TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2023-06-15 00:00:00,-2.145,-0.596,1.205,0.000
2023-06-15 00:01:00,-2.043,-0.596,1.406,0.000
2023-06-15 00:02:00,-2.043,-0.596,1.406,0.255
2023-06-15 00:03:00,-2.043,-1.193,1.406,0.510
2023-06-15 00:04:00,-2.145,-1.590,1.205,0.510
2023-06-15 00:05:00,-2.349,-1.988,1.004,0.637
2023-06-15 00:06:00,-2.349,-1.988,0.602,0.382
2023-06-15 00:07:00,-2.349,-1.988,0.602,0.510
2023-06-15 00:08:00,-2.349,-1.988,0.602,0.382
2023-06-15 00:09:00,-2.349,-1.988,0.201,0.510
2023-06-15 00:10:00,-2.349,-1.988,0.000,0.510
2023-06-15 00:11:00,-2.349,-1.988,0.000,0.255
2023-06-15 00:12:00,-2.349,-1.988,0.402,0.255
2023-06-15 00:13:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:14:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:15:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:16:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:17:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:18:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:19:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:20:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:21:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:22:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:23:00,-2.349,-1.988,0.201,0.000
2023-06-15 00:24:00,-2.349,-1.988,0.602,0.000
2023-06-15 00:25:00,-2.349,-1.988,0.402,0.000
2023-06-15 00:26:00,-2.349,-1.988,0.602,0.000
2023-06-15 00:27:00,-2.349,-1.988,0.402,0.000
2023-06-15 00:28:00,-2.349,-1.988,0.602,0.000
2023-06-15 00:29:00,-2.349,-1.988,0.201,0.000
2023-06-15 00:30:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:31:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:32:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:33:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:34:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:35:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:36:00,-2.349,-1.988,0.000,0.000
2023-06-15 00:37:00,-2.349,-1.988,0.000,-0.127
2023-06-15 00:38:00,-2.349,-1.988,0.000,-0.255
2023-06-15 00:39:00,-2.349,-1.988,0.000,-0.382
2023-06-15 00:40:00,-2.349,-1.988,0.000,-0.382
2023-06-15 00:41:00,-2.349,-1.988,0.000,-0.382
2023-06-15 00:42:00,-2.349,-1.988,0.000,-0.382
2023-06-15 00:43:00,-2.349,-1.988,0.000,-0.382
2023-06-15 00:44:00,-2.349,-1.988,0.000,-0.510
2023-06-15 00:45:00,-2.349,-1.988,0.000,-0.382
2023-06-15 00:46:00,-2.349,-1.988,0.000,-0.382
2023-06-15 00:47:00,-2.349,-1.988,0.000,-0.382
2023-06-15 00:48:00,-2.349,-1.988,0.000,-0.764
2023-06-15 00:49:00,-2.349,-1.988,0.000,-0.764
2023-06-15 00:50:00,-2.349,-1.988,0.000,-0.637
2023-06-15 00:51:00,-2.349,-1.988,0.000,-0.637
2023-06-15 00:52:00,-2.349,-1.988,0.000,-0.637
2023-06-15 00:53:00,-2.554,-1.988,0.000,-0.382
2023-06-15 00:54:00,-2.758,-2.187,-0.402,-0.510
2023-06-15 00:55:00,-2.962,-2.584,-0.803,-0.764
2023-06-15 00:56:00,-3.064,-2.584,-1.205,-0.764
2023-06-15 00:57:00,-2.962,-2.584,-0.803,-0.637
2023-06-15 00:58:00,-2.758,-2.584,-1.004,-0.764
2023-06-15 00:59:00,-2.758,-2.584,-0.201,-0.764
2023-06-15 01:00:00,-2.758,-2.584,-0.201,-0.637
2023-06-15 01:01:00,-2.758,-2.584,0.000,-0.510
2023-06-15 01:02:00,-2.758,-2.584,0.000,-0.510
2023-06-15 01:03:00,-2.758,-2.584,0.000,-0.510
2023-06-15 01:04:00,-2.451,-1.988,0.000,-0.510
2023-06-15 01:05:00,-2.349,-1.988,0.000,-0.255
2023-06-15 01:06:00,-2.349,-1.988,0.000,-0.127
2023-06-15 01:07:00,-2.349,-1.988,0.000,-0.127
2023-06-15 01:08:00,-2.349,-1.988,0.000,-0.255
2023-06-15 01:09:00,-2.349,-1.988,0.000,-0.127
2023-06-15 01:10:00,-2.349,-1.988,0.000,-0.127
2023-06-15 01:11:00,-2.349,-1.988,0.000,-0.255
2023-06-15 01:12:00,-2.349,-1.988,0.000,-0.127
2023-06-15 01:13:00,-2.349,-1.988,0.000,-0.255
2023-06-15 01:14:00,-2.349,-1.988,0.000,-0.255
2023-06-15 01:15:00,-2.349,-1.988,0.000,-0.127
2023-06-15 01:16:00,-2.349,-1.988,0.000,0.000
2023-06-15 01:17:00,-2.349,-1.988,0.000,0.000
2023-06-15 01:18:00,-2.349,-1.988,0.000,0.000
2023-06-15 01:19:00,-2.349,-1.988,0.000,0.000
2023-06-15 01:20:00,-2.349,-1.988,0.000,0.000
2023-06-15 01:21:00,-2.349,-1.988,0.000,0.000
2023-06-15 01:22:00,-2.349,-1.988,0.000,0.000
2023-06-15 01:23:00,-2.349,-1.988,0.000,-0.127
2023-06-15 01:24:00,-2.349,-1.988,0.000,-0.127
2023-06-15 01:25:00,-2.349,-1.988,0.000,-0.255
2023-06-15 01:26:00,-2.349,-1.988,0.000,-0.255
2023-06-15 01:27:00,-2.349,-1.988,0.000,-0.382
2023-06-15 01:28:00,-2.349,-1.988,-0.201,-0.637
2023-06-15 01:29:00,-2.349,-1.988,-0.402,-0.764
2023-06-15 01:30:00,-2.349,-1.988,-0.602,-0.892
2023-06-15 01:31:00,-2.349,-1.988,-0.402,-0.892
2023-06-15 01:32:00,-2.349,-1.988,-1.205,-0.892
2023-06-15 01:33:00,-2.349,-1.988,-1.205,-0.892
2023-06-15 01:34:00,-2.349,-1.988,-1.406,-0.892
2023-06-15 01:35:00,-2.349,-1.988,-1.406,-0.892
2023-06-15 01:36:00,-2.349,-1.988,-1.406,-0.892
2023-06-15 01:37:00,-2.349,-1.988,-1.406,-0.892
2023-06-15 01:38:00,-2.349,-1.988,-1.406,-0.892
2023-06-15 01:39:00,-2.349,-1.988,-1.406,-0.892
2023-06-15 01:40:00,-2.349,-1.988,-1.406,-0.892
2023-06-15 01:41:00,-2.349,-1.988,-1.807,-0.892
2023-06-15 01:42:00,-2.349,-1.988,-1.406,-1.274
2023-06-15 01:43:00,-2.349,-1.988,-1.606,-1.274
2023-06-15 01:44:00,-2.349,-1.988,-1.406,-1.656
2023-06-15 01:45:00,-2.349,-1.988,-1.406,-1.656
2023-06-15 01:46:00,-2.349,-1.988,-1.406,-1.656
2023-06-15 01:47:00,-2.349,-1.988,-1.205,-1.656
2023-06-15 01:48:00,-2.349,-1.988,-0.402,-1.656
2023-06-15 01:49:00,-2.349,-1.988,-0.402,-1.529
2023-06-15 01:50:00,-2.349,-1.988,-0.201,-1.274
2023-06-15 01:51:00,-2.349,-1.988,-0.602,-1.529
2023-06-15 01:52:00,-2.349,-1.988,-0.402,-1.274
2023-06-15 01:53:00,-2.349,-1.988,-0.602,-1.274
2023-06-15 01:54:00,-2.349,-1.988,-0.602,-1.274
2023-06-15 01:55:00,-2.349,-1.988,-0.201,-1.274
2023-06-15 01:56:00,-2.349,-1.590,-0.201,-0.892
2023-06-15 01:57:00,-2.349,-1.988,-0.201,-0.892
