TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2023-06-28 00:00:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 00:01:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 00:02:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 00:03:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 00:04:00,-0.919,-0.596,-1.406,-1.656
2023-06-28 00:05:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 00:06:00,-1.021,-0.596,-1.807,-1.656
2023-06-28 00:07:00,-0.817,-0.596,-1.406,-1.656
2023-06-28 00:08:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 00:09:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 00:10:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 00:11:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 00:12:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 00:13:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 00:14:00,-0.715,-0.596,-2.008,-1.656
2023-06-28 00:15:00,-0.715,-0.596,-2.008,-1.656
2023-06-28 00:16:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 00:17:00,-0.817,-0.596,-1.406,-1.656
2023-06-28 00:18:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 00:19:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 00:20:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 00:21:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 00:22:00,-1.021,-0.795,-1.406,-1.656
2023-06-28 00:23:00,-1.021,-0.795,-1.406,-1.656
2023-06-28 00:24:00,-1.124,-0.795,-1.606,-1.656
2023-06-28 00:25:00,-1.226,-1.193,-2.008,-1.656
2023-06-28 00:26:00,-1.124,-0.994,-1.606,-1.656
2023-06-28 00:27:00,-1.021,-0.795,-1.406,-1.656
2023-06-28 00:28:00,-1.021,-0.994,-1.406,-1.656
2023-06-28 00:29:00,-1.021,-1.193,-1.406,-1.656
2023-06-28 00:30:00,-1.021,-0.994,-1.406,-1.656
2023-06-28 00:31:00,-1.021,-1.193,-1.406,-1.656
2023-06-28 00:32:00,-1.021,-1.193,-1.807,-1.656
2023-06-28 00:33:00,-1.021,-0.795,-2.008,-1.656
2023-06-28 00:34:00,-1.021,-0.994,-2.008,-1.656
2023-06-28 00:35:00,-1.021,-1.193,-1.406,-1.656
2023-06-28 00:36:00,-1.021,-1.193,-1.406,-1.656
2023-06-28 00:37:00,-1.021,-1.193,-1.406,-1.656
2023-06-28 00:38:00,-1.021,-1.392,-1.406,-1.656
2023-06-28 00:39:00,-1.021,-1.193,-1.406,-1.656
2023-06-28 00:40:00,-1.021,-1.193,-1.406,-1.656
2023-06-28 00:41:00,-1.021,-1.193,-1.606,-1.656
2023-06-28 00:42:00,-1.021,-1.193,-1.406,-1.656
2023-06-28 00:43:00,-1.021,-1.392,-1.406,-1.656
2023-06-28 00:44:00,-1.124,-1.392,-1.406,-1.656
2023-06-28 00:45:00,-1.328,-1.392,-1.406,-1.656
2023-06-28 00:46:00,-1.328,-1.392,-1.406,-1.656
2023-06-28 00:47:00,-1.328,-1.392,-1.406,-1.656
2023-06-28 00:48:00,-1.328,-1.392,-1.406,-1.656
2023-06-28 00:49:00,-1.328,-1.392,-1.406,-1.656
2023-06-28 00:50:00,-1.328,-1.392,-1.406,-1.656
2023-06-28 00:51:00,-1.328,-1.392,-1.406,-1.656
2023-06-28 00:52:00,-1.328,-1.392,-0.602,-1.656
2023-06-28 00:53:00,-1.328,-1.193,-0.602,-1.656
2023-06-28 00:54:00,-1.124,-0.795,-0.602,-1.656
2023-06-28 00:55:00,-1.021,-0.596,-0.602,-1.656
2023-06-28 00:56:00,-1.021,-0.596,-0.602,-1.656
2023-06-28 00:57:00,-0.919,-0.596,-1.205,-1.656
2023-06-28 00:58:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 00:59:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 01:00:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 01:01:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 01:02:00,-0.715,-0.596,-1.406,-1.656
2023-06-28 01:03:00,-0.919,-0.596,-1.004,-1.656
2023-06-28 01:04:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 01:05:00,-1.021,-0.596,-1.406,-1.656
2023-06-28 01:06:00,-1.021,-0.596,-1.406,-1.656
