FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
04062023     8   2.0   74  1023.0  270    4     ESQUEL AERO                                         
04062023     9    .0   80  1024.8  360   11     ESQUEL AERO                                         
04062023    10    .9   77  1024.8   20    9     ESQUEL AERO                                         
04062023    11    .9   75  1024.0  230    4     ESQUEL AERO                                         
04062023    12   3.0   70  1023.6  340   13     ESQUEL AERO                                         
04062023    13   4.8   54  1023.5   20    7     ESQUEL AERO                                         
04062023    14   5.7   63  1023.0   20   11     ESQUEL AERO                                         
04062023    15   6.0   57  1022.3   30   15     ESQUEL AERO                                         
04062023    16   6.6   64  1020.5   30   11     ESQUEL AERO                                         
04062023    17   6.4   61  1020.3   20    4     ESQUEL AERO                                         
04062023    18   4.3   70  1019.1   30   13     ESQUEL AERO                                         
04062023    19   4.1   74  1019.6  270    4     ESQUEL AERO                                         
04062023    20   3.4   78  1019.0  270    2     ESQUEL AERO                                         
04062023    21   2.8   82  1019.0   20    6     ESQUEL AERO                                         
04062023    22   2.1   83  1018.5  180    2     ESQUEL AERO                                         
04062023    23   2.1   83  1018.0    0    0     ESQUEL AERO                                         
04062023     0  15.8   93  1015.3  110    4     EZEIZA AERO                                         
04062023     1  15.8   93  1015.1   70    9     EZEIZA AERO                                         
04062023     2  16.0   96  1015.1   10    7     EZEIZA AERO                                         
04062023     3  15.9   97  1015.5  180    7     EZEIZA AERO                                         
04062023     4  14.8   98  1016.0  180   11     EZEIZA AERO                                         
04062023     5  14.6   98  1016.5  180    6     EZEIZA AERO                                         
04062023     6  14.9   96  1016.7  200    4     EZEIZA AERO                                         
04062023     7  15.0   96  1017.7  230    6     EZEIZA AERO                                         
04062023     8  15.3   91  1019.3  210   13     EZEIZA AERO                                         
04062023     9  14.3   87  1020.4  180    9     EZEIZA AERO                                         
04062023    10  14.9   83  1021.7  180    9     EZEIZA AERO                                         
04062023    11  16.1   73  1022.7  180   11     EZEIZA AERO                                         
04062023    12  17.5   55  1022.6  170   17     EZEIZA AERO                                         
04062023    13  18.1   51  1022.5  170   15     EZEIZA AERO                                         
04062023    14  17.3   46  1022.3  180   11     EZEIZA AERO                                         
04062023    15  17.1   52  1022.6  180   13     EZEIZA AERO                                         
04062023    16  17.1   52  1023.1  210   11     EZEIZA AERO                                         
04062023    17  15.5   52  1023.3  200    7     EZEIZA AERO                                         
04062023    18  14.3   56  1023.5  190    4     EZEIZA AERO                                         
04062023    19  12.7   58  1024.3  210    7     EZEIZA AERO                                         
04062023    20  12.1   54  1025.0  220    6     EZEIZA AERO                                         
04062023    21  10.1   64  1025.3  190    6     EZEIZA AERO                                         
04062023    22   9.3   68  1025.9  210    6     EZEIZA AERO                                         
04062023    23   8.4   72  1026.6  360    2     EZEIZA AERO                                         
04062023     0  21.1   89  1013.9   70   11     FORMOSA AERO                                        
04062023     1  21.1   89  1014.1   90    9     FORMOSA AERO                                        
04062023     2  20.5   91  1014.4    0    0     FORMOSA AERO                                        
04062023     3  20.1   92  1014.3   90    7     FORMOSA AERO                                        
04062023     4  19.9   91  1014.2   90   13     FORMOSA AERO                                        
04062023     5  19.7   92  1014.8    0    0     FORMOSA AERO                                        
04062023     6  19.0   91  1014.9   50    7     FORMOSA AERO                                        
04062023     7  20.0   85  1015.5   50   11     FORMOSA AERO                                        
04062023     8  20.0   85  1016.5   50   11     FORMOSA AERO                                        
04062023     9  22.6   72  1017.6   50   17     FORMOSA AERO                                        
04062023    10  24.1   66  1018.5   50   19     FORMOSA AERO                                        
04062023    11  24.5   66  1018.6   30   13     FORMOSA AERO                                        
04062023    12  26.0   63  1018.0   50   17     FORMOSA AERO                                        
04062023    13  28.3   56  1017.2   30   19     FORMOSA AERO                                        
04062023    14  28.6   54  1016.6   50   15     FORMOSA AERO                                        
04062023    15  29.1   55  1016.1   20   15     FORMOSA AERO                                        
04062023    16  29.2   55  1016.0   40   15     FORMOSA AERO                                        
04062023    17  28.5   60  1016.3   30    7     FORMOSA AERO                                        
04062023    18  27.3   71  1016.6    0    0     FORMOSA AERO                                        
04062023    19  24.9   80  1017.0  120    6     FORMOSA AERO                                        
04062023    20  23.9   82  1017.0  120    7     FORMOSA AERO                                        
04062023    21  23.1   92  1017.3  110    4     FORMOSA AERO                                        
04062023    22  22.6   88  1018.1    0    0     FORMOSA AERO                                        
04062023    23  22.5   88  1018.4  180    6     FORMOSA AERO                                        
04062023     0   8.5   94  1018.1  180    7     GENERAL PICO AERO                                   
04062023     1   9.3   86  1019.1  180   20     GENERAL PICO AERO                                   
04062023     2   8.6   89  1019.2  180   17     GENERAL PICO AERO                                   
04062023     3  11.3   90  1019.7  180   17     GENERAL PICO AERO                                   
04062023     4  10.1   94  1020.6  180   15     GENERAL PICO AERO                                   
04062023     5  10.4   91  1021.3  180   17     GENERAL PICO AERO                                   
04062023     6   9.1   89  1022.5  180   19     GENERAL PICO AERO                                   
04062023     7   7.4   90  1023.1  180   15     GENERAL PICO AERO                                   
04062023     8   6.9   87  1024.2  180   15     GENERAL PICO AERO                                   
04062023     9   6.6   80  1024.9  180   11     GENERAL PICO AERO                                   
04062023    10   8.1   74  1025.7  200   24     GENERAL PICO AERO                                   
04062023    11   8.7   71  1025.9  200   24     GENERAL PICO AERO                                   
04062023    12  12.9   45  1026.1  160   28     GENERAL PICO AERO                                   
04062023    13  13.1   45  1026.8  180   11     GENERAL PICO AERO                                   
04062023    14  14.1   37  1026.5  180   13     GENERAL PICO AERO                                   
04062023    15  16.1   33  1025.4  180    6     GENERAL PICO AERO                                   
04062023    16  16.7   33  1025.2   70    6     GENERAL PICO AERO                                   
04062023    17  15.5   33  1024.8  140    7     GENERAL PICO AERO                                   
04062023    18  15.1   33  1024.8  180    9     GENERAL PICO AERO                                   
04062023    19  10.1   50  1025.6  180    9     GENERAL PICO AERO                                   
04062023    20   8.1   48  1025.6  360   17     GENERAL PICO AERO                                   
04062023    21   7.2   60  1026.1  360    6     GENERAL PICO AERO                                   
04062023    22   6.4   65  1025.9  360    7     GENERAL PICO AERO                                   
04062023    23   6.3   64  1026.1   50   11     GENERAL PICO AERO                                   
04062023     9   2.5   48  1014.5  270   19     GOBERNADOR GREGORES AERO                            
04062023    15   8.5   34  1013.9  270    9     GOBERNADOR GREGORES AERO                            
04062023    21   6.5   43  1009.4    0    0     GOBERNADOR GREGORES AERO                            
04062023     6  16.9   99  1014.4  200    6     GUALEGUAYCHU AERO                                   
04062023     7  18.4   98  1015.8  200    7     GUALEGUAYCHU AERO                                   
04062023     8  16.9   99  1016.8  200    6     GUALEGUAYCHU AERO                                   
04062023     9  18.8   98  1018.4  180    6     GUALEGUAYCHU AERO                                   
04062023    10  18.9   98  1019.2  140   13     GUALEGUAYCHU AERO                                   
04062023    11  18.2   92  1020.8  140   11     GUALEGUAYCHU AERO                                   
04062023    12  19.3   86  1021.0  140   13     GUALEGUAYCHU AERO                                   
04062023    13  20.6   72  1020.9  140   11     GUALEGUAYCHU AERO                                   
04062023    14  20.8   65  1020.3  140   13     GUALEGUAYCHU AERO                                   
04062023    15  20.6   65  1020.6  140    9     GUALEGUAYCHU AERO                                   
04062023    16  18.8   75  1021.0  160    7     GUALEGUAYCHU AERO                                   
04062023    17  18.0   78  1021.2  160    7     GUALEGUAYCHU AERO                                   
04062023    18  16.6   83  1021.6  160    7     GUALEGUAYCHU AERO                                   
04062023    19  15.6   79  1023.0  160    9     GUALEGUAYCHU AERO                                   
04062023    20  15.2   79  1023.3  140    6     GUALEGUAYCHU AERO                                   
04062023    21  13.5   88  1023.5  140    4     GUALEGUAYCHU AERO                                   
04062023     0  16.5   96  1017.4   80    6     IGUAZU AERO                                         
04062023     1  15.8   98  1017.4   80    6     IGUAZU AERO                                         
04062023     2  15.6   97  1017.4   70    6     IGUAZU AERO                                         
04062023     3  15.8   96  1017.1   80    6     IGUAZU AERO                                         
04062023     4  15.2   96  1017.4   80    6     IGUAZU AERO                                         
04062023     5  14.7   99  1017.7   80    9     IGUAZU AERO                                         
04062023     6  14.6   99  1018.2   80    7     IGUAZU AERO                                         
04062023     7  14.1   97  1019.6   90    4     IGUAZU AERO                                         
04062023     8  15.4   96  1020.4   90    9     IGUAZU AERO                                         
04062023     9  17.2   89  1021.2   90    7     IGUAZU AERO                                         
04062023    10  18.7   88  1021.4   90    9     IGUAZU AERO                                         
04062023    11  21.0   80  1021.5   90   11     IGUAZU AERO                                         
04062023    12  22.2   75  1020.8   90    9     IGUAZU AERO                                         
04062023    13  23.8   65  1020.2   90   11     IGUAZU AERO                                         
04062023    14  24.4   66  1019.4  320    6     IGUAZU AERO                                         
04062023    15  24.8   68  1019.0  140    4     IGUAZU AERO                                         
04062023    16  25.1   64  1018.9   90    4     IGUAZU AERO                                         
04062023    17  24.8   69  1018.4   90    4     IGUAZU AERO                                         
04062023    18  21.5   80  1019.0    0    0     IGUAZU AERO                                         
04062023    19  19.6   88  1019.7    0    0     IGUAZU AERO                                         
04062023    20  18.0   90  1020.2    0    0     IGUAZU AERO                                         
04062023    21  17.8   89  1020.2    0    0     IGUAZU AERO                                         
04062023    22  17.5   92  1020.2    0    0     IGUAZU AERO                                         
04062023    23  17.0   93  1020.7  230    4     IGUAZU AERO                                         
04062023     6  18.0   95  1015.3    0    0     ITUZAINGO                                           
04062023     9  20.4   85  1016.5   50    9     ITUZAINGO                                           
04062023    10  22.4   74  1017.7  320   17     ITUZAINGO                                           
04062023    11  24.6   71  1017.3  320   11     ITUZAINGO                                           
04062023    12  26.2   64  1017.6  320    9     ITUZAINGO                                           
04062023    13  26.6   63  1016.7  360    9     ITUZAINGO                                           
04062023    14  27.6   62  1015.7   50    9     ITUZAINGO                                           
04062023    15  29.0   58  1016.7  360   11     ITUZAINGO                                           
04062023    16  27.4   65  1017.6  360   11     ITUZAINGO                                           
04062023    17  26.0   75  1016.7   50    9     ITUZAINGO                                           
04062023    18  24.2   77  1016.4   50    9     ITUZAINGO                                           
04062023    19  22.6   81  1016.9   50    9     ITUZAINGO                                           
04062023    20  21.4   86  1017.8   50    9     ITUZAINGO                                           
04062023    21  20.0   95  1018.8   50   11     ITUZAINGO                                           
04062023     0  18.0   82  1502.0   20    4     JUJUY AERO                                          
04062023     1  17.9   82  1504.0  200    4     JUJUY AERO                                          
04062023     2  17.6   84  1505.0  200    4     JUJUY AERO                                          
04062023     3  17.4   86  1505.0  200    4     JUJUY AERO                                          
04062023     4  17.6   90  1505.0  210    7     JUJUY AERO                                          
04062023     5  17.7   89  1509.0  250    6     JUJUY AERO                                          
04062023     6  17.7   90  1508.0  250    6     JUJUY AERO                                          
04062023     7  18.2   88  1513.0  270    7     JUJUY AERO                                          
04062023     8  16.9   86  1522.0  280    7     JUJUY AERO                                          
04062023     9  18.1   81  1533.0  290    7     JUJUY AERO                                          
04062023    10  19.8   71  1544.0  250    6     JUJUY AERO                                          
04062023    11  20.8   73  1556.0  160    9     JUJUY AERO                                          
04062023    12  22.5   66  1555.0  200    9     JUJUY AERO                                          
04062023    13  23.3   58  1553.0  170   13     JUJUY AERO                                          
04062023    14  23.7   55  1549.0  130   11     JUJUY AERO                                          
04062023    15  22.9   55  1546.0  120   13     JUJUY AERO                                          
04062023    16  22.4   58  1547.0   90    7     JUJUY AERO                                          
04062023    17  22.5   59  1548.0   90    7     JUJUY AERO                                          
04062023    18  21.7   64  1551.0    0    0     JUJUY AERO                                          
04062023    19  20.6   67  1556.0  180    6     JUJUY AERO                                          
04062023    20  18.3   76  1558.0  260    4     JUJUY AERO                                          
04062023    21  17.1   81  1562.0  270    6     JUJUY AERO                                          
04062023    22  16.9   83  1569.0  290    6     JUJUY AERO                                          
04062023    23  17.6   77  1571.0  250    6     JUJUY AERO                                          
04062023     9  13.7   87  1516.0  320    4     JUJUY U N                                           
04062023    15  21.5   64  1532.0   90    4     JUJUY U N                                           
04062023    21  16.4   86  1553.0    0    0     JUJUY U N                                           
04062023     0  16.2   90  1014.4    0    0     JUNIN AERO                                          
04062023     1  15.3   94  1014.8   90    4     JUNIN AERO                                          
04062023     2  15.0   96  1014.8   90    4     JUNIN AERO                                          
04062023     3  14.3   97  1015.1   90    4     JUNIN AERO                                          
04062023     4  16.0   96  1015.9  270    9     JUNIN AERO                                          
04062023     5  16.1   90  1016.6  230    9     JUNIN AERO                                          
04062023     6  14.6   91  1018.0  230   15     JUNIN AERO                                          
04062023     7  14.0   90  1019.1  230   24     JUNIN AERO                                          
04062023     8  13.3   90  1020.0  200   15     JUNIN AERO                                          
04062023     9  13.7   79  1021.7  180   15     JUNIN AERO                                          
04062023    10  13.9   66  1021.9  180   15     JUNIN AERO                                          
04062023    11  16.0   44  1022.6  180   15     JUNIN AERO                                          
04062023    12  16.8   30  1023.1  180   15     JUNIN AERO                                          
04062023    13  17.1   30  1022.9  180   15     JUNIN AERO                                          
04062023    14  17.2   30  1023.2  180    9     JUNIN AERO                                          
04062023    15  17.9   26  1023.1  180   15     JUNIN AERO                                          
04062023    16  16.6   24  1023.2  180    9     JUNIN AERO                                          
04062023    17  16.1   28  1023.5  180    9     JUNIN AERO                                          
04062023    18  13.9   39  1023.8  180    9     JUNIN AERO                                          
04062023    19  12.2   48  1023.7  180    4     JUNIN AERO                                          
04062023    20  11.1   47  1024.0  180    4     JUNIN AERO                                          
04062023    21   9.9   54  1024.9  140    9     JUNIN AERO                                          
04062023    22   9.8   53  1025.5  140   15     JUNIN AERO                                          
04062023    23   7.4   67  1025.7    0    0     JUNIN AERO                                          
04062023     0  15.0  100  1015.5   70    7     LA PLATA AERO                                       
04062023     1  15.2  100  1015.5   40    9     LA PLATA AERO                                       
04062023     2  15.2  100  1015.5   10    6     LA PLATA AERO                                       
04062023     3  15.2  100  1016.5  200   13     LA PLATA AERO                                       
04062023     4  14.3  100  1016.5  170    9     LA PLATA AERO                                       
04062023     5  14.8  100  1016.7  180    4     LA PLATA AERO                                       
04062023     6  14.8  100  1016.9  190    6     LA PLATA AERO                                       
04062023     7  15.0   99  1017.9  180    6     LA PLATA AERO                                       
04062023     8  15.6   97  1018.9  250    7     LA PLATA AERO                                       
04062023     9  14.0   94  1021.0  200   17     LA PLATA AERO                                       
04062023    10  15.0   88  1021.8  180   17     LA PLATA AERO                                       
04062023    11  16.0   80  1022.8  180   15     LA PLATA AERO                                       
04062023    12  17.2   68  1023.0  180   20     LA PLATA AERO                                       
04062023    13  18.0   43  1022.9  180   24     LA PLATA AERO                                       
04062023    14  17.2   50  1022.7  180   19     LA PLATA AERO                                       
04062023    15  17.0   50  1023.0  180   17     LA PLATA AERO                                       
04062023    16  16.0   34  1023.6  230   15     LA PLATA AERO                                       
04062023    17  14.8   44  1023.8  230    9     LA PLATA AERO                                       
04062023    18  13.0   59  1024.3  230    6     LA PLATA AERO                                       
04062023    19  11.4   67  1024.6  230    6     LA PLATA AERO                                       
04062023    20  10.0   68  1025.4  230    6     LA PLATA AERO                                       
04062023    21   9.4   72  1025.6  220    7     LA PLATA AERO                                       
04062023    22   8.0   78  1026.2  230    4     LA PLATA AERO                                       
04062023    23   6.7   85  1026.9  270    6     LA PLATA AERO                                       
04062023     0    .8   19  3108.0   50    4     LA QUIACA OBSERVATORIO                              
04062023     1    .2   19  3107.0   50    4     LA QUIACA OBSERVATORIO                              
04062023     2  -1.2   23  3109.0   50    4     LA QUIACA OBSERVATORIO                              
04062023     3  -2.6   27  3109.0   50    4     LA QUIACA OBSERVATORIO                              
04062023     4  -3.0   33  3108.0    0    0     LA QUIACA OBSERVATORIO                              
04062023     5  -3.6   34  3108.0    0    0     LA QUIACA OBSERVATORIO                              
04062023     6  -4.4   39  3110.0    0    0     LA QUIACA OBSERVATORIO                              
04062023     7  -4.6   42  3114.0    0    0     LA QUIACA OBSERVATORIO                              
04062023     8  -4.7   32  3125.0  140    4     LA QUIACA OBSERVATORIO                              
04062023     9  -1.7   34  3132.0  140    4     LA QUIACA OBSERVATORIO                              
04062023    10   4.8   28  3134.0    0    0     LA QUIACA OBSERVATORIO                              
04062023    11  10.5   23  3132.0  320    4     LA QUIACA OBSERVATORIO                              
04062023    12  13.4   19  3128.0  230    4     LA QUIACA OBSERVATORIO                              
04062023    13  15.4   14  3121.0  230    4     LA QUIACA OBSERVATORIO                              
04062023    14  17.1   12  3112.0  140    4     LA QUIACA OBSERVATORIO                              
04062023    15  17.7   10  3105.0  140    4     LA QUIACA OBSERVATORIO                              
04062023    16  18.7    8  3098.0  230    4     LA QUIACA OBSERVATORIO                              
04062023    17  18.3    6  3098.0   50    4     LA QUIACA OBSERVATORIO                              
04062023    18  17.6    4  3097.0   50    4     LA QUIACA OBSERVATORIO                              
04062023    19  14.8    8  3102.0   50    4     LA QUIACA OBSERVATORIO                              
04062023    20  12.2   10  3108.0    0    0     LA QUIACA OBSERVATORIO                              
04062023    21   8.6   11  3115.0    0    0     LA QUIACA OBSERVATORIO                              
04062023    22   6.3   12  3120.0    0    0     LA QUIACA OBSERVATORIO                              
04062023    23   3.5   13  3125.0    0    0     LA QUIACA OBSERVATORIO                              
04062023     0  18.3   84  1013.1    0    0     LA RIOJA AERO                                       
04062023     1  17.9   87  1013.5    0    0     LA RIOJA AERO                                       
04062023     2  17.9   84  1013.3  230    7     LA RIOJA AERO                                       
04062023     3  17.7   87  1013.3  270    9     LA RIOJA AERO                                       
04062023     4  17.3   89  1013.4    0    0     LA RIOJA AERO                                       
04062023     5  17.0   90  1014.1  270    6     LA RIOJA AERO                                       
04062023     6  18.0   83  1014.6    0    0     LA RIOJA AERO                                       
04062023     7  18.0   81  1015.2  270    6     LA RIOJA AERO                                       
04062023     8  18.2   81  1016.7  270    4     LA RIOJA AERO                                       
04062023     9  18.9   76  1018.3  230    7     LA RIOJA AERO                                       
04062023    10  19.3   70  1019.7  180    4     LA RIOJA AERO                                       
04062023    11  18.6   80  1020.9  360    6     LA RIOJA AERO                                       
04062023    12  19.4   75  1021.2    0    0     LA RIOJA AERO                                       
04062023    13  21.0   64  1020.9  230    9     LA RIOJA AERO                                       
04062023    14  22.6   60  1020.3  200   13     LA RIOJA AERO                                       
04062023    15  22.1   61  1019.5  180   11     LA RIOJA AERO                                       
04062023    16  22.4   70  1019.3  180   11     LA RIOJA AERO                                       
04062023    17  21.3   72  1019.7  140   13     LA RIOJA AERO                                       
04062023    18  20.6   72  1019.8  180    7     LA RIOJA AERO                                       
04062023    19  20.1   75  1020.5  180    7     LA RIOJA AERO                                       
04062023    20  19.4   74  1020.4  250    6     LA RIOJA AERO                                       
04062023    21  18.5   83  1020.9  200    2     LA RIOJA AERO                                       
04062023    22  18.0   84  1021.7  180    9     LA RIOJA AERO                                       
04062023    23  17.8   83  1022.4  200   13     LA RIOJA AERO                                       
04062023     0  13.5   90  1015.4  180    9     LABOULAYE AERO                                      
04062023     1  13.5   90  1016.0  180    9     LABOULAYE AERO                                      
04062023     2  13.3   90  1016.6  180    4     LABOULAYE AERO                                      
04062023     3  13.5   90  1017.5  180    9     LABOULAYE AERO                                      
04062023     4  13.3   87  1018.2  180   15     LABOULAYE AERO                                      
04062023     5  13.7   83  1018.7  180   15     LABOULAYE AERO                                      
04062023     6  12.7   85  1019.5  180   15     LABOULAYE AERO                                      
04062023     7  11.7   87  1021.0  180   15     LABOULAYE AERO                                      
04062023     8  10.9   89  1022.9  180    9     LABOULAYE AERO                                      
04062023     9  10.2   82  1024.0  180    9     LABOULAYE AERO                                      
04062023    10  12.1   71  1025.2  180    9     LABOULAYE AERO                                      
04062023    11  13.7   66  1025.7  180    9     LABOULAYE AERO                                      
04062023    12  14.5   63  1026.2  180    9     LABOULAYE AERO                                      
04062023    13  15.9   61  1026.3  180    9     LABOULAYE AERO                                      
04062023    14  17.1   51  1026.5  180    9     LABOULAYE AERO                                      
04062023    15  17.4   46  1026.5  180    9     LABOULAYE AERO                                      
04062023    16  17.3   46  1026.0  180    4     LABOULAYE AERO                                      
04062023    17  16.7   46  1025.0  180    4     LABOULAYE AERO                                      
04062023    18  14.6   48  1024.2  160    4     LABOULAYE AERO                                      
04062023    19  11.5   51  1024.1  160    4     LABOULAYE AERO                                      
04062023    20  10.3   48  1025.1  160    4     LABOULAYE AERO                                      
04062023    21  10.4   57  1026.0    0    0     LABOULAYE AERO                                      
04062023    22  10.3   48  1026.6  230    4     LABOULAYE AERO                                      
04062023    23   8.3   69  1026.9    0    0     LABOULAYE AERO                                      
04062023     6  13.0   96  1018.7  180    4     LAS FLORES                                          
04062023     9   9.9  100  1020.0  180    4     LAS FLORES                                          
04062023    12  13.1   72  1018.8  180   26     LAS FLORES                                          
04062023    15  14.2   56  1018.0  180    7     LAS FLORES                                          
04062023    18  11.0   67  1019.5  270    4     LAS FLORES                                          
04062023    21   6.7   87  1022.3    0    0     LAS FLORES                                          
04062023     6  22.8   80  1013.3   50    4     LAS LOMITAS                                         
04062023     7  22.4   81  1014.0   50    6     LAS LOMITAS                                         
04062023     8  22.0   83  1014.9   50    6     LAS LOMITAS                                         
04062023     9  22.4   79  1016.0   50    9     LAS LOMITAS                                         
04062023    10  24.2   72  1016.8  360   11     LAS LOMITAS                                         
04062023    11  24.8   70  1017.6  360   11     LAS LOMITAS                                         
04062023    12  25.6   72  1017.4  360    9     LAS LOMITAS                                         
04062023    13  27.4   66  1016.8  360    9     LAS LOMITAS                                         
04062023    14  28.6   66  1015.6  360    9     LAS LOMITAS                                         
04062023    15  29.8   63  1015.2  360   11     LAS LOMITAS                                         
04062023    16  30.4   60  1014.8  360    9     LAS LOMITAS                                         
04062023    17  29.4   69  1015.0  360    9     LAS LOMITAS                                         
04062023    18  27.6   75  1014.9  360    4     LAS LOMITAS                                         
04062023    19  26.4   78  1015.6    0    0     LAS LOMITAS                                         
04062023    20  24.8   83  1015.7    0    0     LAS LOMITAS                                         
04062023    21  24.4   83  1015.9   90    6     LAS LOMITAS                                         
04062023     0   4.7   39  1519.0  290    7     MALARGUE AERO                                       
04062023     1   4.4   38  1523.0  320    6     MALARGUE AERO                                       
04062023     2   3.4   40  1536.0  320    7     MALARGUE AERO                                       
04062023     3   3.1   37  1543.0  270    9     MALARGUE AERO                                       
04062023     4   2.7   47  1546.0  200    6     MALARGUE AERO                                       
04062023     5   1.3   48  1548.0  270    6     MALARGUE AERO                                       
04062023     6   1.6   50  1549.0  270    6     MALARGUE AERO                                       
04062023     7   2.0   53  1554.0  340    6     MALARGUE AERO                                       
04062023     8   3.0   60  1559.0  290    9     MALARGUE AERO                                       
04062023     9   3.5   73  1565.0  230    6     MALARGUE AERO                                       
04062023    10   4.6   74  1576.0  160    4     MALARGUE AERO                                       
04062023    11   5.2   65  1588.0   50    7     MALARGUE AERO                                       
04062023    12   6.0   66  1588.0   20    9     MALARGUE AERO                                       
04062023    13   6.4   71  1584.0   50    7     MALARGUE AERO                                       
04062023    14   6.4   72  1577.0   50    6     MALARGUE AERO                                       
04062023    15   9.0   64  1564.0  270    4     MALARGUE AERO                                       
04062023    16   9.2   62  1558.0   50    4     MALARGUE AERO                                       
04062023    17  10.2   61  1553.0    0    0     MALARGUE AERO                                       
04062023    18   9.0   64  1550.0  180    4     MALARGUE AERO                                       
04062023    19   6.4   79  1551.0  180    4     MALARGUE AERO                                       
04062023    20   5.2   86  1550.0  270    6     MALARGUE AERO                                       
04062023    21   5.0   82  1553.0  270    7     MALARGUE AERO                                       
04062023    22   5.2   77  1556.0  230   11     MALARGUE AERO                                       
04062023    23   4.6   80  1556.0  230   13     MALARGUE AERO                                       
04062023     0    .2   82  1486.0  270    9     MAQUINCHAO                                          
04062023     3   -.5   90  1486.0  270    4     MAQUINCHAO                                          
04062023     6  -1.4   88  1496.0  270   15     MAQUINCHAO                                          
04062023     7  -1.2   92  1506.0    0    0     MAQUINCHAO                                          
04062023     8  -4.2   96  1503.0    0    0     MAQUINCHAO                                          
04062023     9  -3.6   96  1505.0    0    0     MAQUINCHAO                                          
04062023    10  -2.2   84  1519.0    0    0     MAQUINCHAO                                          
04062023    11   1.4   76  1535.0    0    0     MAQUINCHAO                                          
04062023    12   4.2   71  1540.0    0    0     MAQUINCHAO                                          
04062023    13   5.8   64  1535.0  270    9     MAQUINCHAO                                          
04062023    14   6.4   61  1533.0  270    9     MAQUINCHAO                                          
04062023    15   7.3   57  1530.0  270    4     MAQUINCHAO                                          
04062023    16   8.0   53  1528.0    0    0     MAQUINCHAO                                          
04062023    17   8.4   54  1522.0    0    0     MAQUINCHAO                                          
04062023    18   7.0   61  1518.0    0    0     MAQUINCHAO                                          
04062023    19   4.3   69  1510.0    0    0     MAQUINCHAO                                          
04062023    20   1.9   73  1498.0    0    0     MAQUINCHAO                                          
04062023    21    .1   80  1499.0    0    0     MAQUINCHAO                                          
04062023     0   9.6   94  1017.1  300    9     MAR DEL PLATA AERO                                  
04062023     1   9.5   94  1015.5   50    9     MAR DEL PLATA AERO                                  
04062023     2  10.5   94  1015.9  340    9     MAR DEL PLATA AERO                                  
04062023     3  10.1   94  1016.7  300   11     MAR DEL PLATA AERO                                  
04062023     4  10.4   94  1016.9  270   11     MAR DEL PLATA AERO                                  
04062023     5  10.6   94  1017.1  290    9     MAR DEL PLATA AERO                                  
04062023     6  10.2   95  1017.2  340    6     MAR DEL PLATA AERO                                  
04062023     7   9.5   95  1017.8  270    9     MAR DEL PLATA AERO                                  
04062023     8  11.5   72  1018.5  250   15     MAR DEL PLATA AERO                                  
04062023     9  11.3   68  1019.3  270   17     MAR DEL PLATA AERO                                  
04062023    10  11.5   66  1019.7  250   33     MAR DEL PLATA AERO                                  
04062023    11  12.5   66  1020.5  250   22     MAR DEL PLATA AERO                                  
04062023    12  13.6   65  1020.8  250   24     MAR DEL PLATA AERO                                  
04062023    13  14.1   58  1020.9  230   22     MAR DEL PLATA AERO                                  
04062023    14  14.5   59  1020.3  250   31     MAR DEL PLATA AERO                                  
04062023    15  14.6   55  1020.3  250   20     MAR DEL PLATA AERO                                  
04062023    16  14.5   52  1021.4  250   20     MAR DEL PLATA AERO                                  
04062023    17  13.3   52  1022.6  230   26     MAR DEL PLATA AERO                                  
04062023    18  11.1   64  1022.8  250   11     MAR DEL PLATA AERO                                  
04062023    19  10.2   67  1022.8  250   13     MAR DEL PLATA AERO                                  
04062023    20   9.1   71  1023.4  270    7     MAR DEL PLATA AERO                                  
04062023    21   8.3   76  1022.7  270   11     MAR DEL PLATA AERO                                  
04062023    22   8.1   86  1024.3  270    9     MAR DEL PLATA AERO                                  
04062023    23   7.5   89  1024.5  250    9     MAR DEL PLATA AERO                                  
04062023     0  16.5   94  1016.0  140    2     MARCOS JUAREZ AERO                                  
04062023     1  16.2   97  1015.8  140    4     MARCOS JUAREZ AERO                                  
04062023     2  16.2   97  1016.3  180    9     MARCOS JUAREZ AERO                                  
04062023     3  15.6   97  1016.3  230    2     MARCOS JUAREZ AERO                                  
04062023     4  15.3   97  1016.7    0    0     MARCOS JUAREZ AERO                                  
04062023     5  14.9   98  1017.0  230    4     MARCOS JUAREZ AERO                                  
04062023     6  14.0  100  1016.9  230   11     MARCOS JUAREZ AERO                                  
04062023     7  16.7   99  1018.3  180   24     MARCOS JUAREZ AERO                                  
04062023     8  16.1   85  1019.0  160   37     MARCOS JUAREZ AERO                                  
04062023     9  15.4   87  1020.0  160   30     MARCOS JUAREZ AERO                                  
04062023    10  16.7   78  1021.3  160   31     MARCOS JUAREZ AERO                                  
04062023    11  18.6   59  1022.8  160   37     MARCOS JUAREZ AERO                                  
04062023    12  20.3   51  1023.5  160   35     MARCOS JUAREZ AERO                                  
04062023    13  18.2   52  1022.9  140   30     MARCOS JUAREZ AERO                                  
04062023    14  19.9   42  1022.4  140   26     MARCOS JUAREZ AERO                                  
04062023    15  19.5   41  1022.6  180   24     MARCOS JUAREZ AERO                                  
