time;gFx;gFy;gFz;TgF
0.001521928;1.0186;0.7091;0.0944;1.245
0.002105105;1.0225;0.7133;0.1041;1.251
0.002570157;1.0261;0.7177;0.1102;1.257
0.003038334;1.0293;0.7235;0.1193;1.264
0.003357605;1.0332;0.7282;0.1281;1.271
0.003651095;1.0354;0.7319;0.1361;1.275
0.005299376;1.0389;0.7311;0.1484;1.279
0.012904273;1.0457;0.7309;0.1621;1.286
0.013411356;1.0518;0.7306;0.1740;1.292
0.013621356;1.0574;0.7223;0.1924;1.295
0.013815054;1.0736;0.7064;0.2119;1.302
0.015460419;1.1242;0.6881;0.2381;1.339
0.017245106;1.1508;0.6825;0.2476;1.361
0.019246513;1.1423;0.6842;0.2398;1.353
0.02126443;1.1315;0.6842;0.2403;1.344
0.022965888;1.1166;0.6883;0.2437;1.334
0.027555472;1.1039;0.6922;0.2488;1.327
0.028020472;1.0875;0.6964;0.2540;1.316
0.029479118;1.0677;0.7047;0.2579;1.305
0.031298649;1.0472;0.7142;0.2645;1.295
0.033095785;1.0249;0.7270;0.2740;1.286
0.03508016;1.0125;0.7370;0.2826;1.284
0.037230629;1.0235;0.7411;0.2879;1.296
0.039282869;1.2060;0.6969;0.2667;1.418
0.041193494;1.4788;0.6294;0.1831;1.618
0.043060474;1.4241;0.6487;0.1203;1.570
0.045047661;1.4158;0.6558;0.0709;1.562
0.048000162;1.4048;0.6641;0.0428;1.554
0.050841672;1.3965;0.6749;0.0232;1.551
0.051441881;1.3850;0.6834;0.0095;1.544
0.053251047;1.3698;0.6937;-0.0012;1.535
0.055527871;1.3535;0.7054;-0.0044;1.526
0.058193235;1.3378;0.7159;-0.0039;1.517
0.060289121;1.3256;0.7240;0.0010;1.510
0.061262507;1.3109;0.7311;0.0059;1.501
0.063482403;1.2992;0.7384;0.0129;1.494
0.065111934;1.2882;0.7424;0.0203;1.487
0.067583809;1.2774;0.7448;0.0254;1.479
0.069871518;1.2650;0.7468;0.0342;1.469
0.072106674;1.2518;0.7504;0.0389;1.460
0.073664591;1.2386;0.7509;0.0445;1.449
0.076941414;1.2258;0.7502;0.0506;1.438
0.079211623;1.2122;0.7475;0.0579;1.425
0.080342092;1.1975;0.7441;0.0609;1.411
0.082500425;1.1860;0.7387;0.0657;1.399
0.084154019;1.1728;0.7343;0.0714;1.386
0.085605999;1.1608;0.7275;0.0763;1.372
0.08799428;1.1506;0.7211;0.0816;1.360
0.089763343;1.1432;0.7142;0.0824;1.351
0.091329489;1.1357;0.7054;0.0846;1.340
0.093535999;1.1286;0.6998;0.0802;1.330
0.095499802;1.1252;0.6903;0.0787;1.322
0.098090583;1.1183;0.6852;0.0731;1.314
0.100021313;1.1146;0.6800;0.0684;1.307
0.101643136;1.1092;0.6751;0.0621;1.300
0.103493344;1.1039;0.6710;0.0560;1.293
0.10589923;1.0985;0.6685;0.0440;1.287
0.109046678;1.0926;0.6649;0.0386;1.280
0.110615636;1.0846;0.6641;0.0281;1.272
0.112210012;1.0772;0.6634;0.0183;1.265
0.113444022;1.0704;0.6622;0.0064;1.259
0.116407147;1.0601;0.6627;0.0012;1.250
0.118043554;1.0491;0.6656;-0.0071;1.242
0.120283033;1.0342;0.6676;-0.0139;1.231
0.122412981;1.0200;0.6703;-0.0132;1.221
0.125378711;1.0029;0.6737;-0.0105;1.208
0.126047513;0.9851;0.6808;-0.0022;1.197
0.128544128;0.9653;0.6886;0.0078;1.186
0.130104493;0.9435;0.6957;0.0254;1.173
0.132092201;0.9174;0.7025;0.0445;1.156
0.134300066;0.8880;0.7120;0.0682;1.140
0.136363243;0.8548;0.7204;0.0912;1.122
0.138491212;0.8198;0.7272;0.1176;1.102
0.141873973;0.7844;0.7365;0.1455;1.086
0.142582254;0.7480;0.7431;0.1735;1.069
0.143788036;0.7135;0.7494;0.2017;1.054
0.145793973;0.6793;0.7529;0.2298;1.040
0.147612359;0.6455;0.7553;0.2544;1.026
0.150318088;0.6179;0.7538;0.2762;1.013
0.152984703;0.5937;0.7504;0.2980;1.002
0.153900537;0.5708;0.7411;0.3114;0.986
0.156143401;0.5544;0.7314;0.3256;0.974
0.159059652;0.5387;0.7196;0.3366;0.960
0.159731475;0.5275;0.7074;0.3491;0.949
0.162282829;0.5172;0.6981;0.3561;0.939
0.164134288;0.5092;0.6856;0.3600;0.927
0.165789079;0.5021;0.6800;0.3657;0.921
0.168156892;0.4960;0.6759;0.3664;0.915
0.17106882;0.4928;0.6759;0.3605;0.911
0.171860382;0.4874;0.6773;0.3581;0.908
0.173738247;0.4837;0.6812;0.3483;0.905
0.177703299;0.4806;0.6849;0.3356;0.901
0.178305591;0.4776;0.6918;0.3256;0.901
0.179951112;0.4754;0.7023;0.3090;0.903
0.181618769;0.4740;0.7125;0.2936;0.905
0.184096477;0.4725;0.7204;0.2755;0.904
0.186042311;0.4747;0.7289;0.2569;0.907
0.1877383;0.4762;0.7343;0.2378;0.907
0.189779082;0.4806;0.7372;0.2188;0.907
0.192903093;0.4854;0.7397;0.2024;0.908
0.194509707;0.4926;0.7392;0.1858;0.907
0.196234708;0.4994;0.7301;0.1706;0.901
0.19850851;0.5106;0.7228;0.1555;0.899
0.200044656;0.5231;0.7111;0.1422;0.894
0.202502677;0.5338;0.7008;0.1283;0.890
0.204205021;0.5421;0.6864;0.1183;0.883
0.206269656;0.5517;0.6744;0.1085;0.878
0.208527625;0.5593;0.6615;0.0968;0.872
0.209991532;0.5656;0.6482;0.0873;0.865
0.212494449;0.5708;0.6399;0.0748;0.861
0.214518303;0.5754;0.6292;0.0626;0.855
0.215900699;0.5769;0.6194;0.0501;0.848
0.218142783;0.5796;0.6121;0.0379;0.844
0.220417575;0.5822;0.6072;0.0244;0.842
0.222430752;0.5825;0.6033;0.0110;0.839
0.22474471;0.5830;0.6001;-0.0024;0.837
0.226629242;0.5793;0.5971;-0.0115;0.832
0.228877107;0.5781;0.5952;-0.0217;0.830
0.230853513;0.5708;0.5964;-0.0296;0.826
0.232125909;0.5644;0.5971;-0.0389;0.823
0.233751274;0.5588;0.6006;-0.0435;0.821
0.235777628;0.5483;0.5998;-0.0462;0.814
0.238100233;0.5382;0.6028;-0.0477;0.810
0.239709712;0.5297;0.6060;-0.0455;0.806
0.241860077;0.5189;0.6082;-0.0389;0.800
0.243913879;0.5016;0.6094;-0.0293;0.790
0.246104192;0.4867;0.6131;-0.0193;0.783
0.252530182;0.4678;0.6143;-0.0081;0.772
0.253017057;0.4490;0.6162;0.0078;0.763
0.25321388;0.4260;0.6184;0.0203;0.751
0.254248047;0.4045;0.6199;0.0355;0.741
0.255766224;0.3835;0.6231;0.0489;0.733
0.260501849;0.3593;0.6255;0.0645;0.724
0.261054349;0.3363;0.6309;0.0802;0.719
0.262678985;0.3156;0.6365;0.0958;0.717
0.264899975;0.2958;0.6436;0.1122;0.717
0.266527371;0.2796;0.6499;0.1281;0.719
0.268574975;0.2630;0.6575;0.1422;0.722
0.270336382;0.2525;0.6617;0.1589;0.726
0.272462059;0.2413;0.6673;0.1762;0.731
0.274773049;0.2327;0.6698;0.1919;0.735
0.276507788;0.2273;0.6732;0.2100;0.741
0.278254716;0.2239;0.6737;0.2234;0.744
0.281421956;0.2185;0.6739;0.2413;0.748
0.282403466;0.2154;0.6739;0.2591;0.753
0.285231071;0.2114;0.6722;0.2779;0.758
0.286807998;0.2102;0.6715;0.2928;0.762
0.28865279;0.2058;0.6693;0.3063;0.764
0.290230186;0.2075;0.6683;0.3173;0.768
0.293117373;0.2051;0.6678;0.3280;0.772
0.294285915;0.2078;0.6654;0.3373;0.774
0.296627426;0.2088;0.6637;0.3422;0.775
0.298879457;0.2112;0.6602;0.3478;0.776
0.300559301;0.2132;0.6561;0.3510;0.774
0.303321906;0.2151;0.6509;0.3556;0.772
0.305353468;0.2158;0.6463;0.3576;0.770
0.308042114;0.2190;0.6399;0.3588;0.766
0.308819354;0.2207;0.6316;0.3571;0.758
0.31528399;0.2207;0.6240;0.3556;0.751
0.31637399;0.2193;0.6177;0.3520;0.744
0.316868209;0.2193;0.6204;0.3464;0.744
0.31728873;0.2168;0.6243;0.3390;0.743
0.320800866;0.2163;0.6270;0.3310;0.741
0.321514512;0.2156;0.6289;0.3214;0.738
0.322702585;0.2166;0.6294;0.3090;0.734
0.3298017;0.2188;0.6260;0.2941;0.725
0.330817898;0.2180;0.6214;0.2789;0.715
0.331129929;0.2217;0.6148;0.2640;0.705
0.331344356;0.2234;0.6055;0.2466;0.691
0.332589409;0.2242;0.5984;0.2307;0.679
0.334288107;0.2246;0.5920;0.2102;0.667
0.336628576;0.2242;0.5854;0.1897;0.655
0.338750503;0.2261;0.5818;0.1694;0.647
0.341601337;0.2278;0.5761;0.1469;0.637
0.342333368;0.2271;0.5739;0.1281;0.630
0.344547847;0.2298;0.5730;0.1076;0.627
0.346160868;0.2300;0.5727;0.0878;0.623
0.348549983;0.2322;0.5722;0.0706;0.622
0.352525296;0.2351;0.5693;0.0543;0.618
0.353074567;0.2373;0.5659;0.0389;0.615
0.354703369;0.2430;0.5642;0.0225;0.615
0.356580192;0.2498;0.5615;0.0051;0.615
0.35816363;0.2564;0.5571;-0.0112;0.613
0.361120349;0.2623;0.5541;-0.0271;0.614
0.362303995;0.2686;0.5483;-0.0394;0.612
0.364715193;0.2748;0.5451;-0.0494;0.612
0.367006235;0.2818;0.5375;-0.0592;0.610
0.368858683;0.2872;0.5324;-0.0640;0.608
0.370928996;0.2921;0.5280;-0.0623;0.607
0.372587538;0.2955;0.5221;-0.0594;0.603
0.376933944;0.2936;0.5202;-0.0530;0.600
0.377577746;0.2889;0.5177;-0.0403;0.594
0.378604726;0.2823;0.5180;-0.0269;0.591
0.380676288;0.2694;0.5202;-0.0103;0.586
0.383327955;0.2532;0.5238;0.0107;0.582
0.385107851;0.2347;0.5292;0.0279;0.580
0.386435247;0.2112;0.5355;0.0526;0.578
0.388431654;0.1860;0.5399;0.0763;0.576
0.390813321;0.1574;0.5458;0.0983;0.577
0.393396185;0.1276;0.5519;0.1239;0.580
0.394680977;0.0936;0.5605;0.1523;0.588
0.400122228;0.0604;0.5634;0.1782;0.594
0.400633061;0.0296;0.5698;0.2044;0.606
0.400892905;-0.0010;0.5744;0.2312;0.619
0.402833478;-0.0283;0.5778;0.2594;0.634
0.404917801;-0.0535;0.5818;0.2843;0.650
0.406631916;-0.0748;0.5849;0.3072;0.665
0.408533791;-0.0936;0.5864;0.3295;0.679
0.411074312;-0.1102;0.5842;0.3488;0.689
0.412711135;-0.1251;0.5849;0.3659;0.701
0.4150265;-0.1378;0.5840;0.3796;0.710
0.417164521;-0.1467;0.5832;0.3918;0.718
0.419049157;-0.1560;0.5815;0.4038;0.725
0.421384313;-0.1640;0.5837;0.4116;0.733
0.423343272;-0.1709;0.5862;0.4207;0.741
0.426561189;-0.1740;0.5896;0.4273;0.749
0.427656553;-0.1772;0.5932;0.4317;0.755
0.428609262;-0.1775;0.5969;0.4344;0.759
0.431137335;-0.1723;0.5998;0.4378;0.762
0.432556502;-0.1662;0.6040;0.4363;0.763
0.434360669;-0.1589;0.6094;0.4368;0.766
0.436719679;-0.1494;0.6123;0.4346;0.766
0.438985357;-0.1357;0.6145;0.4302;0.762
0.441908847;-0.1210;0.6165;0.4273;0.760
0.44272692;-0.1051;0.6172;0.4214;0.755
0.444727441;-0.0873;0.6148;0.4180;0.749
0.44676093;-0.0665;0.6109;0.4104;0.739
0.448600253;-0.0457;0.6055;0.4028;0.729
0.45157317;-0.0266;0.5989;0.3955;0.718
0.453330671;-0.0064;0.5942;0.3865;0.709
0.455120098;0.0125;0.5884;0.3764;0.699
0.458307702;0.0345;0.5837;0.3654;0.690
0.459301296;0.0530;0.5749;0.3520;0.676
0.460897026;0.0692;0.5693;0.3378;0.666
0.464143536;0.0850;0.5632;0.3244;0.655
0.46483437;0.0968;0.5563;0.3188;0.648
0.467238432;0.1054;0.5519;0.3116;0.643
0.469176558;0.1117;0.5498;0.3107;0.641
0.471212339;0.1137;0.5466;0.3094;0.638
0.473410881;0.1117;0.5451;0.3085;0.636
0.477178538;0.1058;0.5429;0.3141;0.636
0.48043833;0.0949;0.5404;0.3180;0.634
0.480833538;0.0829;0.5399;0.3227;0.634
0.481103173;0.0633;0.5375;0.3312;0.635
0.483992236;0.0435;0.5380;0.3371;0.636
0.485188226;0.0208;0.5377;0.3422;0.638
0.486572653;-0.0056;0.5392;0.3456;0.641
0.48905583;-0.0328;0.5390;0.3488;0.643
0.491806872;-0.0604;0.5421;0.3495;0.648
0.493019685;-0.0883;0.5426;0.3503;0.652
0.495373539;-0.1151;0.5451;0.3547;0.660
0.496941196;-0.1422;0.5456;0.3610;0.670
0.498950831;-0.1692;0.5490;0.3681;0.682
0.501100519;-0.1965;0.5519;0.3772;0.697
0.502776926;-0.2193;0.5566;0.3889;0.714
0.505395103;-0.2403;0.5620;0.4019;0.731
0.506914166;-0.2591;0.5654;0.4131;0.747
0.508869426;-0.2772;0.5712;0.4258;0.765
0.511244999;-0.2941;0.5761;0.4424;0.784
0.513433333;-0.3107;0.5803;0.4595;0.803
0.516283021;-0.3258;0.5857;0.4754;0.822
0.517513229;-0.3400;0.5920;0.4906;0.841
0.518779792;-0.3535;0.5993;0.5040;0.859
0.521210677;-0.3676;0.6035;0.5182;0.876
0.522678125;-0.3801;0.6099;0.5297;0.893
0.524755417;-0.3918;0.6165;0.5412;0.909
0.526896824;-0.4009;0.6236;0.5510;0.924
0.528853178;-0.4106;0.6284;0.5585;0.936
0.530729116;-0.4158;0.6333;0.5644;0.945
0.533147501;-0.4204;0.6372;0.5664;0.951
0.53501146;-0.4221;0.6419;0.5693;0.956
0.537036096;-0.4207;0.6416;0.5715;0.957
0.539197502;-0.4180;0.6409;0.5727;0.956
0.542349534;-0.4131;0.6399;0.5744;0.954
0.543513961;-0.4072;0.6385;0.5759;0.951
0.545540159;-0.3997;0.6355;0.5776;0.947
0.547212659;-0.3926;0.6331;0.5805;0.944
0.54990917;-0.3848;0.6309;0.5832;0.941
0.551256826;-0.3760;0.6272;0.5835;0.936
0.554134847;-0.3654;0.6226;0.5818;0.927
0.555413962;-0.3537;0.6187;0.5796;0.919
0.55715266;-0.3427;0.6133;0.5756;0.908
0.559666462;-0.3290;0.6050;0.5730;0.896
0.561572713;-0.3148;0.5962;0.5683;0.882
0.562952244;-0.3043;0.5876;0.5695;0.873
0.566221567;-0.2950;0.5793;0.5727;0.866
0.56931287;-0.2899;0.5734;0.5818;0.867
0.569992713;-0.2892;0.5683;0.5908;0.869
0.578688964;-0.2960;0.5647;0.5998;0.875
0.581848548;-0.3055;0.5632;0.6050;0.881
0.582919642;-0.3214;0.5644;0.6082;0.890
0.583286309;-0.3427;0.5671;0.6089;0.900
0.583590944;-0.3659;0.5695;0.6065;0.909
0.583888184;-0.3921;0.5722;0.6035;0.919
0.584159642;-0.4219;0.5769;0.6008;0.934
0.586099642;-0.4488;0.5786;0.5981;0.945
0.587741778;-0.4791;0.5786;0.5947;0.958
0.58975308;-0.5060;0.5786;0.5932;0.971
0.592007039;-0.5360;0.5754;0.5905;0.983
0.593989487;-0.5615;0.5732;0.5886;0.995
0.596425164;-0.5862;0.5734;0.5866;1.008
0.597243497;-0.6138;0.5732;0.5847;1.023
0.599303706;-0.6372;0.5759;0.5832;1.038
0.601917717;-0.6597;0.5769;0.5786;1.050
0.603922977;-0.6822;0.5810;0.5747;1.065
0.60565329;-0.7015;0.5825;0.5720;1.076
0.60913454;-0.7187;0.5874;0.5661;1.087
0.610632145;-0.7353;0.5930;0.5625;1.099
0.611486468;-0.7480;0.5949;0.5595;1.107
0.61422553;-0.7599;0.5996;0.5541;1.115
0.615982197;-0.7670;0.6015;0.5490;1.119
0.617399749;-0.7724;0.6018;0.5439;1.120
0.619763239;-0.7778;0.6033;0.5368;1.121
0.621910219;-0.7781;0.6026;0.5312;1.118
0.623557302;-0.7749;0.6001;0.5258;1.112
0.626039594;-0.7712;0.5976;0.5158;1.104
0.628003344;-0.7661;0.5940;0.5084;1.095
0.629397355;-0.7577;0.5898;0.4982;1.082
0.632111834;-0.7487;0.5852;0.4877;1.068
0.633770532;-0.7353;0.5820;0.4764;1.052
0.635988658;-0.7240;0.5800;0.4654;1.038
0.637712356;-0.7093;0.5744;0.4586;1.021
0.639114283;-0.6952;0.5732;0.4525;1.008
0.64211496;-0.6825;0.5673;0.4490;0.995
0.643597721;-0.6717;0.5673;0.4490;0.987
0.645769492;-0.6632;0.5651;0.4525;0.982
0.647465169;-0.6597;0.5644;0.4559;0.981
0.650530638;-0.6605;0.5639;0.4613;0.983
0.652207461;-0.6610;0.5642;0.4688;0.987
0.653738451;-0.6671;0.5644;0.4771;0.996
0.65675392;-0.6781;0.5678;0.4874;1.010
0.659643139;-0.6910;0.5734;0.5016;1.029
0.660774077;-0.7062;0.5783;0.5177;1.049
0.661565431;-0.7233;0.5854;0.5319;1.072
0.663627306;-0.7436;0.5932;0.5473;1.097
0.665259233;-0.7648;0.6001;0.5622;1.123
0.667209807;-0.7881;0.6057;0.5774;1.149
0.669515432;-0.8113;0.6121;0.5886;1.174
0.671915432;-0.8340;0.6145;0.6043;1.199
0.673568297;-0.8575;0.6165;0.6182;1.224
0.678359495;-0.8795;0.6167;0.6287;1.245
0.681356058;-0.8993;0.6157;0.6387;1.263
0.682053037;-0.9183;0.6140;0.6477;1.281
0.682628923;-0.9359;0.6111;0.6531;1.295
0.684420381;-0.9504;0.6089;0.6580;1.307
0.686220069;-0.9624;0.6072;0.6595;1.315
0.687393819;-0.9751;0.6057;0.6627;1.325
0.689746163;-0.9831;0.6030;0.6644;1.331
0.693770122;-0.9934;0.6028;0.6639;1.338
0.694601268;-0.9983;0.6015;0.6605;1.340
0.696031476;-1.0059;0.6033;0.6565;1.344
0.698099289;-1.0110;0.6047;0.6504;1.346
0.699614237;-1.0134;0.6082;0.6426;1.345
0.702419133;-1.0142;0.6133;0.6321;1.343
0.703450331;-1.0137;0.6172;0.6209;1.339
0.705974081;-1.0117;0.6223;0.6109;1.336
0.707951738;-1.0095;0.6302;0.5979;1.332
0.709936998;-1.0051;0.6368;0.5869;1.327
0.714363301;-0.9988;0.6436;0.5776;1.321
0.714863926;-0.9939;0.6495;0.5686;1.316
0.716117103;-0.9865;0.6561;0.5642;1.312
0.717936582;-0.9797;0.6587;0.5615;1.307
0.719944343;-0.9751;0.6637;0.5676;1.309
0.721981843;-0.9719;0.6673;0.5766;1.312
0.725252312;-0.9760;0.6727;0.5923;1.325
0.726233146;-0.9819;0.6769;0.6089;1.339
0.728023927;-0.9917;0.6842;0.6297;1.359
0.730673198;-1.0061;0.6905;0.6509;1.383
0.731357938;-1.0239;0.6983;0.6739;1.411
0.73338773;-1.0472;0.7067;0.6983;1.443
0.735347365;-1.0721;0.7165;0.7255;1.480
0.737906636;-1.0953;0.7216;0.7499;1.511
0.739385855;-1.1227;0.7304;0.7773;1.549
0.744003981;-1.1467;0.7394;0.8044;1.584
0.745317679;-1.1735;0.7441;0.8303;1.619
0.745885127;-1.1995;0.7497;0.8546;1.653
0.7476182;-1.2236;0.7558;0.8773;1.685
0.750201898;-1.2491;0.7614;0.8990;1.717
0.751528773;-1.2691;0.7643;0.9164;1.742
0.75379294;-1.2904;0.7675;0.9333;1.768
0.756116847;-1.3085;0.7717;0.9484;1.791
0.758514295;-1.3261;0.7771;0.9614;1.813
0.759812055;-1.3393;0.7778;0.9733;1.829
0.761867785;-1.3527;0.7832;0.9804;1.845
0.76365216;-1.3649;0.7868;0.9836;1.857
0.765747264;-1.3735;0.7898;0.9829;1.864
0.767405598;-1.3811;0.7908;0.9799;1.869
0.770350546;-1.3872;0.7961;0.9738;1.873
0.772759348;-1.3908;0.7964;0.9687;1.873
0.776851953;-1.3913;0.7991;0.9592;1.869
0.784333204;-1.3899;0.8020;0.9506;1.865
0.784861277;-1.3874;0.8030;0.9391;1.858
0.785123516;-1.3816;0.8022;0.9262;1.847
0.785424245;-1.3747;0.8003;0.9118;1.833
0.785790704;-1.3679;0.8003;0.8971;1.821
0.786315495;-1.3601;0.7993;0.8812;1.807
0.7876631;-1.3527;0.7976;0.8665;1.794
0.789802162;-1.3469;0.7976;0.8477;1.780
0.791512371;-1.3405;0.7976;0.8340;1.769
0.794008309;-1.3388;0.7988;0.8162;1.760
0.795904351;-1.3329;0.7991;0.8022;1.749
0.79792909;-1.3353;0.8000;0.7881;1.745
0.799765653;-1.3368;0.8018;0.7746;1.741
0.802368414;-1.3378;0.8047;0.7607;1.737
0.803914976;-1.3444;0.8098;0.7480;1.739
0.806239404;-1.3451;0.8098;0.7365;1.734
0.808508831;-1.3488;0.8149;0.7221;1.733
0.811654613;-1.3542;0.8152;0.7123;1.734
0.812902061;-1.3564;0.8208;0.7003;1.733
0.81473555;-1.3608;0.8233;0.6883;1.733
0.816435446;-1.3647;0.8250;0.6786;1.733
0.817699613;-1.3645;0.8279;0.6685;1.730
0.820320238;-1.3666;0.8303;0.6602;1.730
0.823050864;-1.3671;0.8326;0.6517;1.728
0.823703051;-1.3664;0.8360;0.6426;1.726
0.826383729;-1.3671;0.8340;0.6326;1.722
0.828046385;-1.3649;0.8384;0.6250;1.720
0.830013521;-1.3618;0.8384;0.6165;1.714
0.832354771;-1.3559;0.8418;0.6091;1.708
0.833680448;-1.3532;0.8431;0.6023;1.704
0.836112844;-1.3469;0.8438;0.5964;1.698
0.83822649;-1.3417;0.8465;0.5923;1.693
0.839667636;-1.3363;0.8475;0.5886;1.688
0.841793366;-1.3322;0.8487;0.5862;1.685
0.844404408;-1.3283;0.8480;0.5832;1.680
0.846152689;-1.3231;0.8472;0.5840;1.676
0.848734773;-1.3217;0.8470;0.5854;1.675
0.850070293;-1.3180;0.8453;0.5852;1.672
0.852308262;-1.3151;0.8423;0.5884;1.669
0.854778575;-1.3143;0.8411;0.5910;1.669
0.856291492;-1.3124;0.8387;0.5957;1.667
0.859721544;-1.3104;0.8367;0.5993;1.666
0.862730451;-1.3077;0.8365;0.6057;1.666
0.863165503;-1.3075;0.8367;0.6131;1.669
0.865717326;-1.3055;0.8353;0.6184;1.669
0.866481128;-1.3046;0.8343;0.6282;1.671
0.868268524;-1.3019;0.8343;0.6343;1.671
0.870158264;-1.3024;0.8350;0.6465;1.677
0.872212744;-1.3029;0.8353;0.6573;1.681
0.874830608;-1.3048;0.8348;0.6712;1.688
0.876206338;-1.3065;0.8350;0.6842;1.695
0.878502067;-1.3099;0.8367;0.6959;1.703
0.880610036;-1.3129;0.8348;0.7091;1.710
0.883063943;-1.3175;0.8345;0.7223;1.719
0.884991078;-1.3236;0.8353;0.7336;1.729
0.886887224;-1.3261;0.8338;0.7404;1.733
0.88863936;-1.3285;0.8309;0.7477;1.736
0.891765298;-1.3336;0.8296;0.7536;1.742
0.895843423;-1.3363;0.8298;0.7607;1.747
0.89666134;-1.3402;0.8245;0.7639;1.749
0.901505559;-1.3407;0.8250;0.7636;1.750
0.902763007;-1.3402;0.8220;0.7643;1.748
0.903301445;-1.3393;0.8208;0.7658;1.748
0.903686601;-1.3375;0.8198;0.7658;1.746
0.90515233;-1.3351;0.8164;0.7656;1.742
0.90787931;-1.3307;0.8171;0.7626;1.738
0.910976602;-1.3288;0.8162;0.7617;1.735
0.912380664;-1.3234;0.8169;0.7592;1.731
0.913145612;-1.3178;0.8169;0.7546;1.724
0.915302696;-1.3121;0.8181;0.7516;1.719
0.917338269;-1.3046;0.8181;0.7463;1.711
0.920265144;-1.2972;0.8174;0.7380;1.702
0.922800874;-1.2884;0.8154;0.7333;1.692
0.92376202;-1.2784;0.8145;0.7272;1.681
0.926175405;-1.2679;0.8091;0.7199;1.667
0.92719952;-1.2579;0.8052;0.7140;1.655
0.928463843;-1.2483;0.7996;0.7123;1.645
0.930240458;-1.2383;0.7925;0.7071;1.631
0.932472489;-1.2275;0.7886;0.7071;1.621
0.93477676;-1.2195;0.7834;0.7040;1.611
0.936282021;-1.2070;0.7771;0.7025;1.598
0.938604521;-1.1951;0.7729;0.6991;1.586
0.939996084;-1.1853;0.7665;0.6971;1.574
0.942130667;-1.1735;0.7648;0.6964;1.564
0.944445251;-1.1620;0.7597;0.6964;1.553
0.946645928;-1.1508;0.7563;0.6925;1.541
0.948365772;-1.1393;0.7526;0.6930;1.531
0.951244366;-1.1296;0.7499;0.6947;1.523
0.953323377;-1.1210;0.7468;0.6913;1.514
0.955119314;-1.1124;0.7470;0.6925;1.508
0.95667395;-1.1044;0.7438;0.6925;1.501
0.96017619;-1.0965;0.7438;0.6927;1.495
0.961004523;-1.0904;0.7416;0.6937;1.490
0.968292076;-1.0829;0.7397;0.6937;1.484
0.968799837;-1.0767;0.7375;0.6932;1.478
0.969229524;-1.0702;0.7350;0.6942;1.472
0.969502076;-1.0633;0.7328;0.6957;1.467
0.970590358;-1.0574;0.7262;0.6942;1.459
0.97270416;-1.0530;0.7260;0.6964;1.456
0.9750589;-1.0464;0.7223;0.6974;1.450
0.977481348;-1.0415;0.7167;0.6974;1.444
0.979463848;-1.0369;0.7140;0.6981;1.440
0.980377806;-1.0347;0.7098;0.7008;1.437
0.982806088;-1.0303;0.7069;0.7032;1.434
0.985413797;-1.0279;0.7049;0.7057;1.432
0.98666812;-1.0276;0.7035;0.7084;1.433
0.988857599;-1.0247;0.7008;0.7106;1.430
0.990288172;-1.0244;0.7020;0.7133;1.432
0.992817704;-1.0230;0.7003;0.7159;1.432
0.994930308;-1.0222;0.7005;0.7191;1.433
0.997392964;-1.0205;0.6993;0.7221;1.432
0.999788433;-1.0154;0.6988;0.7223;1.429
1.000774111;-1.0095;0.6983;0.7260;1.426
1.003015986;-1.0010;0.6979;0.7282;1.421
1.005705153;-0.9934;0.6962;0.7314;1.416
1.006851507;-0.9839;0.6937;0.7338;1.410
1.009657445;-0.9760;0.6922;0.7360;1.405
1.010886664;-0.9682;0.6891;0.7360;1.398
1.012544737;-0.9616;0.6861;0.7380;1.393
1.014598539;-0.9540;0.6830;0.7377;1.386
1.016352966;-0.9452;0.6810;0.7355;1.378
1.01900406;-0.9394;0.6759;0.7328;1.370
1.021135571;-0.9330;0.6725;0.7301;1.362
1.022303279;-0.9264;0.6703;0.7270;1.355
1.025206821;-0.9213;0.6654;0.7250;1.348
1.026450363;-0.9137;0.6610;0.7204;1.338
1.028684165;-0.9108;0.6561;0.7142;1.330
1.030741978;-0.9037;0.6504;0.7076;1.319
1.033196405;-0.8990;0.6443;0.7040;1.311
1.034833124;-0.8932;0.6377;0.6971;1.300
1.037052343;-0.8880;0.6331;0.6908;1.291
1.038602448;-0.8809;0.6265;0.6834;1.279
1.041020781;-0.8778;0.6209;0.6749;1.269
1.042395052;-0.8741;0.6172;0.6678;1.261
1.044529792;-0.8687;0.6140;0.6597;1.252
1.046522553;-0.8648;0.6101;0.6512;1.243
1.04883823;-0.8585;0.6077;0.6419;1.232
1.051257293;-0.8528;0.6062;0.6328;1.223
1.052874064;-0.8477;0.6057;0.6221;1.213
1.054739585;-0.8426;0.6035;0.6106;1.203
1.058447606;-0.8365;0.6013;0.6008;1.193
1.059231043;-0.8296;0.5976;0.5905;1.181
1.061152294;-0.8225;0.5984;0.5781;1.170
1.06333245;-0.8140;0.5967;0.5666;1.157
1.065035471;-0.8054;0.5925;0.5522;1.142
1.067548596;-0.7964;0.5886;0.5397;1.128
1.069010992;-0.7842;0.5859;0.5282;1.112
1.070749326;-0.7776;0.5832;0.5150;1.100
1.073075889;-0.7646;0.5818;0.5057;1.086
1.079060473;-0.7565;0.5810;0.4952;1.075
1.081244952;-0.7460;0.5781;0.4867;1.062
1.083993806;-0.7375;0.5776;0.4737;1.050
1.085489796;-0.7248;0.5786;0.4652;1.038
1.087490109;-0.7142;0.5791;0.4507;1.024
