time;gFx;gFy;gFz;TgF
0.002367344;-0.0775;0.4517;0.6087;0.762
0.003058178;-0.0548;0.4422;0.6306;0.772
0.003443178;-0.0291;0.4346;0.6587;0.790
0.003962553;-0.0037;0.4263;0.6876;0.809
0.005050886;0.0198;0.4219;0.7162;0.831
0.005309167;0.0450;0.4177;0.7519;0.861
0.005530574;0.0692;0.4133;0.7842;0.889
0.01163896;0.0929;0.4116;0.8164;0.919
0.012105106;0.1105;0.4094;0.8497;0.950
0.012341981;0.1308;0.4067;0.8834;0.981
0.012567137;0.1486;0.4033;0.9220;1.017
0.014912085;0.1721;0.3982;0.9738;1.066
0.016902398;0.1990;0.3913;1.0313;1.121
0.02567318;0.2293;0.3857;1.0956;1.184
0.026497555;0.2581;0.3767;1.1554;1.242
0.026951253;0.2774;0.3715;1.2058;1.292
0.027360993;0.2938;0.3679;1.2459;1.332
0.02773318;0.2992;0.3659;1.2762;1.361
0.028736514;0.2999;0.3652;1.2955;1.379
0.030589691;0.2882;0.3652;1.3058;1.386
0.032670472;0.2757;0.3686;1.3075;1.386
0.036178233;0.2547;0.3735;1.3043;1.380
0.03934214;0.2325;0.3784;1.3004;1.374
0.039835629;0.2078;0.3835;1.2958;1.367
0.040870942;0.1816;0.3877;1.2938;1.363
0.043847609;0.1525;0.3921;1.2887;1.356
0.045345317;0.1254;0.3945;1.2833;1.348
0.046554901;0.0968;0.3938;1.2723;1.335
0.049201516;0.0706;0.4001;1.2581;1.322
0.050573859;0.0413;0.3975;1.2366;1.300
0.053255006;0.0122;0.4001;1.2131;1.277
0.055191308;-0.0151;0.4019;1.1858;1.252
0.057243912;-0.0421;0.4065;1.1564;1.227
0.058798548;-0.0679;0.4111;1.1254;1.200
0.061207038;-0.0885;0.4158;1.0965;1.176
0.063434642;-0.1080;0.4214;1.0650;1.150
0.064688705;-0.1217;0.4277;1.0310;1.123
0.066536517;-0.1349;0.4314;1.0029;1.100
0.069311205;-0.1422;0.4363;0.9765;1.079
0.07139532;-0.1435;0.4402;0.9487;1.056
0.072668185;-0.1425;0.4446;0.9254;1.037
0.075267508;-0.1371;0.4446;0.9032;1.016
0.077254018;-0.1266;0.4483;0.8848;1.000
0.0790773;-0.1149;0.4488;0.8692;0.985
0.080950842;-0.1039;0.4510;0.8499;0.968
0.083581884;-0.0900;0.4525;0.8252;0.945
0.093754801;-0.0772;0.4505;0.8025;0.924
0.094568083;-0.0621;0.4473;0.7810;0.902
0.094884958;-0.0491;0.4437;0.7582;0.880
0.095134906;-0.0355;0.4407;0.7394;0.862
0.095395166;-0.0213;0.4373;0.7216;0.844
0.095643968;-0.0083;0.4310;0.7057;0.827
0.096648395;0.0049;0.4263;0.6869;0.808
0.099376156;0.0193;0.4214;0.6646;0.787
0.101231937;0.0318;0.4197;0.6429;0.768
0.10448725;0.0430;0.4160;0.6233;0.751
0.105296625;0.0592;0.4177;0.6126;0.744
0.107906105;0.1080;0.4463;0.6265;0.777
0.108929178;0.1251;0.4466;0.6128;0.769
0.111079022;0.1190;0.4302;0.5847;0.736
0.11345397;0.1137;0.4175;0.5654;0.712
0.114883762;0.1063;0.4072;0.5527;0.695
0.117026887;0.0990;0.3960;0.5431;0.679
0.125162461;0.0966;0.3830;0.5343;0.664
0.125762565;0.0939;0.3723;0.5275;0.652
0.126088242;0.0914;0.3588;0.5150;0.634
0.126312877;0.0968;0.3486;0.5057;0.622
0.127120898;0.1049;0.3407;0.4911;0.607
0.129140899;0.1173;0.3356;0.4779;0.596
0.131356576;0.1359;0.3310;0.4727;0.593
0.133650378;0.1611;0.3276;0.4713;0.596
0.135182201;0.1889;0.3288;0.4798;0.612
0.136939441;0.2239;0.3290;0.4989;0.638
0.138782097;0.2645;0.3273;0.5277;0.675
0.141008504;0.3077;0.3288;0.5593;0.718
0.143236837;0.3476;0.3280;0.5981;0.766
0.145279963;0.3865;0.3268;0.6387;0.815
0.147173713;0.4192;0.3263;0.6737;0.858
0.148562255;0.4454;0.3246;0.7052;0.895
0.150959703;0.4666;0.3224;0.7292;0.924
0.153057151;0.4801;0.3202;0.7477;0.945
0.156259339;0.4852;0.3180;0.7592;0.955
0.15750986;0.4862;0.3151;0.7665;0.961
0.159157256;0.4862;0.3102;0.7731;0.965
0.161206475;0.4786;0.3063;0.7827;0.967
0.163541319;0.4696;0.2989;0.7947;0.970
0.165317777;0.4586;0.2936;0.8113;0.977
0.166818142;0.4454;0.2884;0.8338;0.988
0.170995226;0.4263;0.2833;0.8550;0.997
0.171536111;0.4084;0.2770;0.8761;1.005
0.174511007;0.3870;0.2745;0.8956;1.014
0.176136632;0.3627;0.2728;0.9186;1.025
0.177781268;0.3400;0.2701;0.9333;1.029
0.179263508;0.3138;0.2699;0.9487;1.035
0.181904029;0.2872;0.2723;0.9599;1.038
0.18337106;0.2589;0.2757;0.9709;1.042
0.186135435;0.2281;0.2789;0.9797;1.044
0.187418561;0.1965;0.2848;0.9868;1.046
0.189396582;0.1652;0.2887;0.9890;1.043
0.191571165;0.1364;0.2928;0.9895;1.041
0.193420645;0.1100;0.2965;0.9863;1.036
0.196057572;0.0826;0.3043;0.9834;1.033
0.196878666;0.0601;0.3090;0.9821;1.031
0.199562728;0.0372;0.3141;0.9785;1.028
0.20255325;0.0159;0.3192;0.9738;1.025
0.203681427;0.0002;0.3246;0.9655;1.019
0.205197937;-0.0144;0.3293;0.9553;1.011
0.208152521;-0.0279;0.3339;0.9467;1.004
0.20972575;-0.0352;0.3363;0.9308;0.990
0.211080907;-0.0425;0.3395;0.9169;0.979
0.213765282;-0.0464;0.3439;0.9047;0.969
0.216066011;-0.0491;0.3483;0.8944;0.961
0.217279032;-0.0508;0.3535;0.8893;0.958
0.219386897;-0.0496;0.3574;0.8817;0.953
0.221469397;-0.0474;0.3603;0.8802;0.952
0.223475752;-0.0450;0.3657;0.8770;0.951
0.225799502;-0.0408;0.3718;0.8836;0.960
0.227237627;-0.0352;0.3752;0.8878;0.964
0.229847731;-0.0266;0.3772;0.8954;0.972
0.231450284;-0.0193;0.3826;0.9071;0.985
0.234248774;-0.0090;0.3852;0.9183;0.996
0.236530493;0.0034;0.3870;0.9247;1.002
0.238080336;0.0171;0.3891;0.9274;1.006
0.23972091;0.0342;0.3887;0.9323;1.011
0.241667837;0.0491;0.3882;0.9354;1.014
0.243161743;0.0670;0.3865;0.9433;1.022
0.245965181;0.0819;0.3860;0.9506;1.029
0.247637369;0.0990;0.3862;0.9599;1.039
0.249849296;0.1115;0.3843;0.9626;1.042
0.252874557;0.1229;0.3862;0.9665;1.048
0.253507265;0.1332;0.3840;0.9689;1.051
0.258004974;0.1418;0.3857;0.9729;1.056
0.258451693;0.1508;0.3872;0.9741;1.059
0.259570495;0.1560;0.3855;0.9736;1.059
0.261354662;0.1601;0.3896;0.9743;1.061
0.263704766;0.1626;0.3923;0.9716;1.060
0.266280443;0.1643;0.3972;0.9680;1.059
0.270160756;0.1660;0.3999;0.9650;1.058
0.271658413;0.1672;0.4055;0.9594;1.055
0.272030392;0.1670;0.4109;0.9536;1.052
0.27381883;0.1677;0.4153;0.9506;1.051
0.275526174;0.1670;0.4219;0.9499;1.053
0.278189715;0.1699;0.4275;0.9494;1.055
0.279832789;0.1716;0.4307;0.9496;1.057
0.281919455;0.1716;0.4361;0.9518;1.061
0.283707216;0.1740;0.4393;0.9531;1.064
0.288382685;0.1738;0.4424;0.9553;1.067
0.288947633;0.1731;0.4427;0.9589;1.070
0.294070238;0.1694;0.4420;0.9580;1.069
0.29475779;0.1679;0.4410;0.9562;1.066
0.2950043;0.1692;0.4393;0.9548;1.065
0.29600503;0.1670;0.4383;0.9543;1.063
0.297435915;0.1679;0.4373;0.9567;1.065
0.300337947;0.1657;0.4358;0.9592;1.067
0.302750343;0.1635;0.4341;0.9641;1.070
0.30321727;0.1628;0.4305;0.9694;1.073
0.305899666;0.1608;0.4317;0.9780;1.081
0.308425291;0.1584;0.4302;0.9841;1.086
0.309824927;0.1547;0.4277;0.9924;1.092
0.311623208;0.1506;0.4273;0.9980;1.096
0.313605292;0.1469;0.4260;0.9997;1.097
0.315612688;0.1447;0.4263;1.0007;1.097
0.317839824;0.1445;0.4229;0.9992;1.095
0.320068418;0.1433;0.4190;1.0064;1.099
0.321822532;0.1403;0.4187;1.0132;1.105
0.324711855;0.1369;0.4155;1.0186;1.109
0.32637821;0.1347;0.4160;1.0220;1.112
0.3284242;0.1315;0.4148;1.0257;1.114
0.330794929;0.1291;0.4150;1.0301;1.118
0.331647637;0.1273;0.4131;1.0345;1.121
0.333636075;0.1229;0.4099;1.0371;1.122
0.336384305;0.1215;0.4089;1.0435;1.127
0.337705659;0.1215;0.4063;1.0476;1.130
0.340327847;0.1234;0.4038;1.0540;1.135
0.341985555;0.1244;0.4021;1.0614;1.142
0.343905347;0.1276;0.3975;1.0697;1.148
0.34603217;0.1286;0.3955;1.0733;1.151
0.347832899;0.1288;0.3916;1.0785;1.155
0.35041691;0.1298;0.3906;1.0833;1.159
0.352333525;0.1291;0.3870;1.0941;1.168
0.354566442;0.1327;0.3826;1.1070;1.179
0.356922692;0.1347;0.3804;1.1220;1.192
0.359108057;0.1405;0.3764;1.1381;1.207
0.36083863;0.1425;0.3720;1.1572;1.224
0.362474047;0.1477;0.3693;1.1760;1.241
0.364144672;0.1533;0.3666;1.1916;1.256
0.366382068;0.1589;0.3657;1.2075;1.272
0.368052641;0.1633;0.3622;1.2168;1.280
0.371730662;0.1682;0.3625;1.2251;1.289
0.372381131;0.1721;0.3627;1.2342;1.298
0.37936634;0.1743;0.3625;1.2398;1.303
0.379866913;0.1772;0.3608;1.2439;1.307
0.380262955;0.1801;0.3598;1.2430;1.306
0.380589465;0.1838;0.3598;1.2479;1.312
0.383299361;0.1838;0.3591;1.2469;1.311
0.383862018;0.1826;0.3581;1.2449;1.308
0.389092122;0.1809;0.3569;1.2417;1.305
0.39006582;0.1792;0.3576;1.2398;1.303
0.390488997;0.1738;0.3586;1.2315;1.294
0.392170977;0.1709;0.3588;1.2239;1.287
0.394484883;0.1645;0.3603;1.2141;1.277
0.396583477;0.1606;0.3627;1.2038;1.268
0.398291654;0.1562;0.3637;1.1919;1.256
0.400076446;0.1538;0.3662;1.1794;1.244
0.40326853;0.1489;0.3669;1.1652;1.231
0.404325509;0.1447;0.3666;1.1542;1.220
0.406198687;0.1442;0.3674;1.1405;1.207
0.408454937;0.1435;0.3676;1.1281;1.195
0.410263322;0.1437;0.3654;1.1176;1.185
0.412440302;0.1427;0.3642;1.1070;1.174
0.414045666;0.1420;0.3637;1.0992;1.167
0.415783583;0.1430;0.3620;1.0875;1.155
0.421882959;0.1442;0.3610;1.0726;1.141
0.422722907;0.1474;0.3627;1.0586;1.129
0.423171605;0.1491;0.3608;1.0472;1.118
0.424460824;0.1511;0.3610;1.0389;1.110
0.42599697;0.1525;0.3622;1.0320;1.104
0.428272543;0.1560;0.3618;1.0254;1.098
0.430184054;0.1572;0.3640;1.0252;1.099
0.432136345;0.1577;0.3679;1.0159;1.092
0.433732804;0.1596;0.3688;1.0088;1.086
0.436305408;0.1606;0.3738;1.0022;1.082
0.439616971;0.1613;0.3784;0.9980;1.079
0.440126086;0.1630;0.3826;0.9975;1.081
0.441994159;0.1652;0.3867;0.9944;1.080
0.44438442;0.1657;0.3923;0.9953;1.083
0.446816816;0.1657;0.3982;0.9992;1.088
0.448377284;0.1670;0.4016;1.0027;1.093
0.450400097;0.1655;0.4089;1.0059;1.098
0.452785931;0.1645;0.4155;1.0125;1.107
0.453857702;0.1635;0.4197;1.0139;1.109
0.456568744;0.1626;0.4260;1.0200;1.117
0.457945671;0.1616;0.4310;1.0230;1.122
0.460415411;0.1596;0.4373;1.0281;1.129
0.463060359;0.1582;0.4417;1.0371;1.138
0.464931817;0.1577;0.4439;1.0430;1.144
0.466168432;0.1564;0.4449;1.0516;1.152
0.469639162;0.1582;0.4451;1.0623;1.163
0.470232807;0.1589;0.4446;1.0721;1.171
0.472285099;0.1604;0.4424;1.0831;1.181
0.473937808;0.1623;0.4398;1.0934;1.190
0.476753329;0.1652;0.4351;1.1039;1.198
0.478967496;0.1670;0.4285;1.1141;1.205
0.480510881;0.1689;0.4190;1.1249;1.212
0.482861246;0.1723;0.4131;1.1325;1.218
0.48452359;0.1718;0.4043;1.1405;1.222
0.488756507;0.1750;0.3975;1.1474;1.227
0.497270206;0.1767;0.3879;1.1532;1.230
0.498009529;0.1789;0.3799;1.1564;1.230
0.498345414;0.1782;0.3720;1.1572;1.228
0.498677081;0.1784;0.3644;1.1581;1.227
0.499027862;0.1770;0.3586;1.1535;1.221
0.499353592;0.1772;0.3525;1.1520;1.218
0.500472498;0.1743;0.3491;1.1462;1.211
0.507444165;0.1733;0.3454;1.1413;1.205
0.508251561;0.1706;0.3407;1.1330;1.195
0.508565988;0.1657;0.3388;1.1234;1.185
0.508856197;0.1613;0.3373;1.1122;1.173
0.510419478;0.1599;0.3356;1.0978;1.159
0.512650312;0.1545;0.3349;1.0890;1.150
0.514851302;0.1513;0.3371;1.0736;1.135
0.517129687;0.1469;0.3373;1.0614;1.123
0.519868385;0.1447;0.3371;1.0474;1.110
0.520363073;0.1398;0.3371;1.0349;1.097
0.522822031;0.1388;0.3388;1.0252;1.089
0.525291563;0.1361;0.3390;1.0156;1.079
0.527572188;0.1335;0.3405;1.0051;1.070
0.528588542;0.1322;0.3415;0.9922;1.058
0.531520782;0.1295;0.3388;0.9839;1.049
0.532312293;0.1273;0.3410;0.9721;1.038
0.534587033;0.1276;0.3400;0.9609;1.027
0.536446043;0.1261;0.3417;0.9501;1.018
0.538297866;0.1244;0.3412;0.9396;1.007
0.540356252;0.1273;0.3415;0.9301;0.999
0.543005367;0.1256;0.3403;0.9198;0.989
0.545481305;0.1288;0.3398;0.9105;0.980
0.547359899;0.1288;0.3388;0.9047;0.975
0.548730836;0.1303;0.3371;0.8983;0.968
0.550609691;0.1325;0.3378;0.8910;0.962
0.552715524;0.1349;0.3354;0.8856;0.957
0.555405681;0.1386;0.3361;0.8812;0.953
0.557158649;0.1418;0.3344;0.8768;0.949
0.55926766;0.1462;0.3356;0.8719;0.946
0.560908025;0.1491;0.3344;0.8663;0.940
0.563721254;0.1550;0.3354;0.8651;0.941
0.565182088;0.1584;0.3349;0.8621;0.938
0.567408807;0.1630;0.3334;0.8624;0.939
0.56937188;0.1652;0.3305;0.8621;0.938
0.570449692;0.1701;0.3302;0.8626;0.939
0.573689537;0.1740;0.3293;0.8636;0.940
0.575315474;0.1775;0.3280;0.8643;0.941
0.577543131;0.1787;0.3271;0.8677;0.944
0.5792711;0.1816;0.3244;0.8704;0.946
0.580520058;0.1836;0.3241;0.8770;0.953
0.583255319;0.1831;0.3224;0.8851;0.960
0.587767559;0.1850;0.3205;0.8907;0.965
0.588445163;0.1877;0.3205;0.8993;0.973
0.588743601;0.1882;0.3190;0.9034;0.976
0.59709381;0.1882;0.3183;0.9115;0.984
0.597663341;0.1877;0.3188;0.9174;0.989
0.598204331;0.1872;0.3183;0.9252;0.996
0.598464956;0.1863;0.3173;0.9340;1.004
0.598701987;0.1833;0.3163;0.9367;1.005
0.601220529;0.1811;0.3175;0.9413;1.010
0.603165998;0.1767;0.3153;0.9430;1.010
0.605093342;0.1757;0.3121;0.9450;1.011
0.60721454;0.1714;0.3092;0.9450;1.009
0.609505061;0.1679;0.3070;0.9460;1.009
0.611310999;0.1660;0.3043;0.9450;1.007
0.612841155;0.1652;0.3024;0.9467;1.007
0.615527978;0.1618;0.3002;0.9447;1.004
0.617201572;0.1589;0.2997;0.9442;1.003
0.619874333;0.1560;0.3002;0.9430;1.002
0.620824593;0.1535;0.3006;0.9416;1.000
0.622950375;0.1491;0.2985;0.9384;0.996
0.62544876;0.1457;0.3009;0.9333;0.991
0.627671;0.1398;0.3021;0.9298;0.988
0.628692459;0.1352;0.3028;0.9210;0.979
0.630980376;0.1298;0.3060;0.9171;0.976
0.632949022;0.1227;0.3072;0.9110;0.969
0.636240012;0.1164;0.3104;0.9071;0.966
0.636926262;0.1107;0.3143;0.8988;0.959
0.640313606;0.1044;0.3156;0.8939;0.954
0.64105371;0.0997;0.3202;0.8888;0.950
0.642517148;0.0944;0.3234;0.8861;0.948
0.644908814;0.0905;0.3263;0.8780;0.941
0.646479492;0.0846;0.3307;0.8731;0.937
0.649449023;0.0824;0.3349;0.8670;0.933
0.650676003;0.0807;0.3368;0.8626;0.930
0.652775534;0.0807;0.3400;0.8538;0.923
0.65509017;0.0799;0.3437;0.8480;0.918
0.656673868;0.0797;0.3464;0.8416;0.914
0.658526524;0.0833;0.3493;0.8348;0.909
0.660996941;0.0858;0.3515;0.8279;0.904
0.663616941;0.0897;0.3544;0.8223;0.900
0.664875639;0.0922;0.3566;0.8157;0.895
0.667023765;0.0968;0.3574;0.8083;0.889
0.669470119;0.1000;0.3605;0.8000;0.883
0.670700744;0.1039;0.3610;0.7937;0.878
0.673351421;0.1063;0.3632;0.7849;0.871
0.675699651;0.1076;0.3642;0.7781;0.866
0.676909078;0.1071;0.3664;0.7700;0.859
0.679794808;0.1083;0.3684;0.7604;0.852
0.681669287;0.1107;0.3703;0.7507;0.844
0.682756995;0.1080;0.3730;0.7446;0.840
0.685016839;0.1071;0.3767;0.7380;0.835
0.688042985;0.1044;0.3789;0.7319;0.831
0.688940694;0.1012;0.3816;0.7257;0.826
0.691365538;0.0983;0.3860;0.7216;0.824
0.693538038;0.0963;0.3884;0.7162;0.820
0.696425486;0.0905;0.3916;0.7111;0.817
0.697557413;0.0855;0.3962;0.7069;0.815
0.699826945;0.0797;0.3994;0.7020;0.812
0.700990539;0.0745;0.4033;0.6954;0.807
0.704877206;0.0684;0.4065;0.6905;0.804
0.709462571;0.0621;0.4119;0.6859;0.802
0.710034342;0.0567;0.4158;0.6817;0.801
0.710380592;0.0513;0.4170;0.6798;0.799
0.71132205;0.0457;0.4207;0.6776;0.799
0.714303978;0.0396;0.4246;0.6788;0.802
0.716026113;0.0340;0.4248;0.6786;0.801
0.717295488;0.0298;0.4285;0.6795;0.804
0.719744916;0.0244;0.4329;0.6812;0.808
0.721398614;0.0203;0.4332;0.6822;0.808
0.724309187;0.0169;0.4371;0.6896;0.817
0.72573601;0.0149;0.4385;0.6905;0.818
0.727181219;0.0117;0.4407;0.6922;0.821
0.73013226;0.0117;0.4410;0.6959;0.824
0.732063511;0.0086;0.4415;0.6993;0.827
0.733710125;0.0105;0.4410;0.7042;0.831
0.736220907;0.0103;0.4412;0.7111;0.837
0.73718773;0.0103;0.4405;0.7159;0.841
0.73876799;0.0110;0.4402;0.7216;0.845
0.741523355;0.0134;0.4407;0.7270;0.850
0.743450699;0.0159;0.4405;0.7306;0.853
0.745594918;0.0220;0.4402;0.7316;0.854
0.747854346;0.0249;0.4405;0.7336;0.856
0.749891585;0.0311;0.4410;0.7328;0.856
0.752767315;0.0369;0.4432;0.7328;0.857
0.753325232;0.0425;0.4429;0.7350;0.859
0.755472107;0.0494;0.4429;0.7340;0.859
0.757483357;0.0565;0.4444;0.7304;0.857
0.759420961;0.0633;0.4449;0.7301;0.857
0.761580701;0.0684;0.4432;0.7248;0.852
0.763283566;0.0772;0.4429;0.7196;0.849
0.765856222;0.0836;0.4405;0.7162;0.845
0.767042108;0.0890;0.4378;0.7108;0.840
0.769388358;0.0951;0.4390;0.7040;0.835
0.771483202;0.0983;0.4349;0.7013;0.831
0.77348065;0.1049;0.4300;0.6981;0.827
0.7753969;0.1083;0.4265;0.6976;0.825
0.777921224;0.1124;0.4234;0.6927;0.820
0.778918984;0.1146;0.4202;0.6864;0.813
0.78205612;0.1151;0.4180;0.6808;0.807
0.783616172;0.1156;0.4150;0.6725;0.799
0.786550599;0.1161;0.4163;0.6656;0.794
0.7875281;0.1127;0.4155;0.6610;0.789
0.7899681;0.1098;0.4172;0.6587;0.787
0.79133586;0.1056;0.4182;0.6556;0.785
0.793321069;0.1034;0.4199;0.6546;0.785
0.795514819;0.0995;0.4226;0.6558;0.787
0.797776903;0.0978;0.4251;0.6539;0.786
0.79943034;0.0963;0.4265;0.6524;0.785
0.801132059;0.0953;0.4268;0.6507;0.784
0.805656435;0.0958;0.4270;0.6497;0.783
0.810874404;0.0968;0.4275;0.6463;0.781
0.811617217;0.0966;0.4273;0.6468;0.781
0.812032789;0.0968;0.4287;0.6470;0.782
0.812368623;0.0968;0.4265;0.6455;0.780
0.816783363;0.0963;0.4246;0.6431;0.777
0.817295134;0.0968;0.4226;0.6368;0.770
0.817670811;0.0949;0.4224;0.6282;0.763
0.81934253;0.0944;0.4209;0.6197;0.755
0.821571228;0.0919;0.4202;0.6084;0.745
0.823683259;0.0909;0.4187;0.5976;0.735
0.825866333;0.0883;0.4199;0.5835;0.724
0.827767739;0.0868;0.4194;0.5717;0.714
0.829656593;0.0863;0.4207;0.5632;0.708
0.831775291;0.0829;0.4185;0.5512;0.697
0.833396698;0.0826;0.4172;0.5463;0.692
0.835705865;0.0811;0.4177;0.5397;0.687
0.837662688;0.0765;0.4190;0.5299;0.680
0.839356646;0.0716;0.4177;0.5194;0.670
0.84130774;0.0697;0.4165;0.5033;0.657
0.84407373;0.0670;0.4158;0.4916;0.647
0.846053626;0.0618;0.4155;0.4732;0.633
0.84765097;0.0587;0.4150;0.4588;0.621
0.849774408;0.0548;0.4128;0.4446;0.609
0.852527064;0.0513;0.4099;0.4282;0.595
0.85376821;0.0460;0.4075;0.4146;0.583
0.855806075;0.0418;0.4063;0.4023;0.573
0.858421284;0.0408;0.4028;0.3899;0.562
0.85963019;0.0396;0.4021;0.3804;0.555
0.861533159;0.0379;0.4004;0.3735;0.549
0.864288159;0.0386;0.3994;0.3686;0.545
0.866059878;0.0423;0.3979;0.3593;0.538
0.867659253;0.0467;0.3992;0.3530;0.535
0.869570868;0.0545;0.4021;0.3471;0.534
0.87200066;0.0689;0.4087;0.3425;0.538
0.873294566;0.0858;0.4165;0.3476;0.549
0.875793629;0.1093;0.4260;0.3574;0.567
0.877995609;0.1405;0.4354;0.3879;0.600
0.880274255;0.1621;0.4417;0.4466;0.649
0.882121078;0.1733;0.4346;0.5094;0.692
0.883340192;0.1696;0.4207;0.5243;0.693
0.886080349;0.1560;0.4060;0.4639;0.636
0.887571912;0.1464;0.3911;0.3691;0.557
0.890228318;0.1435;0.3796;0.2853;0.496
0.892505662;0.1474;0.3730;0.2254;0.460
0.894051548;0.1611;0.3693;0.1836;0.443
0.895967954;0.1789;0.3625;0.1506;0.431
0.898412329;0.2041;0.3596;0.1215;0.431
0.899614673;0.2366;0.3598;0.0985;0.442
0.914968633;0.2706;0.3569;0.0807;0.455
0.915777071;0.3082;0.3537;0.0741;0.475
0.916185144;0.3461;0.3517;0.0738;0.499
0.916539154;0.3816;0.3483;0.0789;0.523
0.916871967;0.4131;0.3478;0.0870;0.547
0.917225612;0.4407;0.3464;0.1010;0.570
0.917666133;0.4664;0.3471;0.1161;0.593
0.918379519;0.4859;0.3464;0.1332;0.611
0.918806811;0.5001;0.3469;0.1486;0.627
0.920583894;0.5111;0.3481;0.1699;0.641
0.921686811;0.5197;0.3510;0.1882;0.655
0.923945874;0.5241;0.3549;0.2112;0.667
0.926078582;0.5236;0.3610;0.2312;0.677
0.928053166;0.5233;0.3640;0.2474;0.684
0.930255353;0.5211;0.3708;0.2650;0.692
0.932104208;0.5175;0.3742;0.2799;0.697
0.933470666;0.5123;0.3808;0.2955;0.703
0.936710875;0.5084;0.3848;0.3121;0.710
0.938793792;0.4994;0.3891;0.3300;0.714
0.941886552;0.4938;0.3911;0.3469;0.719
0.942779;0.4847;0.3918;0.3671;0.723
0.944345146;0.4737;0.3921;0.3845;0.725
0.945712647;0.4630;0.3916;0.4019;0.727
0.948737907;0.4534;0.3877;0.4190;0.729
0.949821866;0.4429;0.3821;0.4361;0.730
0.952825408;0.4282;0.3740;0.4544;0.728
0.95392072;0.4150;0.3698;0.4754;0.731
0.956730825;0.4026;0.3625;0.4938;0.733
0.960846711;0.3921;0.3537;0.5128;0.736
0.961355304;0.3779;0.3478;0.5355;0.742
0.962231659;0.3693;0.3363;0.5600;0.750
0.96470468;0.3598;0.3293;0.5898;0.765
0.966304107;0.3503;0.3229;0.6201;0.782
0.969590357;0.3385;0.3148;0.6529;0.800
0.970258586;0.3290;0.3080;0.6854;0.820
0.97174843;0.3178;0.2992;0.7145;0.837
0.973941816;0.3107;0.2936;0.7409;0.855
0.9768289;0.3026;0.2889;0.7656;0.872
0.979120098;0.2938;0.2833;0.7878;0.887
0.980515202;0.2887;0.2767;0.8088;0.902
0.982340411;0.2826;0.2713;0.8323;0.920
0.984205046;0.2740;0.2655;0.8482;0.930
0.986410776;0.2721;0.2633;0.8624;0.942
0.98814062;0.2689;0.2606;0.8743;0.951
0.990985932;0.2674;0.2554;0.8878;0.962
0.991715255;0.2694;0.2530;0.8995;0.972
0.994253433;0.2689;0.2505;0.9081;0.980
0.996299006;0.2723;0.2496;0.9152;0.987
0.998307027;0.2728;0.2476;0.9193;0.990
1.000085308;0.2745;0.2474;0.9225;0.994
1.005312496;0.2784;0.2466;0.9293;1.001
1.006222184;0.2765;0.2461;0.9325;1.003
1.006661976;0.2777;0.2444;0.9359;1.006
1.010413695;0.2784;0.2461;0.9333;1.005
1.011133747;0.2826;0.2454;0.9325;1.005
1.01182932;0.2838;0.2461;0.9279;1.001
1.016044112;0.2860;0.2471;0.9223;0.997
1.016529997;0.2899;0.2471;0.9188;0.995
1.019996977;0.2953;0.2466;0.9210;0.998
1.02057156;0.2965;0.2488;0.9264;1.004
1.022318383;0.2980;0.2478;0.9318;1.009
1.024483071;0.3021;0.2476;0.9369;1.015
1.026891978;0.3075;0.2481;0.9413;1.021
1.028403905;0.3143;0.2437;0.9487;1.029
1.029795936;0.3266;0.2400;0.9570;1.039
1.032216613;0.3376;0.2347;0.9682;1.052
1.033587395;0.3527;0.2290;0.9799;1.066
1.036065833;0.3669;0.2202;0.9900;1.078
1.042027239;0.3801;0.2136;0.9983;1.089
1.04281349;0.3906;0.2100;1.0007;1.095
1.043150052;0.4028;0.2039;1.0010;1.098
1.044637917;0.4155;0.1963;0.9931;1.094
1.047502396;0.4295;0.1889;0.9817;1.088
1.048608907;0.4417;0.1836;0.9716;1.083
1.05062448;0.4539;0.1784;0.9609;1.078
1.052818491;0.4659;0.1718;0.9489;1.071
1.054430209;0.4791;0.1657;0.9376;1.066
1.057265835;0.4926;0.1584;0.9298;1.064
1.05822146;0.5038;0.1525;0.9191;1.059
1.060474429;0.5143;0.1447;0.9093;1.055
1.062214325;0.5250;0.1383;0.9008;1.052
1.064221565;0.5358;0.1315;0.8934;1.050
1.066868388;0.5429;0.1269;0.8856;1.046
1.069219013;0.5515;0.1190;0.8758;1.042
1.07115969;0.5546;0.1142;0.8690;1.037
1.072461253;0.5576;0.1093;0.8582;1.029
1.073903024;0.5595;0.1061;0.8482;1.022
1.076955628;0.5598;0.1019;0.8372;1.012
1.079033754;0.5590;0.0995;0.8254;1.002
1.080934848;0.5551;0.0971;0.8132;0.989
1.082655889;0.5505;0.0961;0.7993;0.975
1.084310733;0.5461;0.0939;0.7893;0.964
1.086784379;0.5399;0.0929;0.7734;0.948
1.088839223;0.5358;0.0897;0.7629;0.937
1.090400369;0.5304;0.0863;0.7531;0.925
1.092993495;0.5275;0.0807;0.7470;0.918
1.09517787;0.5226;0.0758;0.7387;0.908
1.09719787;0.5206;0.0679;0.7328;0.902
1.098992714;0.5187;0.0636;0.7262;0.895
1.100920058;0.5162;0.0570;0.7211;0.889
1.105793548;0.5177;0.0484;0.7184;0.887
1.115764695;0.5199;0.0433;0.7169;0.887
1.116231309;0.5214;0.0342;0.7184;0.888
1.116568914;0.5219;0.0259;0.7209;0.890
