time;gFx;gFy;gFz;TgF
0.002158646;-0.1833;0.0550;0.8568;0.878
0.002741094;-0.1860;0.0557;0.8614;0.883
0.003026511;-0.1889;0.0606;0.8651;0.888
0.003287084;-0.1941;0.0636;0.8687;0.892
0.003548542;-0.1980;0.0682;0.8758;0.900
0.003801094;-0.2039;0.0733;0.8829;0.909
0.006302813;-0.2107;0.0775;0.8925;0.920
0.007235001;-0.2202;0.0809;0.9022;0.932
0.01161948;-0.2288;0.0855;0.9125;0.945
0.012139637;-0.2383;0.0878;0.9232;0.958
0.015376095;-0.2459;0.0931;0.9313;0.968
0.015803908;-0.2505;0.0922;0.9391;0.976
0.017213179;-0.2566;0.0966;0.9487;0.988
0.019340992;-0.2616;0.0963;0.9553;0.995
0.02146469;-0.2655;0.0985;0.9611;1.002
0.02324344;-0.2672;0.0975;0.9668;1.008
0.032642972;-0.2694;0.0968;0.9765;1.018
0.033638545;-0.2689;0.0978;0.9817;1.023
0.034424535;-0.2696;0.0951;0.9902;1.031
0.035245629;-0.2701;0.0963;0.9975;1.038
0.03602141;-0.2699;0.0963;1.0054;1.045
0.036706202;-0.2682;0.0922;1.0093;1.048
0.037500993;-0.2677;0.0907;1.0142;1.053
0.039469327;-0.2638;0.0897;1.0156;1.053
0.041954952;-0.2586;0.0863;1.0191;1.055
0.044262609;-0.2549;0.0836;1.0220;1.057
0.045374275;-0.2481;0.0794;1.0232;1.056
0.046892088;-0.2432;0.0772;1.0232;1.055
0.049101411;-0.2361;0.0750;1.0266;1.056
0.05103787;-0.2325;0.0719;1.0271;1.056
0.053170266;-0.2261;0.0689;1.0288;1.056
0.055440162;-0.2212;0.0640;1.0320;1.057
0.060400839;-0.2180;0.0616;1.0349;1.059
0.061036673;-0.2127;0.0599;1.0386;1.062
0.061378652;-0.2092;0.0582;1.0415;1.064
0.064727194;-0.2068;0.0533;1.0428;1.064
0.066031725;-0.2041;0.0499;1.0432;1.064
0.067540892;-0.2017;0.0518;1.0440;1.065
0.069228549;-0.1999;0.0491;1.0423;1.062
0.071384226;-0.1980;0.0472;1.0381;1.058
0.073230528;-0.1968;0.0455;1.0335;1.053
0.075245633;-0.1948;0.0445;1.0327;1.052
0.079698706;-0.1907;0.0442;1.0283;1.047
0.080213237;-0.1894;0.0425;1.0232;1.041
0.081439644;-0.1880;0.0445;1.0200;1.038
0.08389355;-0.1880;0.0482;1.0156;1.034
0.085893186;-0.1867;0.0508;1.0105;1.029
0.087747144;-0.1882;0.0501;1.0059;1.025
0.089194228;-0.1904;0.0521;1.0007;1.020
0.092481207;-0.1897;0.0504;0.9934;1.013
0.093301676;-0.1899;0.0494;0.9861;1.005
0.095593968;-0.1909;0.0523;0.9795;0.999
0.098183708;-0.1911;0.0545;0.9753;0.995
0.099581208;-0.1926;0.0567;0.9687;0.989
0.101833656;-0.1919;0.0587;0.9626;0.983
0.103706052;-0.1924;0.0596;0.9555;0.977
0.105548396;-0.1938;0.0653;0.9479;0.970
0.113981053;-0.1948;0.0692;0.9401;0.963
0.114794907;-0.1972;0.0719;0.9345;0.958
0.115165584;-0.1968;0.0755;0.9306;0.954
0.115436991;-0.1990;0.0777;0.9254;0.950
0.115718918;-0.1994;0.0789;0.9210;0.946
0.119829179;-0.2009;0.0829;0.9181;0.943
0.120392512;-0.1994;0.0843;0.9144;0.940
0.121599752;-0.1997;0.0848;0.9122;0.938
0.123398294;-0.1997;0.0873;0.9096;0.935
0.12549871;-0.1977;0.0858;0.9122;0.937
0.127084752;-0.1972;0.0861;0.9152;0.940
0.1292247;-0.1965;0.0878;0.9193;0.944
0.132042774;-0.1958;0.0875;0.9223;0.947
0.133717565;-0.1926;0.0863;0.9281;0.952
0.135687409;-0.1941;0.0861;0.9325;0.956
0.13769241;-0.1919;0.0850;0.9379;0.961
0.139329545;-0.1931;0.0846;0.9406;0.964
0.141537722;-0.1909;0.0838;0.9416;0.964
0.143515691;-0.1911;0.0848;0.9438;0.967
0.145236473;-0.1894;0.0843;0.9467;0.969
0.147397463;-0.1911;0.0858;0.9496;0.972
0.14968314;-0.1899;0.0868;0.9555;0.978
0.151283609;-0.1904;0.0880;0.9599;0.983
0.15333939;-0.1926;0.0902;0.9653;0.988
0.155629755;-0.1924;0.0912;0.9694;0.993
0.165829079;-0.1931;0.0924;0.9755;0.999
0.166473767;-0.1948;0.0927;0.9782;1.002
0.166759808;-0.1941;0.0912;0.9802;1.003
0.167021371;-0.1953;0.0902;0.9821;1.005
0.167296892;-0.1965;0.0902;0.9836;1.007
0.167829444;-0.1980;0.0897;0.9829;1.007
0.169399236;-0.1960;0.0887;0.9843;1.008
0.171846423;-0.1972;0.0861;0.9831;1.006
0.17346559;-0.1953;0.0853;0.9836;1.006
0.176030695;-0.1941;0.0836;0.9865;1.009
0.177482101;-0.1933;0.0824;0.9865;1.009
0.180929758;-0.1928;0.0802;0.9853;1.007
0.182209185;-0.1872;0.0765;0.9863;1.007
0.184097935;-0.1897;0.0745;0.9922;1.013
0.186148196;-0.1902;0.0714;0.9973;1.018
0.187348717;-0.1909;0.0709;0.9997;1.020
0.189628196;-0.1902;0.0692;0.9997;1.020
0.191732363;-0.1889;0.0667;1.0019;1.022
0.193655176;-0.1899;0.0645;1.0044;1.024
0.195537155;-0.1919;0.0623;1.0073;1.027
0.197662363;-0.1907;0.0601;1.0115;1.031
0.199756218;-0.1899;0.0604;1.0152;1.035
0.201441999;-0.1921;0.0606;1.0156;1.035
0.203565593;-0.1924;0.0609;1.0176;1.037
0.205689864;-0.1950;0.0604;1.0169;1.037
0.208414187;-0.1960;0.0584;1.0134;1.034
0.209599969;-0.1968;0.0572;1.0100;1.031
0.211636219;-0.1943;0.0589;1.0093;1.030
0.213599761;-0.1953;0.0609;1.0090;1.030
0.215642417;-0.1948;0.0631;1.0103;1.031
0.217481845;-0.1982;0.0679;1.0117;1.033
0.219851949;-0.1990;0.0699;1.0117;1.033
0.222017678;-0.2009;0.0714;1.0149;1.037
0.227453512;-0.2027;0.0745;1.0152;1.038
0.228087054;-0.2022;0.0748;1.0115;1.034
0.228656533;-0.2034;0.0767;1.0081;1.031
0.230322106;-0.2039;0.0780;1.0014;1.025
0.23349919;-0.2056;0.0767;0.9963;1.020
0.233977419;-0.2056;0.0782;0.9936;1.018
0.235574399;-0.2090;0.0785;0.9914;1.016
0.238111065;-0.2068;0.0797;0.9878;1.012
0.240075493;-0.2058;0.0811;0.9863;1.011
0.249802942;-0.2058;0.0826;0.9839;1.009
0.250292785;-0.2027;0.0829;0.9782;1.002
0.250526587;-0.2036;0.0821;0.9755;1.000
0.250732733;-0.2041;0.0811;0.9721;0.997
0.250933827;-0.2031;0.0821;0.9702;0.995
0.251929973;-0.2044;0.0836;0.9663;0.991
0.253793671;-0.2039;0.0821;0.9638;0.989
0.255556223;-0.2041;0.0819;0.9616;0.986
0.257749349;-0.2041;0.0838;0.9606;0.986
0.262323568;-0.2083;0.0843;0.9611;0.987
0.26281013;-0.2097;0.0821;0.9624;0.988
0.264296901;-0.2107;0.0811;0.9633;0.989
0.265952058;-0.2117;0.0831;0.9643;0.991
0.268188204;-0.2134;0.0841;0.9631;0.990
0.270086433;-0.2168;0.0858;0.9646;0.992
0.272369975;-0.2168;0.0850;0.9660;0.994
0.274532579;-0.2185;0.0868;0.9692;0.997
0.276098673;-0.2193;0.0865;0.9697;0.998
0.278131746;-0.2210;0.0892;0.9746;1.003
0.279838205;-0.2205;0.0870;0.9748;1.003
0.282112059;-0.2193;0.0865;0.9782;1.006
0.284244039;-0.2176;0.0868;0.9817;1.009
0.286015393;-0.2163;0.0875;0.9848;1.012
0.28786456;-0.2127;0.0848;0.9861;1.012
0.289657268;-0.2102;0.0826;0.9873;1.013
0.293006019;-0.2075;0.0816;0.9885;1.013
0.293926071;-0.2053;0.0777;0.9870;1.011
0.295836227;-0.2017;0.0775;0.9878;1.011
0.298498624;-0.1980;0.0736;0.9856;1.008
0.300183832;-0.1982;0.0699;0.9870;1.009
0.302011697;-0.1941;0.0670;0.9858;1.007
0.303950603;-0.1928;0.0638;0.9843;1.005
0.306335083;-0.1914;0.0628;0.9831;1.004
0.30788076;-0.1911;0.0596;0.9819;1.002
0.310075656;-0.1897;0.0579;0.9787;0.999
0.311881854;-0.1892;0.0555;0.9773;0.997
0.313811854;-0.1894;0.0535;0.9777;0.997
0.31581524;-0.1897;0.0526;0.9753;0.995
0.318129511;-0.1902;0.0518;0.9721;0.992
0.320075032;-0.1894;0.0526;0.9694;0.989
0.322249303;-0.1877;0.0533;0.9672;0.987
0.325998262;-0.1892;0.0550;0.9633;0.983
0.326484512;-0.1902;0.0560;0.9626;0.983
0.328362897;-0.1909;0.0577;0.9636;0.984
0.330088418;-0.1950;0.0606;0.9606;0.982
0.332426648;-0.1958;0.0614;0.9624;0.984
0.334066492;-0.1985;0.0638;0.9614;0.984
0.336029096;-0.2004;0.0672;0.9614;0.984
0.338268367;-0.2036;0.0682;0.9650;0.989
0.339784305;-0.2039;0.0672;0.9682;0.992
0.342207482;-0.2061;0.0694;0.9685;0.993
0.344287013;-0.2068;0.0692;0.9736;0.998
0.346278107;-0.2095;0.0709;0.9724;0.997
0.348599566;-0.2083;0.0679;0.9753;1.000
0.350450712;-0.2092;0.0677;0.9763;1.001
0.352403889;-0.2105;0.0687;0.9795;1.004
0.354137692;-0.2090;0.0665;0.9812;1.005
0.3565729;-0.2100;0.0648;0.9851;1.009
0.364426599;-0.2080;0.0660;0.9858;1.010
0.365134568;-0.2068;0.0645;0.9863;1.010
0.365386234;-0.2056;0.0628;0.9890;1.012
0.365602068;-0.2058;0.0623;0.9909;1.014
0.366401078;-0.2034;0.0616;0.9904;1.013
0.368135974;-0.2024;0.0606;0.9929;1.015
0.370169256;-0.2044;0.0606;0.9944;1.017
0.372866391;-0.2029;0.0609;0.9944;1.017
0.374279048;-0.2036;0.0616;0.9951;1.018
0.376653163;-0.2031;0.0611;0.9944;1.017
0.381495142;-0.2029;0.0631;0.9948;1.017
0.382571392;-0.2019;0.0614;0.9961;1.018
0.383315142;-0.2046;0.0616;0.9953;1.018
0.384433788;-0.2034;0.0618;0.9946;1.017
0.386346445;-0.2053;0.0621;0.9922;1.015
0.388870872;-0.2061;0.0621;0.9912;1.014
0.390451445;-0.2068;0.0631;0.9887;1.012
0.393986706;-0.2078;0.0623;0.9892;1.013
0.39542405;-0.2090;0.0643;0.9880;1.012
0.397736394;-0.2100;0.0660;0.9878;1.012
0.398806081;-0.2122;0.0670;0.9853;1.010
0.400480248;-0.2146;0.0662;0.9814;1.007
0.402208113;-0.2161;0.0679;0.9809;1.007
0.40412103;-0.2178;0.0677;0.9785;1.005
0.405980145;-0.2205;0.0675;0.9780;1.005
0.409931499;-0.2227;0.0672;0.9758;1.003
0.411147228;-0.2222;0.0692;0.9748;1.002
0.412264937;-0.2232;0.0689;0.9731;1.001
0.414624156;-0.2232;0.0699;0.9685;0.996
0.416223479;-0.2232;0.0660;0.9655;0.993
0.418386083;-0.2222;0.0636;0.9650;0.992
0.420431448;-0.2212;0.0645;0.9626;0.990
0.422337803;-0.2215;0.0636;0.9619;0.989
0.424230146;-0.2198;0.0618;0.9624;0.989
0.427735147;-0.2210;0.0623;0.9619;0.989
0.428854157;-0.2222;0.0631;0.9606;0.988
0.430511814;-0.2202;0.0631;0.9619;0.989
0.432457543;-0.2188;0.0633;0.9616;0.988
0.434142752;-0.2222;0.0609;0.9638;0.991
0.436335096;-0.2202;0.0606;0.9633;0.990
0.438750773;-0.2185;0.0584;0.9628;0.989
0.441619315;-0.2180;0.0582;0.9643;0.990
0.442297752;-0.2171;0.0567;0.9636;0.989
0.444834003;-0.2151;0.0584;0.9668;0.992
0.446585409;-0.2141;0.0577;0.9665;0.992
0.449119368;-0.2127;0.0577;0.9668;0.992
0.452576868;-0.2107;0.0570;0.9672;0.992
0.452897701;-0.2105;0.0570;0.9660;0.990
0.454748327;-0.2100;0.0565;0.9655;0.990
0.456224004;-0.2078;0.0562;0.9677;0.991
0.458736921;-0.2088;0.0562;0.9663;0.990
0.460618588;-0.2068;0.0584;0.9665;0.990
0.462334682;-0.2061;0.0562;0.9680;0.991
0.464407286;-0.2061;0.0560;0.9677;0.991
0.466567078;-0.2066;0.0552;0.9694;0.993
0.46871062;-0.2056;0.0567;0.9689;0.992
0.470565151;-0.2039;0.0574;0.9680;0.991
0.472392183;-0.2022;0.0560;0.9675;0.990
0.477909943;-0.2012;0.0584;0.9670;0.989
0.478841558;-0.1997;0.0579;0.9682;0.990
0.485179215;-0.1980;0.0611;0.9663;0.988
0.485900257;-0.1955;0.0606;0.9653;0.987
0.486307809;-0.1931;0.0614;0.9665;0.988
0.486670465;-0.1919;0.0611;0.9650;0.986
0.48723958;-0.1889;0.0616;0.9668;0.987
0.48911958;-0.1872;0.0606;0.9687;0.988
0.491825362;-0.1872;0.0623;0.9697;0.990
0.492625518;-0.1858;0.0638;0.9704;0.990
0.495531612;-0.1845;0.0636;0.9719;0.991
0.49725432;-0.1828;0.0650;0.9733;0.993
0.499002446;-0.1858;0.0653;0.9743;0.994
0.501113175;-0.1848;0.0660;0.9785;0.998
0.503205154;-0.1850;0.0645;0.9799;0.999
0.504623175;-0.1845;0.0633;0.9831;1.002
0.508883749;-0.1872;0.0645;0.9853;1.005
0.509581665;-0.1885;0.0645;0.9890;1.009
0.510934999;-0.1887;0.0638;0.9917;1.011
0.513427864;-0.1914;0.0628;0.9951;1.015
0.51492078;-0.1919;0.0645;0.9951;1.015
0.516471406;-0.1931;0.0650;0.9985;1.019
0.51875151;-0.1958;0.0623;0.9992;1.020
0.520753698;-0.1980;0.0631;1.0002;1.022
0.522517292;-0.1980;0.0618;0.9988;1.020
0.524951459;-0.1982;0.0606;0.9985;1.020
0.526701875;-0.2007;0.0616;0.9963;1.018
0.528639167;-0.1997;0.0604;0.9931;1.015
0.530719115;-0.1997;0.0609;0.9924;1.014
0.532660626;-0.1977;0.0606;0.9904;1.012
0.53462271;-0.1982;0.0614;0.9882;1.010
0.536555053;-0.1958;0.0606;0.9843;1.005
0.538911772;-0.1955;0.0611;0.9819;1.003
0.541278856;-0.1941;0.0618;0.9777;0.999
0.542930887;-0.1924;0.0611;0.9746;0.995
0.545057398;-0.1907;0.0611;0.9741;0.994
0.546927555;-0.1911;0.0601;0.9702;0.991
0.550562659;-0.1914;0.0606;0.9680;0.989
0.551135472;-0.1911;0.0628;0.9653;0.986
0.553175628;-0.1916;0.0618;0.9636;0.984
0.554809534;-0.1902;0.0633;0.9611;0.982
0.55672542;-0.1902;0.0621;0.9602;0.981
0.559624691;-0.1907;0.0631;0.9582;0.979
0.561085577;-0.1911;0.0621;0.9587;0.980
0.563001827;-0.1902;0.0616;0.9567;0.977
0.564830785;-0.1902;0.0628;0.9567;0.977
0.566801359;-0.1892;0.0643;0.9572;0.978
0.569032453;-0.1885;0.0670;0.9575;0.978
0.571301359;-0.1892;0.0660;0.9611;0.982
0.573015995;-0.1892;0.0679;0.9614;0.982
0.579141099;-0.1897;0.0677;0.9655;0.986
0.583718183;-0.1872;0.0697;0.9680;0.988
0.584119069;-0.1865;0.0709;0.9707;0.991
0.584474225;-0.1865;0.0714;0.9736;0.994
0.584932454;-0.1855;0.0741;0.9763;0.997
0.585268913;-0.1867;0.0748;0.9804;1.001
0.586733392;-0.1875;0.0758;0.9799;1.001
0.588852767;-0.1875;0.0760;0.9829;1.003
0.591103809;-0.1875;0.0780;0.9821;1.003
0.593228132;-0.1877;0.0755;0.9834;1.004
0.594822924;-0.1877;0.0772;0.9831;1.004
0.597259226;-0.1880;0.0789;0.9826;1.004
0.598711101;-0.1880;0.0770;0.9814;1.002
0.600926779;-0.1880;0.0767;0.9797;1.001
0.603413446;-0.1872;0.0780;0.9795;1.000
0.605116102;-0.1863;0.0767;0.9775;0.998
0.607469956;-0.1848;0.0763;0.9765;0.997
0.608973707;-0.1860;0.0760;0.9751;0.996
0.610880217;-0.1872;0.0758;0.9736;0.994
0.613525165;-0.1867;0.0731;0.9721;0.993
0.615155582;-0.1877;0.0736;0.9736;0.994
0.617081207;-0.1880;0.0723;0.9714;0.992
0.619027301;-0.1950;0.0706;0.9711;0.993
0.620785635;-0.1819;0.0711;0.9536;0.973
0.62305251;-0.1911;0.0677;0.9619;0.983
0.624983916;-0.1941;0.0640;0.9687;0.990
0.627218708;-0.1960;0.0662;0.9697;0.992
0.629181469;-0.1933;0.0687;0.9648;0.986
0.631644282;-0.1946;0.0694;0.9633;0.985
0.633473136;-0.1946;0.0670;0.9648;0.986
0.635475168;-0.1968;0.0633;0.9685;0.990
0.637188293;-0.1970;0.0616;0.9692;0.991
0.63996147;-0.1943;0.0655;0.9582;0.980
0.644027981;-0.1943;0.0665;0.9584;0.980
0.646348762;-0.1975;0.0667;0.9609;0.983
0.646852773;-0.1965;0.0655;0.9611;0.983
0.647675794;-0.1963;0.0697;0.9587;0.981
0.649221158;-0.1955;0.0699;0.9580;0.980
0.651784909;-0.1955;0.0694;0.9560;0.978
0.652937044;-0.1965;0.0714;0.9560;0.979
0.655511107;-0.1955;0.0716;0.9558;0.978
0.657962774;-0.1946;0.0738;0.9533;0.976
0.660874545;-0.1899;0.0760;0.9531;0.975
0.661413608;-0.1950;0.0738;0.9599;0.982
0.663288452;-0.1902;0.0748;0.9560;0.978
0.665328504;-0.1867;0.0745;0.9592;0.980
0.667322827;-0.1885;0.0726;0.9643;0.985
0.669240275;-0.1875;0.0745;0.9687;0.989
0.671729442;-0.1860;0.0763;0.9697;0.990
0.673233817;-0.1870;0.0792;0.9699;0.991
0.677810484;-0.1865;0.0785;0.9746;0.995
0.678647307;-0.1889;0.0785;0.9792;1.000
0.679153557;-0.1872;0.0775;0.9834;1.004
0.681465328;-0.1894;0.0770;0.9848;1.006
0.683521787;-0.1877;0.0807;0.9863;1.007
0.685578818;-0.1870;0.0789;0.9868;1.007
0.687433923;-0.1897;0.0794;0.9895;1.011
0.689095173;-0.1914;0.0785;0.9895;1.011
0.691144288;-0.1919;0.0797;0.9885;1.010
0.693117569;-0.1946;0.0799;0.9892;1.011
0.695409601;-0.1931;0.0819;0.9873;1.009
0.697292674;-0.1960;0.0829;0.9868;1.009
0.699429966;-0.1980;0.0841;0.9880;1.011
0.701650226;-0.2019;0.0838;0.9902;1.014
0.70333856;-0.2029;0.0846;0.9880;1.012
0.705542466;-0.2009;0.0833;0.9780;1.002
0.707761841;-0.2034;0.0846;0.9787;1.003
0.709181894;-0.2049;0.0824;0.9814;1.006
0.711235748;-0.2100;0.0846;0.9834;1.009
0.713107884;-0.2102;0.0875;0.9846;1.011
0.715994498;-0.2119;0.0865;0.9829;1.009
0.717140801;-0.2095;0.0863;0.9824;1.008
0.719558561;-0.2122;0.0848;0.9831;1.009
0.721720697;-0.2122;0.0833;0.9839;1.010
0.724214656;-0.2073;0.0848;0.9834;1.009
0.727829135;-0.2056;0.0887;0.9785;1.004
0.728353198;-0.2041;0.0863;0.9765;1.001
0.729134552;-0.2022;0.0833;0.9780;1.002
0.731206167;-0.1972;0.0824;0.9650;0.988
0.733403302;-0.1955;0.0804;0.9575;0.981
0.735124657;-0.1965;0.0763;0.9626;0.985
0.737463251;-0.1990;0.0777;0.9689;0.992
0.740838615;-0.1980;0.0802;0.9689;0.992
0.742263928;-0.1972;0.0816;0.9650;0.988
0.743252678;-0.1946;0.0814;0.9619;0.985
0.745961012;-0.1970;0.0789;0.9641;0.987
0.747645283;-0.1960;0.0782;0.9660;0.989
0.749435335;-0.1933;0.0765;0.9687;0.991
0.7513457;-0.1933;0.0745;0.9697;0.992
0.755695804;-0.1921;0.0755;0.9729;0.995
0.756267471;-0.1941;0.0741;0.9726;0.995
0.758718253;-0.1987;0.0750;0.9704;0.993
0.759883149;-0.2004;0.0770;0.9687;0.992
0.762049191;-0.2034;0.0765;0.9702;0.994
0.763461378;-0.2036;0.0753;0.9721;0.996
0.765846587;-0.2051;0.0767;0.9682;0.993
0.767649035;-0.2031;0.0767;0.9682;0.992
0.770029243;-0.2046;0.0753;0.9689;0.993
0.772049452;-0.2070;0.0716;0.9711;0.996
0.776847786;-0.2063;0.0709;0.9736;0.998
0.7775394;-0.2090;0.0665;0.9719;0.996
0.77788789;-0.2061;0.0650;0.9638;0.988
0.779688151;-0.2114;0.0670;0.9558;0.981
0.781579922;-0.2127;0.0699;0.9562;0.982
0.783479609;-0.2141;0.0721;0.9670;0.993
0.785381693;-0.2178;0.0721;0.9775;1.004
0.78752487;-0.2195;0.0711;0.9792;1.006
0.789437214;-0.2195;0.0679;0.9751;1.002
0.791927475;-0.2176;0.0657;0.9736;1.000
0.793589975;-0.2193;0.0601;0.9729;0.999
0.795495756;-0.2188;0.0574;0.9753;1.001
0.797787215;-0.2171;0.0572;0.9755;1.001
0.799450601;-0.2158;0.0587;0.9751;1.000
0.801569663;-0.2132;0.0616;0.9672;0.992
0.803634038;-0.2146;0.0621;0.9680;0.993
0.810680862;-0.2188;0.0618;0.9711;0.997
0.811850341;-0.2234;0.0653;0.9733;1.001
0.812252529;-0.2242;0.0677;0.9714;0.999
0.812539821;-0.2256;0.0721;0.9680;0.997
0.816446123;-0.2298;0.0758;0.9680;0.998
0.81718279;-0.2305;0.0804;0.9655;0.996
0.819483884;-0.2295;0.0821;0.9606;0.991
0.82055253;-0.2310;0.0858;0.9602;0.991
0.822264405;-0.2315;0.0907;0.9587;0.990
0.825029145;-0.2332;0.0949;0.9533;0.986
0.826121593;-0.2349;0.0985;0.9518;0.985
0.828906437;-0.2344;0.1029;0.9518;0.986
0.829830083;-0.2395;0.1046;0.9487;0.984
0.831866385;-0.2400;0.1090;0.9465;0.983
0.834001958;-0.2405;0.1115;0.9428;0.979
0.836874406;-0.2435;0.1156;0.9406;0.978
0.838243677;-0.2471;0.1207;0.9403;0.980
0.840218573;-0.2476;0.1256;0.9420;0.982
0.842745865;-0.2544;0.1303;0.9403;0.983
0.843871751;-0.2606;0.1332;0.9401;0.985
0.845734147;-0.2642;0.1388;0.9376;0.984
0.84786847;-0.2652;0.1405;0.9313;0.978
0.850083626;-0.2701;0.1433;0.9269;0.976
0.852057116;-0.2772;0.1361;0.9166;0.967
0.853817429;-0.2748;0.1396;0.9093;0.960
0.856390085;-0.2743;0.1455;0.9032;0.955
0.860256179;-0.2730;0.1472;0.8968;0.949
0.861110815;-0.2726;0.1506;0.8819;0.935
0.861919096;-0.2730;0.1540;0.8692;0.924
0.863877586;-0.2660;0.1599;0.8582;0.913
0.865805347;-0.2628;0.1674;0.8543;0.909
0.868820139;-0.2566;0.1762;0.8824;0.936
0.870276649;-0.2515;0.1843;0.8692;0.923
0.872144306;-0.2469;0.1875;0.8497;0.904
0.877466025;-0.2386;0.1941;0.8431;0.897
0.878528265;-0.2327;0.1928;0.8220;0.876
0.879050921;-0.2293;0.1965;0.8083;0.863
0.880548369;-0.2224;0.1997;0.7900;0.845
0.881810296;-0.2080;0.2132;0.7697;0.825
0.883764828;-0.1892;0.2266;0.7465;0.803
0.885788422;-0.1867;0.2342;0.7316;0.791
0.887730557;-0.2239;0.2557;0.6524;0.736
0.890538839;-0.1970;0.2581;0.6573;0.733
0.892342016;-0.1904;0.2542;0.6732;0.744
0.893942016;-0.1931;0.2527;0.6766;0.748
0.895969933;-0.2004;0.2530;0.6842;0.756
0.897885454;-0.2056;0.2515;0.6918;0.764
0.900015975;-0.2105;0.2493;0.7023;0.774
0.902258475;-0.2146;0.2476;0.7103;0.782
0.904032173;-0.2222;0.2471;0.7184;0.792
0.906552695;-0.2273;0.2461;0.7262;0.800
0.908902903;-0.2334;0.2449;0.7367;0.811
0.911594518;-0.2381;0.2422;0.7460;0.820
0.912407799;-0.2461;0.2410;0.7560;0.831
0.91398431;-0.2535;0.2415;0.7680;0.844
0.916144675;-0.2571;0.2395;0.7803;0.856
0.917927331;-0.2640;0.2391;0.7883;0.865
0.921111654;-0.2672;0.2376;0.7952;0.872
0.922569884;-0.2740;0.2378;0.8064;0.884
0.924461707;-0.2801;0.2359;0.8125;0.891
0.92648478;-0.2833;0.2327;0.8186;0.897
0.933819208;-0.2889;0.2303;0.8225;0.902
0.934482854;-0.2936;0.2283;0.8264;0.906
0.934890874;-0.2989;0.2244;0.8397;0.919
0.93514202;-0.3077;0.2242;0.8499;0.931
0.935853947;-0.3109;0.2227;0.8607;0.942
0.93783775;-0.3188;0.2215;0.8680;0.951
0.940734;-0.3219;0.2205;0.8778;0.961
0.943862386;-0.3271;0.2207;0.8870;0.971
0.944374105;-0.3315;0.2168;0.8961;0.980
0.945966969;-0.3354;0.2151;0.9056;0.989
0.947890876;-0.3400;0.2139;0.9130;0.997
0.950836136;-0.3449;0.2144;0.9210;1.007
0.952136814;-0.3508;0.2105;0.9311;1.017
0.95430697;-0.3547;0.2085;0.9386;1.025
0.955887179;-0.3569;0.2083;0.9457;1.032
0.957960408;-0.3586;0.2053;0.9543;1.040
0.960293794;-0.3652;0.2051;0.9597;1.047
0.962004419;-0.3666;0.2031;0.9672;1.054
0.965991555;-0.3696;0.2036;0.9738;1.061
0.966309471;-0.3720;0.2022;0.9765;1.064
0.968111763;-0.3747;0.1992;0.9782;1.066
0.970088899;-0.3799;0.1965;0.9843;1.073
0.972372857;-0.3764;0.1941;0.9885;1.075
0.979933223;-0.3811;0.1914;0.9983;1.086
0.981098275;-0.3852;0.1909;1.0066;1.095
0.981804265;-0.3879;0.1889;1.0103;1.099
0.982458587;-0.3884;0.1880;1.0144;1.102
0.985449161;-0.3901;0.1870;1.0183;1.106
0.986260567;-0.3904;0.1855;1.0215;1.109
0.987106609;-0.3928;0.1811;1.0318;1.119
0.988983692;-0.3957;0.1792;1.0369;1.124
0.99074864;-0.3989;0.1770;1.0435;1.131
0.994443537;-0.4023;0.1750;1.0474;1.136
0.99553911;-0.3989;0.1743;1.0484;1.135
0.997379214;-0.4001;0.1716;1.0523;1.139
0.998350568;-0.4021;0.1670;1.0547;1.141
1.000140256;-0.4016;0.1670;1.0550;1.141
1.002311923;-0.4004;0.1643;1.0579;1.143
1.004766871;-0.4001;0.1604;1.0609;1.145
1.010228694;-0.3957;0.1608;1.0589;1.142
1.011042028;-0.4019;0.1577;1.0640;1.148
1.012068747;-0.3977;0.1555;1.0616;1.144
1.012740726;-0.3967;0.1547;1.0606;1.143
1.014209893;-0.3913;0.1521;1.0589;1.139
1.016967862;-0.3923;0.1486;1.0589;1.139
1.018116091;-0.3909;0.1472;1.0594;1.139
1.020179633;-0.3891;0.1455;1.0567;1.135
1.022865831;-0.3874;0.1422;1.0550;1.133
1.024993279;-0.3835;0.1403;1.0506;1.127
1.026506977;-0.3789;0.1388;1.0447;1.120
1.028694373;-0.3762;0.1352;1.0450;1.119
1.030633019;-0.3772;0.1344;1.0447;1.119
1.032458436;-0.3733;0.1291;1.0423;1.115
1.034600572;-0.3696;0.1259;1.0345;1.106
1.036188332;-0.3652;0.1242;1.0318;1.102
1.038958333;-0.3603;0.1210;1.0254;1.094
1.042012708;-0.3591;0.1185;1.0239;1.092
1.042803854;-0.3544;0.1151;1.0181;1.084
1.04451474;-0.3517;0.1132;1.0130;1.078
1.04619099;-0.3471;0.1093;1.0056;1.069
1.049003855;-0.3439;0.1076;1.0037;1.066
1.050340365;-0.3395;0.1056;0.9988;1.060
1.052621876;-0.3368;0.1007;0.9892;1.050
1.054468438;-0.3295;0.0997;0.9768;1.036
1.056245105;-0.3263;0.0961;0.9719;1.030
1.061091252;-0.3236;0.0919;0.9687;1.025
1.061967241;-0.3210;0.0919;0.9646;1.021
1.062868648;-0.3170;0.0922;0.9582;1.013
1.065189064;-0.3148;0.0887;0.9550;1.009
1.06655594;-0.3116;0.0853;0.9492;1.003
1.069256617;-0.3104;0.0841;0.9438;0.997
