time;gFx;gFy;gFz;TgF
0.004907969;1.0454;0.1960;-0.1992;1.082
0.005967657;1.0457;0.1948;-0.2002;1.082
0.00701448;1.0472;0.1938;-0.1968;1.083
0.007840521;1.0489;0.1938;-0.1936;1.084
0.008400834;1.0498;0.1926;-0.1911;1.084
0.008869949;1.0523;0.1909;-0.1892;1.086
0.009369897;1.0528;0.1921;-0.1826;1.086
0.009894845;1.0540;0.1924;-0.1772;1.086
0.010509168;1.0535;0.1931;-0.1733;1.085
0.011219584;1.0513;0.1936;-0.1679;1.082
0.012055157;1.0506;0.1982;-0.1611;1.081
0.012773282;1.0454;0.1994;-0.1574;1.076
0.013357657;1.0413;0.2041;-0.1542;1.072
0.013974949;1.0359;0.2090;-0.1489;1.067
0.01455073;1.0296;0.2146;-0.1457;1.062
0.019244585;1.0257;0.2210;-0.1374;1.058
0.020096408;1.0200;0.2266;-0.1315;1.053
0.02075995;1.0149;0.2325;-0.1256;1.049
0.023141565;1.0117;0.2378;-0.1171;1.046
0.024340419;1.0068;0.2417;-0.1088;1.041
0.027002398;1.0027;0.2444;-0.1039;1.037
0.028598649;0.9997;0.2474;-0.0988;1.035
0.030313961;0.9966;0.2510;-0.0895;1.032
0.032109118;0.9917;0.2530;-0.0863;1.027
0.040659483;0.9914;0.2559;-0.0804;1.027
0.041376046;0.9892;0.2586;-0.0765;1.025
0.041851983;0.9868;0.2589;-0.0694;1.023
0.042321723;0.9863;0.2613;-0.0653;1.022
0.042785108;0.9863;0.2625;-0.0579;1.022
0.046043286;0.9875;0.2674;-0.0523;1.024
0.046635421;0.9882;0.2679;-0.0469;1.025
0.048289275;0.9887;0.2706;-0.0440;1.026
0.051374015;0.9929;0.2718;-0.0408;1.030
0.053384276;0.9951;0.2745;-0.0372;1.033
0.054212297;0.9970;0.2770;-0.0357;1.035
0.056383026;0.9992;0.2794;-0.0340;1.038
0.058632766;1.0022;0.2799;-0.0328;1.041
0.060546673;1.0046;0.2804;-0.0320;1.044
0.062611829;1.0112;0.2792;-0.0313;1.050
0.064691308;1.0154;0.2806;-0.0308;1.054
0.069296153;1.0213;0.2794;-0.0325;1.059
0.069950528;1.0286;0.2762;-0.0340;1.066
0.070518965;1.0359;0.2757;-0.0350;1.073
0.07286558;1.0442;0.2735;-0.0379;1.080
0.074568132;1.0545;0.2711;-0.0413;1.090
0.076867455;1.0650;0.2704;-0.0484;1.100
0.078230893;1.0755;0.2664;-0.0506;1.109
0.080811362;1.0855;0.2657;-0.0574;1.119
0.082287091;1.0970;0.2630;-0.0614;1.130
0.084569123;1.1066;0.2601;-0.0655;1.139
0.086412665;1.1146;0.2574;-0.0701;1.146
0.088412144;1.1247;0.2542;-0.0760;1.156
0.090513498;1.1342;0.2491;-0.0816;1.164
0.09323329;1.1442;0.2474;-0.0878;1.174
0.094695999;1.1525;0.2420;-0.0958;1.182
0.096537353;1.1606;0.2408;-0.1007;1.190
0.098210843;1.1721;0.2378;-0.1034;1.200
0.100866624;1.1794;0.2349;-0.1068;1.207
0.102825218;1.1875;0.2339;-0.1093;1.215
0.104754333;1.1958;0.2339;-0.1100;1.223
0.106385479;1.2031;0.2339;-0.1078;1.230
0.10840449;1.2065;0.2339;-0.1063;1.234
0.110842303;1.2107;0.2369;-0.1061;1.238
0.112470636;1.2119;0.2388;-0.1061;1.240
0.114560272;1.2095;0.2415;-0.1046;1.238
0.118603657;1.2060;0.2444;-0.1036;1.235
0.119355064;1.2017;0.2481;-0.1022;1.231
0.121462043;1.1936;0.2542;-0.0980;1.224
0.124307981;1.1833;0.2574;-0.0931;1.215
0.124832356;1.1711;0.2628;-0.0873;1.203
0.126948658;1.1591;0.2691;-0.0836;1.193
0.129469388;1.1445;0.2770;-0.0777;1.180
0.131168659;1.1310;0.2838;-0.0770;1.169
0.135170482;1.1178;0.2919;-0.0714;1.157
0.136008868;1.1036;0.2972;-0.0694;1.145
0.136802461;1.0902;0.3048;-0.0677;1.134
0.13895267;1.0785;0.3109;-0.0645;1.124
0.140953139;1.0675;0.3205;-0.0606;1.116
0.143263972;1.0538;0.3266;-0.0562;1.105
0.145291525;1.0428;0.3320;-0.0526;1.096
0.147344806;1.0301;0.3390;-0.0469;1.085
0.149020431;1.0178;0.3432;-0.0423;1.075
0.151791994;1.0078;0.3495;-0.0369;1.067
0.152603296;0.9953;0.3556;-0.0311;1.057
0.156128349;0.9841;0.3622;-0.0261;1.049
0.157660797;0.9733;0.3681;-0.0217;1.041
0.159397047;0.9606;0.3764;-0.0147;1.032
0.161226891;0.9496;0.3843;-0.0105;1.025
0.163654027;0.9396;0.3923;-0.0034;1.018
0.165075798;0.9274;0.4014;-0.0010;1.011
0.169759913;0.9159;0.4077;0.0022;1.003
0.171821527;0.9059;0.4163;0.0027;0.997
0.172114132;0.8956;0.4243;0.0039;0.991
0.177996215;0.8888;0.4314;0.0042;0.988
0.178473872;0.8809;0.4385;0.0049;0.984
0.178730747;0.8753;0.4454;0.0042;0.982
0.179015434;0.8717;0.4507;0.0042;0.981
0.181351268;0.8673;0.4583;0.0059;0.981
0.183924237;0.8665;0.4649;0.0073;0.983
0.184716737;0.8651;0.4715;0.0064;0.985
0.186697623;0.8673;0.4762;0.0100;0.989
0.188830227;0.8658;0.4818;0.0149;0.991
0.19148304;0.8682;0.4877;0.0186;0.996
0.192826321;0.8699;0.4904;0.0235;0.999
0.194910019;0.8712;0.4945;0.0244;1.002
0.196792051;0.8748;0.4950;0.0266;1.006
0.200328926;0.8800;0.4965;0.0269;1.011
0.201320332;0.8804;0.4948;0.0279;1.010
0.202687312;0.8848;0.4935;0.0289;1.014
0.205856166;0.8878;0.4930;0.0274;1.016
0.208050125;0.8890;0.4904;0.0291;1.016
0.209775229;0.8915;0.4874;0.0298;1.016
0.211378563;0.8942;0.4849;0.0306;1.018
0.213710854;0.8944;0.4852;0.0308;1.018
0.215397938;0.8946;0.4872;0.0313;1.019
0.217760542;0.8976;0.4891;0.0311;1.023
0.219122313;0.8961;0.4916;0.0335;1.023
0.22094122;0.8922;0.4938;0.0350;1.020
0.223141845;0.8907;0.4974;0.0369;1.021
0.225177366;0.8885;0.4994;0.0403;1.020
0.227481897;0.8861;0.5043;0.0416;1.020
0.229940804;0.8800;0.5077;0.0438;1.017
0.232495752;0.8741;0.5131;0.0440;1.015
0.235075075;0.8719;0.5187;0.0494;1.016
0.236189919;0.8663;0.5246;0.0506;1.014
0.237166065;0.8607;0.5316;0.0521;1.013
0.239378149;0.8560;0.5370;0.0560;1.012
0.240728618;0.8487;0.5436;0.0589;1.010
0.242856534;0.8433;0.5532;0.0606;1.010
0.24489992;0.8372;0.5600;0.0650;1.009
0.246633254;0.8281;0.5705;0.0697;1.008
0.250740806;0.8211;0.5793;0.0755;1.008
0.252069087;0.8152;0.5884;0.0829;1.009
0.253709921;0.8093;0.5962;0.0863;1.009
0.254759869;0.8057;0.6023;0.0961;1.010
0.257711328;0.8032;0.6084;0.1039;1.013
0.259797838;0.7998;0.6145;0.1110;1.015
0.261781693;0.7981;0.6187;0.1234;1.017
0.263658464;0.7971;0.6223;0.1317;1.020
0.265127682;0.7934;0.6245;0.1413;1.020
0.269251172;0.7893;0.6280;0.1472;1.019
0.27436534;0.7856;0.6272;0.1547;1.017
0.275172579;0.7798;0.6250;0.1574;1.012
0.275759038;0.7726;0.6240;0.1621;1.006
0.276208934;0.7648;0.6223;0.1640;1.000
0.276877475;0.7558;0.6192;0.1648;0.991
0.279202736;0.7411;0.6162;0.1650;0.978
0.280996694;0.7272;0.6126;0.1652;0.965
0.283691851;0.7115;0.6094;0.1672;0.952
0.284817789;0.6930;0.6094;0.1709;0.938
0.287255028;0.6742;0.6094;0.1740;0.925
0.288942216;0.6570;0.6050;0.1772;0.911
0.291567841;0.6409;0.6065;0.1823;0.901
0.293559977;0.6294;0.6091;0.1828;0.895
0.295735029;0.6211;0.6091;0.1809;0.889
0.297485759;0.6155;0.6106;0.1789;0.885
0.300562582;0.6106;0.6113;0.1757;0.882
0.301435447;0.6104;0.6099;0.1750;0.880
0.303518103;0.6099;0.6074;0.1711;0.878
0.306462062;0.6121;0.6043;0.1689;0.877
0.308047999;0.6101;0.5989;0.1650;0.871
0.309579093;0.6118;0.5942;0.1594;0.868
0.311773;0.6101;0.5886;0.1513;0.861
0.313558052;0.6109;0.5837;0.1437;0.857
0.315409406;0.6118;0.5771;0.1357;0.852
0.317707063;0.6143;0.5715;0.1254;0.848
0.319149146;0.6182;0.5644;0.1149;0.845
0.321278886;0.6216;0.5593;0.1051;0.843
0.323408886;0.6240;0.5524;0.0980;0.839
0.327226282;0.6260;0.5458;0.0883;0.835
0.327875866;0.6262;0.5395;0.0797;0.830
0.330261387;0.6245;0.5341;0.0672;0.825
0.33137722;0.6192;0.5302;0.0552;0.817
0.334783314;0.6113;0.5255;0.0423;0.807
0.335745606;0.5991;0.5238;0.0293;0.796
0.337794825;0.5857;0.5233;0.0147;0.786
0.339880346;0.5651;0.5255;0.0034;0.772
0.342423107;0.5419;0.5287;-0.0071;0.757
0.343166232;0.5158;0.5321;-0.0183;0.741
0.34664842;0.4869;0.5399;-0.0286;0.728
0.347279201;0.4549;0.5490;-0.0377;0.714
0.351455139;0.4209;0.5571;-0.0467;0.700
0.352417795;0.3843;0.5673;-0.0523;0.687
0.353283837;0.3461;0.5803;-0.0589;0.678
0.355985869;0.3060;0.5925;-0.0633;0.670
0.358136077;0.2630;0.6069;-0.0679;0.665
0.359694202;0.2185;0.6236;-0.0726;0.665
0.361961859;0.1789;0.6392;-0.0767;0.668
0.363899307;0.1383;0.6570;-0.0807;0.676
0.365613682;0.1017;0.6715;-0.0853;0.684
0.367609828;0.0677;0.6878;-0.0900;0.697
0.369633214;0.0396;0.7049;-0.0895;0.712
0.372352589;0.0086;0.7187;-0.0895;0.724
0.37389837;-0.0203;0.7348;-0.0831;0.740
0.376249204;-0.0494;0.7492;-0.0792;0.755
0.378074152;-0.0775;0.7629;-0.0728;0.770
0.380017694;-0.1066;0.7763;-0.0657;0.786
0.381792434;-0.1374;0.7895;-0.0599;0.804
0.386513059;-0.1679;0.8040;-0.0550;0.823
0.395237487;-0.2019;0.8186;-0.0513;0.845
0.395966237;-0.2369;0.8323;-0.0472;0.867
0.396269466;-0.2711;0.8472;-0.0403;0.890
0.396524883;-0.3055;0.8590;-0.0372;0.912
0.396757383;-0.3410;0.8743;-0.0303;0.939
0.396992227;-0.3755;0.8883;-0.0227;0.965
0.39899181;-0.4070;0.9003;-0.0166;0.988
0.400881759;-0.4388;0.9108;-0.0066;1.011
0.401740352;-0.4681;0.9205;0.0005;1.033
0.40403228;-0.4952;0.9291;0.0064;1.053
0.406350561;-0.5184;0.9369;0.0139;1.071
0.408473738;-0.5412;0.9367;0.0178;1.082
0.409796916;-0.5581;0.9396;0.0227;1.093
0.411977176;-0.5717;0.9416;0.0257;1.102
0.414011395;-0.5837;0.9398;0.0303;1.107
0.415406916;-0.5979;0.9411;0.0333;1.115
0.417583166;-0.6062;0.9396;0.0352;1.119
0.419345927;-0.6182;0.9374;0.0364;1.123
0.422046188;-0.6314;0.9354;0.0352;1.129
0.423501552;-0.6399;0.9357;0.0377;1.134
0.425883011;-0.6534;0.9352;0.0367;1.141
0.428133167;-0.6624;0.9359;0.0381;1.147
0.430179782;-0.6734;0.9364;0.0391;1.154
0.432219782;-0.6825;0.9391;0.0421;1.162
0.435047856;-0.6898;0.9420;0.0418;1.168
0.436177804;-0.6974;0.9452;0.0406;1.175
0.438428012;-0.7015;0.9462;0.0416;1.179
0.440997856;-0.7030;0.9479;0.0442;1.181
0.442030304;-0.7040;0.9482;0.0406;1.182
0.443664263;-0.6996;0.9477;0.0394;1.179
0.445672857;-0.6952;0.9479;0.0384;1.176
0.448111659;-0.6900;0.9457;0.0379;1.171
0.453921035;-0.6844;0.9457;0.0381;1.168
0.454865358;-0.6751;0.9452;0.0381;1.162
0.455343587;-0.6678;0.9445;0.0372;1.157
0.455844681;-0.6600;0.9460;0.0367;1.154
0.458497962;-0.6512;0.9460;0.0355;1.149
0.460487754;-0.6424;0.9472;0.0333;1.145
0.462302598;-0.6372;0.9457;0.0323;1.141
0.463938327;-0.6292;0.9479;0.0291;1.138
0.466380255;-0.6250;0.9477;0.0276;1.136
0.468394421;-0.6189;0.9472;0.0235;1.132
0.469987911;-0.6145;0.9477;0.0220;1.130
0.472013901;-0.6116;0.9499;0.0205;1.130
0.474318276;-0.6079;0.9506;0.0193;1.129
0.476525099;-0.6069;0.9523;0.0203;1.129
0.478764839;-0.6047;0.9543;0.0205;1.130
0.48036536;-0.6033;0.9589;0.0178;1.133
0.483077496;-0.6035;0.9597;0.0147;1.134
0.487472757;-0.6052;0.9638;0.0139;1.138
0.496853174;-0.6065;0.9665;0.0112;1.141
0.497281351;-0.6069;0.9699;0.0088;1.144
0.497592133;-0.6109;0.9729;0.0071;1.149
0.49786557;-0.6128;0.9765;0.0071;1.153
0.498305935;-0.6157;0.9765;0.0034;1.154
0.498599164;-0.6187;0.9782;0.0002;1.157
0.49887682;-0.6233;0.9770;-0.0012;1.159
0.500407862;-0.6282;0.9758;-0.0046;1.161
0.502732602;-0.6336;0.9743;-0.0083;1.162
0.5039388;-0.6358;0.9738;-0.0125;1.163
0.505683488;-0.6414;0.9736;-0.0154;1.166
0.507830936;-0.6477;0.9746;-0.0186;1.170
0.510252759;-0.6531;0.9746;-0.0242;1.173
0.512112186;-0.6605;0.9797;-0.0276;1.182
0.513686614;-0.6668;0.9812;-0.0357;1.187
0.51622828;-0.6707;0.9865;-0.0403;1.194
0.51808302;-0.6766;0.9882;-0.0479;1.199
0.519744218;-0.6822;0.9917;-0.0530;1.205
0.522454114;-0.6849;0.9963;-0.0577;1.210
0.52404776;-0.6893;0.9992;-0.0574;1.215
0.526317604;-0.6959;1.0029;-0.0574;1.222
0.52870698;-0.7027;1.0059;-0.0565;1.228
0.53091724;-0.7079;1.0090;-0.0560;1.234
0.532066824;-0.7140;1.0115;-0.0516;1.239
0.534960626;-0.7201;1.0139;-0.0482;1.245
0.535961876;-0.7226;1.0156;-0.0442;1.247
0.538821616;-0.7248;1.0176;-0.0386;1.250
0.540794064;-0.7277;1.0176;-0.0279;1.251
0.542144793;-0.7287;1.0181;-0.0210;1.252
0.543809689;-0.7314;1.0208;-0.0103;1.256
0.546485106;-0.7348;1.0225;0.0020;1.259
0.548069377;-0.7343;1.0252;0.0107;1.261
0.55121969;-0.7343;1.0283;0.0225;1.264
0.552521461;-0.7316;1.0298;0.0301;1.264
0.554092868;-0.7267;1.0313;0.0406;1.262
0.556403649;-0.7223;1.0335;0.0499;1.262
0.558359743;-0.7167;1.0354;0.0570;1.261
0.560708129;-0.7106;1.0364;0.0653;1.258
0.56212865;-0.7020;1.0359;0.0723;1.253
0.564390056;-0.6954;1.0347;0.0797;1.249
0.569134067;-0.6859;1.0332;0.0858;1.243
0.569946984;-0.6737;1.0313;0.0905;1.235
0.570306255;-0.6615;1.0301;0.0968;1.228
0.572144536;-0.6463;1.0261;0.1019;1.217
0.573821932;-0.6292;1.0215;0.1093;1.205
0.576616516;-0.6123;1.0154;0.1176;1.192
0.578172349;-0.5945;1.0142;0.1269;1.182
0.580584485;-0.5800;1.0078;0.1354;1.171
0.58210412;-0.5666;1.0051;0.1437;1.163
0.58400636;-0.5539;1.0037;0.1513;1.156
0.586394225;-0.5426;1.0034;0.1577;1.152
0.588480267;-0.5326;1.0010;0.1628;1.145
0.590082194;-0.5224;1.0005;0.1670;1.141
0.592017819;-0.5092;0.9995;0.1718;1.135
0.594276569;-0.5004;0.9980;0.1750;1.130
0.596256726;-0.4889;0.9934;0.1787;1.121
0.598823809;-0.4776;0.9878;0.1821;1.112
0.601225789;-0.4654;0.9843;0.1833;1.104
0.602702456;-0.4507;0.9792;0.1850;1.094
0.60441006;-0.4346;0.9721;0.1867;1.081
0.606005425;-0.4224;0.9668;0.1877;1.072
0.608427352;-0.4055;0.9572;0.1885;1.057
0.610368342;-0.3901;0.9518;0.1892;1.046
0.611959748;-0.3720;0.9433;0.1885;1.031
0.614397717;-0.3559;0.9352;0.1850;1.018
0.61971777;-0.3349;0.9293;0.1801;1.004
0.620471624;-0.3166;0.9210;0.1731;0.989
0.625268135;-0.2953;0.9149;0.1682;0.976
0.625641156;-0.2752;0.9066;0.1623;0.961
0.625962146;-0.2554;0.8995;0.1577;0.948
0.626855531;-0.2339;0.8890;0.1547;0.932
0.628621156;-0.2127;0.8839;0.1528;0.922
0.63042225;-0.1911;0.8765;0.1511;0.910
0.632097407;-0.1735;0.8719;0.1501;0.902
0.634519646;-0.1562;0.8636;0.1452;0.890
0.636533344;-0.1369;0.8575;0.1374;0.879
0.639355689;-0.1207;0.8516;0.1295;0.870
0.641074022;-0.1049;0.8445;0.1176;0.859
0.642772668;-0.0900;0.8362;0.1076;0.848
0.64465871;-0.0789;0.8326;0.0914;0.841
0.647476523;-0.0643;0.8250;0.0780;0.831
0.648832304;-0.0538;0.8211;0.0638;0.825
0.650796992;-0.0438;0.8147;0.0479;0.817
0.652484961;-0.0315;0.8069;0.0320;0.808
0.654745794;-0.0266;0.8008;0.0181;0.801
0.657651055;-0.0188;0.7934;0.0017;0.794
0.658467357;-0.0129;0.7851;-0.0125;0.785
0.660604232;-0.0078;0.7761;-0.0291;0.777
0.662347722;-0.0015;0.7648;-0.0428;0.766
0.664792774;0.0064;0.7558;-0.0574;0.758
0.667981681;0.0122;0.7463;-0.0711;0.750
0.668724285;0.0210;0.7350;-0.0824;0.740
0.67053314;0.0323;0.7248;-0.0914;0.731
0.672708244;0.0435;0.7159;-0.1010;0.724
0.674679546;0.0589;0.7062;-0.1076;0.717
0.676931526;0.0716;0.7003;-0.1095;0.712
0.678823713;0.0900;0.6913;-0.1129;0.706
0.681000745;0.1107;0.6856;-0.1164;0.704
0.684061474;0.1342;0.6795;-0.1198;0.703
0.684701578;0.1557;0.6754;-0.1232;0.704
0.688780485;0.1762;0.6703;-0.1273;0.705
0.689375902;0.2002;0.6641;-0.1276;0.705
0.690717256;0.2237;0.6590;-0.1300;0.708
0.692900381;0.2461;0.6536;-0.1308;0.711
0.694368194;0.2708;0.6502;-0.1269;0.716
0.697495017;0.2965;0.6458;-0.1247;0.721
0.699359601;0.3219;0.6392;-0.1200;0.726
0.701317986;0.3478;0.6338;-0.1146;0.732
0.704765643;0.3747;0.6260;-0.1105;0.738
0.705403403;0.3997;0.6221;-0.1056;0.747
0.707139914;0.4246;0.6153;-0.1017;0.754
0.708796998;0.4515;0.6062;-0.0963;0.762
0.71075731;0.4747;0.5991;-0.0941;0.770
0.713079238;0.4974;0.5923;-0.0887;0.779
0.714844654;0.5177;0.5847;-0.0861;0.786
0.72587403;0.5387;0.5766;-0.0841;0.794
0.726465697;0.5571;0.5686;-0.0816;0.800
0.726693874;0.5771;0.5603;-0.0770;0.808
0.72687502;0.5945;0.5527;-0.0733;0.815
0.727058926;0.6133;0.5444;-0.0736;0.823
0.727230593;0.6336;0.5373;-0.0728;0.834
0.728322416;0.6541;0.5297;-0.0723;0.845
0.730602989;0.6744;0.5255;-0.0741;0.858
0.732372417;0.6944;0.5194;-0.0780;0.871
0.734596427;0.7169;0.5116;-0.0809;0.884
0.736899084;0.7397;0.5045;-0.0848;0.899
0.739128146;0.7636;0.4950;-0.0890;0.914
0.740333303;0.7847;0.4867;-0.0966;0.928
0.74240398;0.8108;0.4766;-0.1017;0.946
0.744444709;0.8375;0.4674;-0.1056;0.965
0.746721533;0.8638;0.4603;-0.1083;0.985
0.748612366;0.8890;0.4517;-0.1105;1.003
0.751043877;0.9118;0.4449;-0.1115;1.021
0.752267054;0.9335;0.4380;-0.1120;1.037
0.75480044;0.9501;0.4334;-0.1105;1.050
0.75668695;0.9697;0.4277;-0.1115;1.066
0.759138044;0.9846;0.4226;-0.1132;1.077
0.760724867;0.9980;0.4168;-0.1151;1.088
0.762618878;1.0120;0.4124;-0.1220;1.100
0.764827003;1.0291;0.4080;-0.1286;1.114
0.767354243;1.0435;0.4011;-0.1300;1.125
0.76926617;1.0567;0.3984;-0.1322;1.137
0.771550077;1.0704;0.3921;-0.1359;1.148
0.773362889;1.0816;0.3877;-0.1374;1.157
0.775380129;1.0917;0.3830;-0.1403;1.165
0.776813723;1.0997;0.3816;-0.1405;1.172
0.779587942;1.1105;0.3779;-0.1450;1.182
0.781034036;1.1171;0.3755;-0.1494;1.188
0.783816172;1.1278;0.3735;-0.1518;1.198
0.78550862;1.1364;0.3720;-0.1562;1.206
0.787424193;1.1462;0.3684;-0.1604;1.215
0.789174766;1.1567;0.3649;-0.1650;1.224
0.791348412;1.1667;0.3618;-0.1689;1.233
0.7932031;1.1740;0.3571;-0.1723;1.239
0.795323725;1.1824;0.3527;-0.1750;1.246
0.797362944;1.1909;0.3481;-0.1743;1.253
0.799022371;1.1955;0.3432;-0.1782;1.257
0.801845496;1.1987;0.3412;-0.1816;1.260
0.80425982;1.2007;0.3405;-0.1821;1.261
0.804838413;1.2034;0.3366;-0.1833;1.263
0.807427945;1.2065;0.3371;-0.1843;1.266
0.80963357;1.2073;0.3361;-0.1882;1.267
0.811199924;1.2095;0.3376;-0.1909;1.270
0.813421852;1.2107;0.3378;-0.1938;1.272
0.814908154;1.2095;0.3368;-0.1938;1.270
0.819946852;1.2075;0.3376;-0.1938;1.269
0.825444978;1.2026;0.3371;-0.1950;1.264
0.825865238;1.1980;0.3373;-0.1946;1.260
0.826156332;1.1919;0.3349;-0.1941;1.253
0.826447738;1.1855;0.3371;-0.1960;1.248
0.827076332;1.1767;0.3361;-0.1980;1.240
0.829784301;1.1713;0.3339;-0.1997;1.234
0.831288468;1.1640;0.3334;-0.2036;1.228
0.833687687;1.1576;0.3324;-0.2088;1.222
0.835229614;1.1532;0.3283;-0.2134;1.218
0.836691646;1.1462;0.3268;-0.2156;1.211
0.839781073;1.1413;0.3263;-0.2158;1.206
0.841393313;1.1376;0.3246;-0.2156;1.203
0.843235448;1.1330;0.3219;-0.2163;1.198
0.845190188;1.1261;0.3205;-0.2166;1.191
0.847310605;1.1198;0.3197;-0.2161;1.184
0.850721387;1.1153;0.3185;-0.2154;1.180
0.851340085;1.1107;0.3210;-0.2168;1.176
0.853568731;1.1048;0.3195;-0.2178;1.171
0.857348783;1.1012;0.3207;-0.2180;1.167
0.858086648;1.0982;0.3219;-0.2188;1.165
0.859973836;1.0948;0.3227;-0.2198;1.162
0.861437794;1.0939;0.3241;-0.2244;1.163
0.86395045;1.0909;0.3234;-0.2266;1.160
0.865898836;1.0873;0.3224;-0.2315;1.157
0.86839618;1.0811;0.3227;-0.2325;1.152
0.870156545;1.0772;0.3246;-0.2356;1.149
0.871768889;1.0746;0.3219;-0.2391;1.147
0.874981858;1.0699;0.3236;-0.2410;1.143
0.877329306;1.0680;0.3214;-0.2442;1.142
0.877653941;1.0640;0.3207;-0.2464;1.138
0.880275713;1.0633;0.3192;-0.2452;1.137
0.881553838;1.0614;0.3173;-0.2442;1.134
0.884960973;1.0621;0.3161;-0.2449;1.135
0.885690505;1.0621;0.3136;-0.2439;1.134
0.888781443;1.0616;0.3121;-0.2430;1.133
0.889835297;1.0640;0.3077;-0.2439;1.134
0.891642797;1.0640;0.3060;-0.2435;1.134
0.893324151;1.0658;0.3038;-0.2452;1.135
0.895504099;1.0667;0.3019;-0.2478;1.136
0.898090089;1.0658;0.3006;-0.2488;1.135
0.89995936;1.0677;0.2989;-0.2505;1.137
0.902655194;1.0704;0.2967;-0.2522;1.139
0.903894257;1.0711;0.2955;-0.2554;1.140
0.905086132;1.0755;0.2936;-0.2559;1.144
0.908543267;1.0772;0.2899;-0.2571;1.145
0.909398997;1.0836;0.2887;-0.2584;1.151
0.911918528;1.0895;0.2838;-0.2581;1.155
0.914257851;1.0943;0.2811;-0.2608;1.160
0.915969049;1.1012;0.2770;-0.2642;1.166
0.91726431;1.1095;0.2738;-0.2667;1.173
0.920057904;1.1166;0.2713;-0.2721;1.181
0.922018008;1.1254;0.2662;-0.2740;1.188
0.923893686;1.1379;0.2630;-0.2772;1.200
0.926404363;1.1520;0.2581;-0.2809;1.214
0.929317228;1.1662;0.2552;-0.2826;1.227
0.930421447;1.1831;0.2493;-0.2818;1.241
0.931595093;1.1990;0.2452;-0.2879;1.257
0.940178271;1.2178;0.2378;-0.2875;1.274
0.941538375;1.2337;0.2307;-0.2901;1.288
0.945165927;1.2547;0.2246;-0.2909;1.307
0.945824104;1.2738;0.2224;-0.2938;1.326
0.94611473;1.2945;0.2163;-0.2970;1.346
0.946378896;1.3168;0.2119;-0.2987;1.367
0.94681473;1.3366;0.2066;-0.3006;1.385
0.947710459;1.3557;0.2024;-0.3011;1.403
0.949434105;1.3723;0.1977;-0.3011;1.419
0.954674366;1.3886;0.1924;-0.3041;1.434
0.955865043;1.4043;0.1885;-0.3048;1.449
0.956533012;1.4182;0.1875;-0.3048;1.463
0.957089783;1.4300;0.1841;-0.3033;1.473
0.95922645;1.4368;0.1814;-0.3016;1.479
0.961981658;1.4419;0.1787;-0.2985;1.483
0.963705408;1.4466;0.1762;-0.2963;1.487
0.96565869;1.4449;0.1772;-0.2923;1.485
0.968061086;1.4431;0.1762;-0.2916;1.483
0.969640409;1.4414;0.1767;-0.2884;1.481
0.971904367;1.4339;0.1779;-0.2853;1.473
0.973750253;1.4231;0.1784;-0.2831;1.462
0.976796139;1.4094;0.1823;-0.2806;1.449
0.978212806;1.3950;0.1850;-0.2784;1.434
0.979883795;1.3767;0.1882;-0.2789;1.417
0.984049369;1.3591;0.1919;-0.2784;1.401
0.984844317;1.3397;0.1933;-0.2818;1.383
0.986424942;1.3231;0.1958;-0.2799;1.367
0.988363848;1.3036;0.1980;-0.2787;1.348
0.990101088;1.2877;0.1997;-0.2777;1.332
0.992071765;1.2698;0.2029;-0.2745;1.315
0.993433797;1.2491;0.2075;-0.2723;1.295
0.996225412;1.2320;0.2132;-0.2701;1.279
0.997532026;1.2117;0.2202;-0.2633;1.259
1.001049579;1.1904;0.2273;-0.2584;1.239
1.002391923;1.1686;0.2312;-0.2552;1.218
1.003831558;1.1459;0.2349;-0.2488;1.196
1.006067235;1.1222;0.2395;-0.2432;1.173
1.007738017;1.1019;0.2444;-0.2376;1.153
1.010160725;1.0780;0.2486;-0.2339;1.131
1.011566611;1.0552;0.2520;-0.2261;1.108
1.01375932;1.0320;0.2571;-0.2195;1.086
1.015960361;1.0078;0.2642;-0.2117;1.063
1.018130622;0.9839;0.2684;-0.2039;1.040
1.019705258;0.9624;0.2750;-0.1968;1.020
1.022661404;0.9374;0.2804;-0.1933;0.997
1.023468383;0.9139;0.2845;-0.1828;0.975
1.026220571;0.8893;0.2892;-0.1770;0.952
1.027680988;0.8646;0.2958;-0.1718;0.930
1.030041509;0.8411;0.3019;-0.1692;0.910
1.032167967;0.8167;0.3068;-0.1628;0.887
1.038443332;0.7898;0.3136;-0.1623;0.865
1.039629843;0.7643;0.3205;-0.1589;0.844
1.040176614;0.7387;0.3276;-0.1564;0.823
1.040547656;0.7130;0.3346;-0.1535;0.802
1.047297083;0.6883;0.3427;-0.1518;0.784
1.04799724;0.6615;0.3537;-0.1521;0.765
1.048390469;0.6392;0.3644;-0.1496;0.751
1.048776146;0.6157;0.3755;-0.1499;0.737
1.050183646;0.5930;0.3884;-0.1481;0.724
1.054109428;0.5705;0.4011;-0.1479;0.713
1.055030678;0.5500;0.4126;-0.1447;0.703
1.057109428;0.5275;0.4270;-0.1455;0.694
1.058702241;0.5053;0.4417;-0.1433;0.686
1.06084422;0.4815;0.4559;-0.1403;0.678
1.062301251;0.4588;0.4708;-0.1381;0.672
1.063588231;0.4349;0.4830;-0.1366;0.664
1.066555419;0.4119;0.5001;-0.1308;0.661
