time;gFx;gFy;gFz;TgF
0.006550938;-0.0105;-0.0017;0.9802;0.980
0.008274948;-0.0120;-0.0049;0.9741;0.974
0.009675313;-0.0132;-0.0039;0.9677;0.968
0.011340209;-0.0161;-0.0039;0.9709;0.971
0.012726199;-0.0203;-0.0049;0.9753;0.976
0.013744897;-0.0193;-0.0022;0.9914;0.992
0.02046245;-0.0235;-0.0064;1.0017;1.002
0.021819793;-0.0230;-0.0029;1.0105;1.011
0.02259146;-0.0230;-0.0071;1.0132;1.013
0.023272658;-0.0217;-0.0020;1.0110;1.011
0.023918127;-0.0203;-0.0032;1.0039;1.004
0.024821148;-0.0186;-0.0042;0.9988;0.999
0.025728283;-0.0193;-0.0054;0.9944;0.995
0.026635731;-0.0151;-0.0061;0.9939;0.994
0.027385367;-0.0151;-0.0012;0.9926;0.993
0.028602815;-0.0159;-0.0054;0.9892;0.989
0.029335888;-0.0161;-0.0034;0.9865;0.987
0.030028232;-0.0188;-0.0051;0.9892;0.989
0.030885471;-0.0178;-0.0037;0.9919;0.992
0.031672711;-0.0191;-0.0059;0.9951;0.995
0.032464899;-0.0203;-0.0044;0.9946;0.995
0.033194013;-0.0215;-0.0034;0.9980;0.998
0.034009274;-0.0195;-0.0039;1.0022;1.002
0.034970993;-0.0191;-0.0007;1.0012;1.001
0.035919795;-0.0193;-0.0044;0.9956;0.996
0.03673667;-0.0171;-0.0012;0.9919;0.992
0.037478805;-0.0176;-0.0061;0.9924;0.993
0.038251826;-0.0169;-0.0020;0.9912;0.991
0.03898542;-0.0173;-0.0039;0.9904;0.991
0.039725941;-0.0188;-0.0042;0.9914;0.992
0.040483754;-0.0193;-0.0029;0.9944;0.995
0.045752087;-0.0171;-0.0056;0.9968;0.997
0.046791879;-0.0181;-0.0029;1.0000;1.000
0.047555056;-0.0186;-0.0064;1.0002;1.000
0.050085213;-0.0198;-0.0017;1.0010;1.001
0.050994692;-0.0195;-0.0056;0.9995;1.000
0.052627036;-0.0176;-0.0020;0.9963;0.996
0.063941048;-0.0176;-0.0024;0.9944;0.995
0.064996412;-0.0183;-0.0029;0.9924;0.993
0.065759381;-0.0193;-0.0024;0.9934;0.994
0.066484121;-0.0183;-0.0054;0.9917;0.992
0.067125527;-0.0178;-0.0012;0.9912;0.991
0.067857246;-0.0188;-0.0066;0.9882;0.988
0.068605267;-0.0203;-0.0032;0.9878;0.988
0.069237506;-0.0195;-0.0076;0.9939;0.994
0.070858236;-0.0193;-0.0032;0.9988;0.999
0.076072143;-0.0193;-0.0027;1.0017;1.002
0.077047663;-0.0188;-0.0034;0.9995;1.000
0.077897455;-0.0191;-0.0029;0.9975;0.998
0.080064695;-0.0183;-0.0042;0.9970;0.997
0.080898445;-0.0178;-0.0024;0.9983;0.998
0.08236381;-0.0173;-0.0056;0.9978;0.998
0.084826935;-0.0183;-0.0029;0.9963;0.996
0.086440946;-0.0181;-0.0066;0.9953;0.996
0.088682508;-0.0173;-0.0042;0.9931;0.993
0.091147821;-0.0186;-0.0039;0.9917;0.992
0.092593342;-0.0181;-0.0049;0.9868;0.987
0.09542579;-0.0203;-0.0039;0.9924;0.993
0.096268499;-0.0191;-0.0046;0.9944;0.995
0.098485478;-0.0178;-0.0022;0.9997;1.000
0.100411155;-0.0178;-0.0046;0.9970;0.997
0.102410583;-0.0183;-0.0024;0.9939;0.994
0.104878187;-0.0195;-0.0064;0.9958;0.996
0.106476885;-0.0173;-0.0022;0.9970;0.997
0.108815323;-0.0178;-0.0046;0.9973;0.997
0.111068396;-0.0173;-0.0024;0.9946;0.995
0.112524959;-0.0200;-0.0027;0.9934;0.994
0.114528865;-0.0173;-0.0061;0.9944;0.995
0.116323188;-0.0176;-0.0007;0.9953;0.995
0.118409855;-0.0178;-0.0071;0.9931;0.993
0.120186834;-0.0186;-0.0032;0.9946;0.995
0.122123397;-0.0188;-0.0061;0.9936;0.994
0.12414871;-0.0176;-0.0056;0.9958;0.996
0.126752512;-0.0198;-0.0034;0.9958;0.996
0.130631888;-0.0159;-0.0046;0.9953;0.995
0.131624336;-0.0164;-0.0015;0.9939;0.994
0.132989648;-0.0181;-0.0059;0.9961;0.996
0.135350794;-0.0181;-0.0020;0.9953;0.996
0.136849961;-0.0181;-0.0042;0.9961;0.996
0.13919168;-0.0173;-0.0032;0.9926;0.993
0.140905118;-0.0195;-0.0059;0.9926;0.993
0.14282517;-0.0171;-0.0054;0.9968;0.997
0.145476993;-0.0181;-0.0032;0.9958;0.996
0.146905952;-0.0176;-0.0042;0.9917;0.992
0.150051473;-0.0195;-0.0022;0.9939;0.994
0.150762358;-0.0183;-0.0059;0.9939;0.994
0.152864181;-0.0181;-0.0017;0.9990;0.999
0.155028765;-0.0188;-0.0046;0.9980;0.998
0.156835015;-0.0181;-0.0034;0.9948;0.995
0.158609755;-0.0203;-0.0044;0.9941;0.994
0.161453036;-0.0164;-0.0049;0.9970;0.997
0.162917985;-0.0188;-0.0037;0.9968;0.997
0.164689703;-0.0181;-0.0061;0.9924;0.993
0.1669821;-0.0208;-0.0027;0.9929;0.993
0.168824548;-0.0200;-0.0064;0.9951;0.995
0.171048506;-0.0178;-0.0022;0.9970;0.997
0.172703819;-0.0205;-0.0039;0.9958;0.996
0.174953923;-0.0191;-0.0022;0.9934;0.994
0.177871996;-0.0193;-0.0046;0.9958;0.996
0.179536372;-0.0169;-0.0034;0.9963;0.996
0.181325382;-0.0173;-0.0015;0.9948;0.995
0.183213924;-0.0169;-0.0044;0.9914;0.992
0.185247987;-0.0173;-0.0022;0.9936;0.994
0.186785799;-0.0164;-0.0078;0.9944;0.995
0.188817154;-0.0191;-0.0017;0.9958;0.996
0.191725487;-0.0183;-0.0059;0.9944;0.995
0.193116373;-0.0169;-0.0042;0.9924;0.993
0.195901894;-0.0203;-0.0049;0.9948;0.995
0.196795332;-0.0169;-0.0039;0.9968;0.997
0.199021946;-0.0203;-0.0022;0.9948;0.995
0.201350072;-0.0195;-0.0064;0.9936;0.994
0.204575489;-0.0181;-0.0037;0.9948;0.995
0.205610072;-0.0181;-0.0046;0.9941;0.994
0.207964135;-0.0166;-0.0020;0.9956;0.996
0.209323198;-0.0195;-0.0037;0.9946;0.995
0.212413042;-0.0169;-0.0022;0.9926;0.993
0.213628406;-0.0193;-0.0044;0.9936;0.994
0.21549825;-0.0171;-0.0049;0.9936;0.994
0.21695799;-0.0186;-0.0032;0.9951;0.995
0.219003303;-0.0176;-0.0059;0.9936;0.994
0.221391376;-0.0195;-0.0020;0.9941;0.994
0.22565997;-0.0181;-0.0066;0.9953;0.996
0.226152887;-0.0171;-0.0027;0.9963;0.996
0.235399138;-0.0198;-0.0061;0.9966;0.997
0.236322211;-0.0181;-0.0032;0.9951;0.995
0.236735179;-0.0210;-0.0034;0.9968;0.997
0.237058565;-0.0156;-0.0051;0.9958;0.996
0.237353877;-0.0188;-0.0049;0.9956;0.996
0.237715648;-0.0156;-0.0059;0.9934;0.994
0.239159815;-0.0193;-0.0024;0.9934;0.994
0.241337836;-0.0191;-0.0071;0.9929;0.993
0.243137315;-0.0178;-0.0037;0.9926;0.993
0.245511951;-0.0193;-0.0066;0.9936;0.994
0.247929816;-0.0173;-0.0042;0.9922;0.992
0.249340701;-0.0215;-0.0046;0.9912;0.991
0.251164035;-0.0169;-0.0046;0.9966;0.997
0.253100181;-0.0183;-0.0027;0.9953;0.996
0.254978462;-0.0188;-0.0044;0.9948;0.995
0.256866692;-0.0186;-0.0029;0.9934;0.994
0.258972109;-0.0176;-0.0059;0.9970;0.997
0.265241901;-0.0156;-0.0005;0.9973;0.997
0.266210287;-0.0200;-0.0061;0.9946;0.995
0.26654138;-0.0164;-0.0056;0.9917;0.992
0.267390964;-0.0205;-0.0037;0.9944;0.995
0.269220026;-0.0166;-0.0068;0.9953;0.995
0.271060287;-0.0183;-0.0007;0.9939;0.994
0.272960391;-0.0166;-0.0073;0.9917;0.992
0.275031954;-0.0186;-0.0032;0.9914;0.992
0.278402267;-0.0195;-0.0059;0.9944;0.995
0.279342111;-0.0195;-0.0032;0.9966;0.997
0.281340653;-0.0205;-0.0056;0.9948;0.995
0.283318569;-0.0181;-0.0054;0.9931;0.993
0.285187632;-0.0198;-0.0034;0.9941;0.994
0.287460341;-0.0171;-0.0049;0.9961;0.996
0.289575705;-0.0188;-0.0010;0.9968;0.997
0.291241539;-0.0171;-0.0039;0.9924;0.993
0.293261487;-0.0171;-0.0010;0.9941;0.994
0.295086279;-0.0193;-0.0049;0.9936;0.994
0.296954404;-0.0173;-0.0029;0.9931;0.993
0.299320967;-0.0195;-0.0049;0.9946;0.995
0.301097269;-0.0178;-0.0054;0.9919;0.992
0.302972165;-0.0191;-0.0029;0.9917;0.992
0.304911228;-0.0200;-0.0059;0.9946;0.995
0.307272739;-0.0195;-0.0037;0.9953;0.996
0.309363103;-0.0181;-0.0071;0.9953;0.996
0.311803624;-0.0181;-0.0039;0.9934;0.994
0.314317739;-0.0191;-0.0049;0.9944;0.995
0.315565812;-0.0169;-0.0029;0.9958;0.996
0.317178312;-0.0178;-0.0046;0.9961;0.996
0.319213;-0.0171;-0.0049;0.9931;0.993
0.32171149;-0.0176;-0.0029;0.9917;0.992
0.323241646;-0.0171;-0.0039;0.9948;0.995
0.325251178;-0.0171;-0.0034;0.9934;0.994
0.327402532;-0.0173;-0.0042;0.9929;0.993
0.33082946;-0.0210;-0.0029;0.9926;0.993
0.33162696;-0.0183;-0.0066;0.9956;0.996
0.333434095;-0.0183;-0.0051;0.9944;0.995
0.335857221;-0.0183;-0.0046;0.9958;0.996
0.337859825;-0.0176;-0.0042;0.9948;0.995
0.339976908;-0.0181;-0.0027;0.9931;0.993
0.341386648;-0.0169;-0.0068;0.9961;0.996
0.343154305;-0.0191;-0.0024;0.9953;0.996
0.347254617;-0.0171;-0.0054;0.9946;0.995
0.347918524;-0.0200;-0.0027;0.9929;0.993
0.349418628;-0.0191;-0.0034;0.9944;0.995
0.35167842;-0.0195;-0.0042;0.9934;0.994
0.353973108;-0.0186;-0.0034;0.9944;0.995
0.355226025;-0.0183;-0.0054;0.9939;0.994
0.357179723;-0.0210;-0.0046;0.9922;0.992
0.359179723;-0.0181;-0.0061;0.9939;0.994
0.361558473;-0.0198;-0.0027;0.9948;0.995
0.3634104;-0.0176;-0.0066;0.9944;0.995
0.365303682;-0.0178;-0.0022;0.9914;0.992
0.369441234;-0.0188;-0.0054;0.9931;0.993
0.370003057;-0.0171;-0.0039;0.9958;0.996
0.371855401;-0.0176;-0.0027;0.9958;0.996
0.374021443;-0.0183;-0.0039;0.9939;0.994
0.375960297;-0.0181;-0.0010;0.9926;0.993
0.377793579;-0.0169;-0.0066;0.9958;0.996
0.37998811;-0.0183;-0.0029;0.9970;0.997
0.382080246;-0.0178;-0.0054;0.9944;0.995
0.383405454;-0.0178;-0.0049;0.9912;0.991
0.385994101;-0.0191;-0.0039;0.9939;0.994
0.387696288;-0.0173;-0.0054;0.9956;0.996
0.389627434;-0.0183;-0.0034;0.9931;0.993
0.391744726;-0.0183;-0.0061;0.9926;0.993
0.394540612;-0.0205;-0.0010;0.9912;0.991
0.395978841;-0.0191;-0.0046;0.9924;0.993
0.3973778;-0.0171;-0.0022;0.9936;0.994
0.399910821;-0.0191;-0.0044;0.9939;0.994
0.40197629;-0.0166;-0.0032;0.9922;0.992
0.403427123;-0.0191;-0.0064;0.9929;0.993
0.406171915;-0.0164;-0.0037;0.9958;0.996
0.408193946;-0.0186;-0.0017;0.9951;0.995
0.409474415;-0.0169;-0.0059;0.9926;0.993
0.411960561;-0.0186;-0.0022;0.9914;0.992
0.414476187;-0.0178;-0.0076;0.9956;0.996
0.415897437;-0.0186;-0.0032;0.9961;0.996
0.418074625;-0.0188;-0.0054;0.9939;0.994
0.419424416;-0.0178;-0.0051;0.9931;0.993
0.421374417;-0.0195;-0.0042;0.9926;0.993
0.423725406;-0.0188;-0.0051;0.9948;0.995
0.425442021;-0.0171;-0.0034;0.9948;0.995
0.428726657;-0.0161;-0.0054;0.9939;0.994
0.430571345;-0.0188;-0.0012;0.9917;0.992
0.43176322;-0.0186;-0.0056;0.9926;0.993
0.433863324;-0.0183;-0.0015;0.9926;0.993
0.43547822;-0.0178;-0.0049;0.9936;0.994
0.438353429;-0.0171;-0.0037;0.9914;0.992
0.440479002;-0.0186;-0.0034;0.9944;0.995
0.442058846;-0.0169;-0.0037;0.9948;0.995
0.445454888;-0.0181;-0.0012;0.9961;0.996
0.446223898;-0.0183;-0.0066;0.9919;0.992
0.447784211;-0.0188;-0.0037;0.9931;0.993
0.449888794;-0.0200;-0.0076;0.9926;0.993
0.451884263;-0.0188;-0.0027;0.9953;0.996
0.453869264;-0.0171;-0.0037;0.9948;0.995
0.456403639;-0.0186;-0.0044;0.9934;0.994
0.458112701;-0.0186;-0.0039;0.9924;0.993
0.469849473;-0.0183;-0.0059;0.9939;0.994
0.470760463;-0.0191;-0.0017;0.9946;0.995
0.471276817;-0.0181;-0.0061;0.9931;0.993
0.471520932;-0.0186;-0.0017;0.9909;0.991
0.471748901;-0.0186;-0.0054;0.9924;0.993
0.471954109;-0.0178;-0.0042;0.9961;0.996
0.472146453;-0.0188;-0.0044;0.9931;0.993
0.47402312;-0.0173;-0.0037;0.9907;0.991
0.475691922;-0.0186;-0.0046;0.9931;0.993
0.480836402;-0.0186;-0.0059;0.9939;0.994
0.48158437;-0.0176;-0.0015;0.9939;0.994
0.481811193;-0.0181;-0.0064;0.9922;0.992
0.484300256;-0.0171;-0.0012;0.9917;0.992
0.486346038;-0.0193;-0.0056;0.9948;0.995
0.487845413;-0.0171;-0.0032;0.9948;0.995
0.489862809;-0.0193;-0.0046;0.9946;0.995
0.491935882;-0.0191;-0.0049;0.9909;0.991
0.494716247;-0.0195;-0.0037;0.9907;0.991
0.496088486;-0.0193;-0.0051;0.9924;0.993
0.49839708;-0.0183;-0.0007;0.9944;0.995
0.499793435;-0.0188;-0.0049;0.9941;0.994
0.501929112;-0.0176;-0.0022;0.9931;0.993
0.503753175;-0.0203;-0.0061;0.9941;0.994
0.50565505;-0.0186;-0.0029;0.9948;0.995
0.508527238;-0.0188;-0.0049;0.9934;0.994
0.5102238;-0.0164;-0.0034;0.9924;0.993
0.513169113;-0.0195;-0.0039;0.9931;0.993
0.513847967;-0.0186;-0.0071;0.9944;0.995
0.515805884;-0.0171;-0.0010;0.9941;0.994
0.518468176;-0.0178;-0.0059;0.9922;0.992
0.520790156;-0.0176;-0.0027;0.9924;0.993
0.523346198;-0.0205;-0.0068;0.9919;0.992
0.523820937;-0.0164;-0.0042;0.9934;0.994
0.52626401;-0.0208;-0.0054;0.9926;0.993
0.528187292;-0.0173;-0.0061;0.9931;0.993
0.530331146;-0.0200;-0.0042;0.9926;0.993
0.531803178;-0.0186;-0.0056;0.9936;0.994
0.534359897;-0.0169;-0.0012;0.9934;0.994
0.536945157;-0.0186;-0.0054;0.9934;0.994
0.538738387;-0.0188;-0.0017;0.9912;0.991
0.540617866;-0.0205;-0.0056;0.9929;0.993
0.542865783;-0.0164;-0.0015;0.9926;0.993
0.547681773;-0.0186;-0.0020;0.9939;0.994
0.548540367;-0.0161;-0.0042;0.9941;0.994
0.548879013;-0.0191;-0.0022;0.9936;0.994
0.550827294;-0.0173;-0.0061;0.9946;0.995
0.553653961;-0.0188;-0.0012;0.9936;0.994
0.554385992;-0.0183;-0.0054;0.9924;0.993
0.55675542;-0.0181;-0.0037;0.9904;0.991
0.558107034;-0.0178;-0.0044;0.9919;0.992
0.559863337;-0.0166;-0.0042;0.9946;0.995
0.562094118;-0.0195;-0.0051;0.9941;0.994
0.56405141;-0.0173;-0.0059;0.9934;0.994
0.566798441;-0.0198;-0.0032;0.9929;0.993
0.568237087;-0.0208;-0.0064;0.9953;0.996
0.570374275;-0.0161;-0.0032;0.9951;0.995
0.572371775;-0.0200;-0.0049;0.9934;0.994
0.573987713;-0.0181;-0.0034;0.9931;0.993
0.575929224;-0.0188;-0.0042;0.9929;0.993
0.580088026;-0.0164;-0.0032;0.9929;0.993
0.580912974;-0.0191;-0.0032;0.9948;0.995
0.582829016;-0.0191;-0.0049;0.9914;0.992
0.584327193;-0.0198;-0.0007;0.9934;0.994
0.585976829;-0.0171;-0.0064;0.9936;0.994
0.588313548;-0.0188;-0.0010;0.9956;0.996
0.590081881;-0.0203;-0.0054;0.9936;0.994
0.59245209;-0.0171;-0.0032;0.9914;0.992
0.594978236;-0.0208;-0.0034;0.9931;0.993
0.596201153;-0.0161;-0.0059;0.9944;0.995
0.597970111;-0.0188;-0.0022;0.9953;0.996
0.600061518;-0.0166;-0.0056;0.9934;0.994
0.60226282;-0.0191;-0.0024;0.9917;0.992
0.604077039;-0.0178;-0.0068;0.9931;0.993
0.606147091;-0.0176;-0.0027;0.9951;0.995
0.608147196;-0.0191;-0.0056;0.9951;0.995
0.611426831;-0.0178;-0.0046;0.9922;0.992
0.612169696;-0.0191;-0.0042;0.9919;0.992
0.614369644;-0.0164;-0.0056;0.9914;0.992
0.616531676;-0.0171;-0.0037;0.9926;0.993
0.618621884;-0.0166;-0.0049;0.9924;0.993
0.620094957;-0.0210;-0.0015;0.9917;0.992
0.622358291;-0.0166;-0.0054;0.9931;0.993
0.624107145;-0.0186;-0.0034;0.9958;0.996
0.625998916;-0.0188;-0.0044;0.9944;0.995
0.62877725;-0.0173;-0.0042;0.9919;0.992
0.6310085;-0.0205;-0.0039;0.9939;0.994
0.631894073;-0.0181;-0.0034;0.9941;0.994
0.634036938;-0.0183;-0.0024;0.9968;0.997
0.636671053;-0.0181;-0.0066;0.9917;0.992
0.639836782;-0.0195;-0.0017;0.9912;0.991
0.640293761;-0.0191;-0.0051;0.9919;0.992
0.642575168;-0.0176;-0.0024;0.9968;0.997
0.64472548;-0.0205;-0.0044;0.9946;0.995
0.646327147;-0.0176;-0.0046;0.9914;0.992
0.648446575;-0.0191;-0.0032;0.9931;0.993
0.650672616;-0.0181;-0.0059;0.9934;0.994
0.65258694;-0.0186;-0.0034;0.9946;0.995
0.654993242;-0.0166;-0.0054;0.9926;0.993
0.656766471;-0.0200;-0.0022;0.9926;0.993
0.658721784;-0.0183;-0.0061;0.9922;0.992
0.663786837;-0.0173;-0.0046;0.9941;0.994
0.666499806;-0.0195;-0.0042;0.9929;0.993
0.666982045;-0.0169;-0.0044;0.9922;0.992
0.667238764;-0.0208;-0.0024;0.9941;0.994
0.670704441;-0.0173;-0.0054;0.9944;0.995
0.671515483;-0.0193;-0.0015;0.9926;0.993
0.673427098;-0.0188;-0.0064;0.9914;0.992
0.674862931;-0.0198;-0.0042;0.9919;0.992
0.676435379;-0.0173;-0.0056;0.9922;0.992
0.678592098;-0.0173;-0.0039;0.9941;0.994
0.681457932;-0.0203;-0.0044;0.9956;0.996
0.683043713;-0.0178;-0.0037;0.9919;0.992
0.684968453;-0.0198;-0.0024;0.9909;0.991
0.687016006;-0.0173;-0.0059;0.9934;0.994
0.688976891;-0.0176;-0.0017;0.9953;0.995
0.690385641;-0.0181;-0.0056;0.9929;0.993
0.692226891;-0.0183;-0.0027;0.9907;0.991
0.694428402;-0.0188;-0.0056;0.9931;0.993
0.696690486;-0.0181;-0.0037;0.9936;0.994
0.69820783;-0.0200;-0.0037;0.9948;0.995
0.700912257;-0.0173;-0.0044;0.9934;0.994
0.703143924;-0.0191;-0.0015;0.9914;0.992
0.704890747;-0.0181;-0.0056;0.9946;0.995
0.707072414;-0.0193;-0.0039;0.9941;0.994
0.709028872;-0.0176;-0.0044;0.9926;0.993
0.71195856;-0.0181;-0.0022;0.9914;0.992
0.712820071;-0.0193;-0.0054;0.9926;0.993
0.715261008;-0.0178;-0.0039;0.9941;0.994
0.716765331;-0.0203;-0.0029;0.9936;0.994
0.718472571;-0.0186;-0.0046;0.9919;0.992
0.720910384;-0.0191;-0.0022;0.9890;0.989
0.72289653;-0.0166;-0.0066;0.9934;0.994
0.725003405;-0.0178;-0.0022;0.9956;0.996
0.727890228;-0.0178;-0.0061;0.9931;0.993
0.728932103;-0.0188;-0.0029;0.9907;0.991
0.731087416;-0.0200;-0.0056;0.9924;0.993
0.732405073;-0.0178;-0.0027;0.9929;0.993
0.734680646;-0.0176;-0.0027;0.9946;0.995
0.736931792;-0.0166;-0.0051;0.9922;0.992
0.738869292;-0.0203;-0.0039;0.9914;0.992
0.741046844;-0.0159;-0.0068;0.9936;0.994
0.742714865;-0.0173;-0.0017;0.9944;0.995
0.746690178;-0.0188;-0.0049;0.9944;0.995
0.74803773;-0.0161;-0.0037;0.9922;0.992
0.748533043;-0.0191;-0.0059;0.9936;0.994
0.751232262;-0.0181;-0.0051;0.9934;0.994
0.752525595;-0.0181;-0.0034;0.9944;0.995
0.755112158;-0.0181;-0.0061;0.9900;0.990
0.757134033;-0.0183;-0.0024;0.9914;0.992
0.758848565;-0.0191;-0.0049;0.9936;0.994
0.763849242;-0.0176;-0.0022;0.9948;0.995
0.766799086;-0.0191;-0.0049;0.9941;0.994
0.767196743;-0.0186;-0.0027;0.9926;0.993
0.767468566;-0.0186;-0.0034;0.9934;0.994
0.771614764;-0.0178;-0.0037;0.9929;0.993
0.772283045;-0.0193;-0.0042;0.9929;0.993
0.772876014;-0.0362;-0.0125;0.9166;0.917
0.774931014;-0.0129;-0.0217;0.5703;0.571
0.779949348;-0.0081;-0.0313;0.1100;0.115
0.780754296;0.0858;-0.0606;-0.4520;0.464
0.781450025;0.0122;-0.0438;-0.5688;0.571
0.782714453;-0.0291;-0.0061;-0.0636;0.070
0.784817109;-0.0968;-0.0337;1.4031;1.407
0.78846987;-0.3334;0.0469;4.4619;4.475
0.78914263;-0.4671;0.0416;5.3566;5.377
0.79077138;0.2840;-0.0638;1.9565;1.978
0.792541901;0.1784;0.0464;1.1442;1.159
0.795160183;0.1831;0.0780;1.5842;1.597
0.797309662;0.2444;0.0880;0.7360;0.781
0.799112423;0.1212;0.0824;0.2078;0.254
0.801353361;0.0706;0.0345;0.1655;0.183
0.802912892;0.0046;0.0178;0.0093;0.021
0.804835496;-0.0601;0.0056;-0.1034;0.120
0.807731903;-0.0922;-0.0222;-0.1266;0.158
0.808965341;-0.0577;-0.0186;0.0362;0.071
0.811754403;-0.0636;-0.0271;0.3447;0.352
0.813149508;-0.0907;-0.0296;0.8176;0.823
0.815041175;-0.1494;-0.0061;1.4510;1.459
0.817323727;-0.2711;-0.0604;1.9516;1.971
0.818834039;-0.3021;-0.1841;2.1461;2.175
0.821167581;-0.0169;-0.0636;1.7282;1.729
0.822680342;0.0660;0.0232;1.3532;1.355
0.825099092;0.0213;0.0350;1.1061;1.107
0.827991176;0.0785;0.0672;0.6969;0.704
0.830012322;0.0946;0.0677;0.2699;0.294
0.831492687;0.1244;0.0230;0.3212;0.345
0.833166645;0.1291;0.0002;0.5466;0.562
0.834975864;0.0362;0.0369;0.8673;0.869
0.838100031;-0.0259;0.0049;1.2185;1.219
0.838851541;-0.0208;-0.0606;1.2733;1.275
0.840898052;-0.1469;-0.0662;1.1430;1.154
0.84276149;-0.1621;-0.0665;1.1256;1.139
0.846088001;-0.2092;-0.0311;1.2439;1.262
0.847309199;-0.3965;0.0149;1.2515;1.313
0.848995657;-0.3398;0.0567;1.1291;1.180
0.850817636;-0.2664;0.0638;0.9069;0.947
0.852855189;-0.1080;0.0083;0.7458;0.754
0.854923626;0.2007;-0.0315;0.6700;0.700
0.857060033;0.1564;0.0460;0.7059;0.725
0.859237221;0.1626;0.0555;0.8753;0.892
0.8613417;0.1797;0.0399;1.1210;1.136
0.862793211;0.1547;0.0012;1.2288;1.238
0.864785398;0.0861;-0.0538;1.1515;1.156
0.866707065;0.1056;-0.0758;0.9846;0.993
0.868731388;0.0758;-0.0767;0.8868;0.893
0.871378524;-0.0631;-0.0213;0.9127;0.915
0.872790347;-0.0242;-0.0191;1.0249;1.025
0.875077118;0.0076;-0.0337;1.0951;1.096
0.879945973;0.0296;-0.0528;1.1066;1.108
0.880815504;0.0090;-0.0320;1.0286;1.029
0.884458525;-0.0037;-0.0022;0.9122;0.912
0.884876963;0.0208;0.0002;0.8467;0.847
0.88515264;-0.0037;-0.0010;0.9066;0.907
0.887265505;-0.0076;0.0301;1.0303;1.031
0.89022738;-0.0164;0.0318;1.1437;1.144
0.891099932;-0.0054;0.0188;1.1523;1.152
0.892876443;-0.0244;0.0335;1.0640;1.065
0.902219881;-0.0508;0.0166;0.9543;0.956
0.903723163;-0.0540;0.0186;0.8484;0.850
0.904751027;-0.0570;-0.0002;0.8514;0.853
0.905380454;-0.0455;-0.0222;0.9589;0.960
0.906863527;-0.0550;-0.0024;1.0452;1.047
0.907874465;-0.0230;-0.0161;1.0288;1.029
0.909847694;-0.0134;-0.0247;0.9787;0.979
0.910895507;-0.0022;-0.0261;0.9685;0.969
0.912255403;0.0051;-0.0178;0.9931;0.993
0.913112382;-0.0015;-0.0259;1.0186;1.019
0.915177174;-0.0034;-0.0213;1.0542;1.054
0.917308633;-0.0191;-0.0205;1.1012;1.102
0.919306862;-0.0088;-0.0083;1.0819;1.082
0.922733998;-0.0032;-0.0115;0.9914;0.991
0.923206446;-0.0078;-0.0034;0.9420;0.942
0.925247435;-0.0044;0.0112;0.9836;0.984
0.928203477;-0.0156;0.0151;1.0110;1.011
0.92940254;-0.0291;0.0289;1.0002;1.001
0.931841759;-0.0298;0.0151;0.9914;0.992
0.933122593;-0.0247;0.0242;0.9643;0.965
0.935397697;-0.0293;0.0166;0.9183;0.919
0.937659833;-0.0291;0.0012;0.9064;0.907
0.939940718;-0.0335;0.0012;0.9494;0.950
0.942732802;-0.0217;-0.0051;0.9963;0.997
0.943092541;-0.0230;-0.0061;1.0032;1.003
0.945996135;-0.0210;-0.0125;0.9988;0.999
0.947293271;-0.0147;-0.0173;1.0193;1.020
0.951186709;-0.0120;-0.0230;1.0244;1.025
0.951920042;-0.0032;-0.0225;1.0159;1.016
0.954159626;-0.0044;-0.0352;1.0259;1.027
0.955351657;-0.0122;-0.0291;1.0428;1.043
0.957082074;-0.0117;-0.0129;1.0371;1.037
0.95918822;-0.0139;-0.0110;1.0112;1.011
0.9614677;-0.0249;-0.0037;0.9948;0.995
0.963480512;-0.0193;-0.0029;0.9775;0.978
0.965062648;-0.0232;0.0132;0.9648;0.965
0.967868429;-0.0222;0.0178;0.9555;0.956
0.970053534;-0.0289;0.0264;0.9538;0.955
0.971388117;-0.0225;0.0230;0.9653;0.966
0.973783638;-0.0176;0.0193;0.9592;0.960
0.975730201;-0.0289;0.0132;0.9509;0.951
0.977926139;-0.0271;-0.0061;0.9736;0.974
0.979602493;-0.0281;-0.0032;1.0007;1.001
0.982381868;-0.0235;-0.0110;1.0002;1.001
0.983629941;-0.0191;-0.0198;0.9926;0.993
0.985829369;-0.0151;-0.0249;1.0022;1.003
0.988240098;-0.0051;-0.0215;1.0149;1.015
0.989817025;-0.0029;-0.0203;1.0183;1.019
0.991415411;-0.0046;-0.0181;1.0081;1.008
0.993307338;-0.0064;-0.0186;1.0017;1.002
0.996987391;-0.0059;-0.0147;1.0024;1.003
0.997666453;-0.0029;-0.0032;0.9904;0.990
0.999231662;-0.0105;-0.0056;0.9865;0.987
1.001467235;-0.0159;0.0024;0.9944;0.994
1.003180568;-0.0269;0.0098;0.9968;0.997
1.005349683;-0.0279;0.0178;0.9904;0.991
1.007224839;-0.0306;0.0064;0.9773;0.978
1.00936859;-0.0303;0.0039;0.9699;0.970
1.01581234;-0.0306;0.0056;0.9680;0.968
1.016759424;-0.0347;0.0010;0.9770;0.978
1.017279788;-0.0379;0.0002;0.9880;0.989
1.018254164;-0.0386;-0.0086;0.9985;0.999
1.019816507;-0.0347;-0.0061;1.0007;1.001
1.021591612;-0.0232;-0.0144;0.9958;0.996
